Rank,Type,ID,Molecule_Count
3497,RefSeq,Q9UQE7,3
3498,RefSeq,O75533,3
3499,RefSeq,P55060,3
3500,RefSeq,P00376,3
3501,RefSeq,P02752,3
3502,RefSeq,O00231,3
3503,RefSeq,P10619,3
3504,RefSeq,Q9HD36,3
3505,RefSeq,NP_059672,3
3506,RefSeq,NP_003550,3
3507,RefSeq,NP_003128,3
3508,RefSeq,CAA06700,3
3509,RefSeq,NP_872299,3
3510,RefSeq,NP_066958,3
3511,RefSeq,NP_003822,3
3512,RefSeq,NP_060063,3
3513,RefSeq,NP_006243,3
3514,RefSeq,NP_000236,3
3515,RefSeq,NP_113668,3
3516,RefSeq,Q8BH60,3
3517,RefSeq,P05480,3
3518,RefSeq,NP_001005735,3
3519,RefSeq,P22518,3
3520,RefSeq,NP_003381,3
3521,RefSeq,NP_057626,3
3522,RefSeq,Q9S446,3
3523,RefSeq,NP_064632,3
3524,RefSeq,NP_004521,3
3525,RefSeq,NP_113798,3
3526,RefSeq,NP_031725,3
3527,RefSeq,NP_068629,3
3528,RefSeq,NP_036985,3
3529,RefSeq,NP_001121638,3
3530,RefSeq,NP_001014831,3
3531,RefSeq,P35580,3
3532,RefSeq,Q194T1,3
3533,RefSeq,Q6Q793,3
3534,RefSeq,Q2LFS1,3
3535,RefSeq,P03470,3
3536,RefSeq,Q6XUE4,3
3537,RefSeq,P03471,3
3538,RefSeq,P53609,3
3539,RefSeq,P42346,3
3540,RefSeq,Q9UGC6,3
3541,RefSeq,NP_000624,3
3542,RefSeq,Q9NUW8,3
3543,RefSeq,NP_001477,3
3544,RefSeq,Q9UNA4,3
3545,RefSeq,Q9JLN9,3
3546,RefSeq,P31422,3
3547,RefSeq,NP_001120795,3
3548,RefSeq,NP_001123535,3
3549,RefSeq,F8W4B7,3
3550,RefSeq,NP_036543,3
3551,RefSeq,NP_001029027,3
3552,RefSeq,NP_004221,3
3553,RefSeq,NP_002642,3
3554,RefSeq,NP_000202,3
3555,RefSeq,NP_000623,3
3556,RefSeq,Q03142,3
3557,RefSeq,Q16099,3
3558,RefSeq,Q9Y6K9,3
3559,RefSeq,K9N7C7,3
3560,RefSeq,NP_036370,3
3561,RefSeq,NP_001121363,3
3562,RefSeq,O77823,3
3563,RefSeq,P42227,3
3564,RefSeq,NP_001339,3
3565,RefSeq,Q92952,3
3566,RefSeq,P48303,3
3567,RefSeq,P0A7Y4,3
3568,RefSeq,P08575,3
3569,RefSeq,NP_060911,3
3570,RefSeq,P28705,3
3571,RefSeq,P28704,3
3572,RefSeq,Q2NL67,3
3573,RefSeq,P56470,3
3574,RefSeq,P16110,3
3575,RefSeq,CAM24989,3
3576,RefSeq,B0K020,3
3577,RefSeq,Q54A96,3
3578,RefSeq,NP_001264133,3
3579,RefSeq,P49652,3
3580,RefSeq,Q96G91,3
3581,RefSeq,NP_795713,3
3582,RefSeq,Q9L4P2,3
3583,RefSeq,P07148,3
3584,RefSeq,P15090,3
3585,RefSeq,P51635,3
3586,RefSeq,P80276,3
3587,RefSeq,NP_115871,3
3588,RefSeq,P0C1S7,3
3589,RefSeq,NP_061822,3
3590,RefSeq,P21398,3
3591,RefSeq,P09958,3
3592,RefSeq,NP_006437,3
3593,RefSeq,Q9H7Z6,3
3594,RefSeq,P22001,3
3595,RefSeq,NP_659164,3
3596,RefSeq,NP_079617,3
3597,RefSeq,P26431,3
3598,RefSeq,Q9QZH4,3
3599,RefSeq,NP_038549,3
3600,RefSeq,NP_002053,3
3601,RefSeq,NP_058857,3
3602,RefSeq,Q01097,3
3603,RefSeq,P43088,3
3604,RefSeq,NP_003179,3
3605,RefSeq,G3V783,3
3606,RefSeq,P35750,3
3607,RefSeq,Q02083,3
3608,RefSeq,Q8K3T4,3
3609,RefSeq,P27467,3
3610,RefSeq,NP_598610,3
3611,RefSeq,NP_445958,3
3612,RefSeq,Q7TQN8,3
3613,RefSeq,P37230,3
3614,RefSeq,Q10471,3
3615,RefSeq,P19686,3
3616,RefSeq,Q9Y2T5,3
3617,RefSeq,O60706,3
3618,RefSeq,CAH74068,3
3619,RefSeq,P00371,3
3620,RefSeq,Q96GG9,3
3621,RefSeq,P61081,3
3622,RefSeq,NP_059058,3
3623,RefSeq,NP_001189784,3
3624,RefSeq,NP_000946,3
3625,RefSeq,NP_001153606,3
3626,RefSeq,P51683,3
3627,RefSeq,NP_001926,3
3628,RefSeq,Q9QUQ5,3
3629,RefSeq,P28336,3
3630,RefSeq,P30550,3
3631,RefSeq,NP_002502,3
3632,RefSeq,Q15761,3
3633,RefSeq,NP_766577,3
3634,RefSeq,P48995,3
3635,RefSeq,Q9EP66,3
3636,RefSeq,P17516,3
3637,RefSeq,Q13422,3
3638,RefSeq,NP_005622,3
3639,RefSeq,Q99714,3
3640,RefSeq,P49146,3
3641,RefSeq,Q9UPY5,3
3642,RefSeq,Q9RMS5,3
3643,RefSeq,P12746,3
3644,RefSeq,Q53EL6,3
3645,RefSeq,Q15633,3
3646,RefSeq,O60725,3
3647,RefSeq,P15374,3
3648,RefSeq,P22059,3
3649,RefSeq,Q9Y466,3
3650,RefSeq,Q16637,3
3651,RefSeq,NP_112350,3
3652,RefSeq,Q16576,3
3653,RefSeq,Q02928,3
3654,RefSeq,P78329,3
3655,RefSeq,P53582,3
3656,RefSeq,Q29550,3
3657,RefSeq,Q99527,3
3658,RefSeq,P13995,3
3659,RefSeq,P11586,3
3660,RefSeq,P08686,3
3661,RefSeq,Q15109,3
3662,RefSeq,Q16581,3
3663,RefSeq,P18434,3
3664,RefSeq,Q12772,3
3665,RefSeq,P9WFK7,3
3666,RefSeq,E5KIY2,3
3667,RefSeq,Q6QIY3,3
3668,RefSeq,Q9NRM0,3
3669,RefSeq,Q9GZQ8,3
3670,RefSeq,P18848,3
3671,RefSeq,P62873,3
3672,RefSeq,Q02769,3
3673,RefSeq,Q96Q83,3
3674,RefSeq,Q9H4A3,3
3675,RefSeq,Q01061,3
3676,RefSeq,P14100,3
3677,RefSeq,P04774,3
3678,RefSeq,O70212,3
3679,RefSeq,P47895,3
3680,RefSeq,P9WKE1,3
3681,RefSeq,P07342,3
3682,RefSeq,O00206,3
3683,RefSeq,O15294,3
3684,RefSeq,Q6NYC1,3
3685,RefSeq,NP_963998,3
3686,RefSeq,Q99504,3
3687,RefSeq,P23919,3
3688,RefSeq,P32320,3
3689,RefSeq,P16924,3
3690,RefSeq,Q9Y2T3,3
3691,RefSeq,P27158,3
3692,RefSeq,P31641,3
3693,RefSeq,Q8N163,3
3694,RefSeq,Q96CP6,3
3695,RefSeq,P03905,3
3696,RefSeq,P36873,3
3697,RefSeq,Q9Y2W1,3
3698,RefSeq,NP_005391,3
3699,RefSeq,NP_997704,3
3700,RefSeq,NP_002728,3
3701,RefSeq,Q9WV60,3
3702,RefSeq,Q96CA5,3
3703,RefSeq,NP_006609,3
3704,RefSeq,NP_001073893,3
3705,RefSeq,NP_001003694,3
3706,RefSeq,NP_001107654,3
3707,RefSeq,Q8IWU9,3
3708,RefSeq,Q5M848,3
3709,RefSeq,P84903,3
3710,RefSeq,NP_001387,3
3711,RefSeq,P00546,3
3712,RefSeq,O00512,3
3713,RefSeq,P9WNX1,3
3714,RefSeq,Q61606,3
3715,RefSeq,Q63120,3
3716,RefSeq,NP_036916,3
3717,RefSeq,CAM15905,3
3718,RefSeq,P54289,3
3719,RefSeq,Q27783,3
3720,RefSeq,P17712,3
3721,RefSeq,Q8Z9J9,3
3722,RefSeq,O77746,3
3723,RefSeq,P9WPP0,3
3724,RefSeq,AAN37052,3
3725,RefSeq,CAD52253,3
3726,RefSeq,Q9TVW2,3
3727,RefSeq,Q01782,3
3728,RefSeq,P07382,3
3729,RefSeq,P00378,3
3730,RefSeq,P0A0J7,3
3731,RefSeq,P26769,3
3732,RefSeq,P21932,3
3733,RefSeq,P26770,3
3734,RefSeq,Q8CFM9,3
3735,RefSeq,Q03343,3
3736,RefSeq,D4A3N4,3
3737,RefSeq,P52703,3
3738,RefSeq,P40146,3
3739,RefSeq,NP_776412,3
3740,RefSeq,Q8SPQ9,3
3741,RefSeq,NP_065873,3
3742,RefSeq,NP_000676,3
3743,RefSeq,NP_001227,3
3744,RefSeq,P9WPC5,3
3745,RefSeq,P9WPC3,3
3746,RefSeq,O08966,3
3747,RefSeq,P28476,3
3748,RefSeq,O88446,3
3749,RefSeq,P02769,3
3750,RefSeq,Q4WNT5,3
3751,RefSeq,P9WPL0,3
3752,RefSeq,P15381,3
3753,RefSeq,Q8HY88,3
3754,RefSeq,NP_034725,3
3755,RefSeq,NP_034726,3
3756,RefSeq,Q9I4G8,3
3757,RefSeq,NP_005475,3
3758,RefSeq,Q5FB27,3
3759,RefSeq,P01031,3
3760,RefSeq,O54754,3
3761,RefSeq,NP_001230448,3
3762,RefSeq,NP_004443,3
3763,RefSeq,YP_815859,3
3764,RefSeq,CAA29232,3
3765,RefSeq,P30411,3
3766,RefSeq,P02710,3
3767,RefSeq,P10634,3
3768,RefSeq,NP_004124,3
3769,RefSeq,NP_009052,3
3770,RefSeq,NP_001135797,3
3771,RefSeq,P80456,3
3772,RefSeq,NP_001153634,3
3773,RefSeq,NP_114092,3
3774,RefSeq,Q99576,3
3775,RefSeq,O88909,3
3776,RefSeq,O95563,3
3777,RefSeq,NP_012819,3
3778,RefSeq,NP_733822,3
3779,RefSeq,Q6ZQN7,3
3780,RefSeq,G4VFD7,3
3781,RefSeq,CAA89647,3
3782,RefSeq,P54833,3
3783,RefSeq,NP_001161097,3
3784,RefSeq,NP_002557,3
3785,RefSeq,P02718,3
3786,RefSeq,EAW70217,3
3787,RefSeq,D6NSM8,3
3788,RefSeq,B2ZTR6,3
3789,RefSeq,Q0VTS0,3
3790,RefSeq,NP_619527,3
3791,RefSeq,P06537,3
3792,RefSeq,NP_037103,3
3793,RefSeq,NP_001157797,3
3794,RefSeq,NP_001231866,3
3795,RefSeq,NP_065132,3
3796,RefSeq,P34971,3
3797,RefSeq,O00337,3
3798,RefSeq,NP_780339,3
3799,RefSeq,Q962Y6,3
3800,RefSeq,Q80UJ1,3
3801,RefSeq,NP_666018,3
3802,RefSeq,NP_001243759,3
3803,RefSeq,NP_631918,3
3804,RefSeq,Q16873,3
3805,RefSeq,P47820,3
3806,RefSeq,NP_997491,3
3807,RefSeq,D1MEN9,3
3808,RefSeq,C7DTR7,3
3809,RefSeq,D1MIX9,3
3810,RefSeq,NP_112648,3
3811,RefSeq,P0AD64,3
3812,RefSeq,D2SSQ3,3
3813,RefSeq,A8RR46,3
3814,RefSeq,NP_001017425,3
3815,RefSeq,P00176,3
3816,RefSeq,NP_065390,3
3817,RefSeq,CCE37082,3
3818,RefSeq,P16056,3
3819,RefSeq,P70604,3
3820,RefSeq,P15304,3
3821,RefSeq,A1XG20,3
3822,RefSeq,NP_036559,3
3823,RefSeq,NP_001171761,3
3824,RefSeq,NP_001243390,3
3825,RefSeq,P50336,3
3826,RefSeq,NP_690607,3
3827,RefSeq,NP_004987,3
3828,RefSeq,CAG33189,3
3829,RefSeq,Q0GKD7,3
3830,RefSeq,Q2XUH7,3
3831,RefSeq,Q9XQA6,3
3832,RefSeq,Q9SPL6,3
3833,RefSeq,P69560,3
3834,RefSeq,P22411,3
3835,RefSeq,Q96PD7,3
3836,RefSeq,NP_001193922,3
3837,RefSeq,AAA51985,3
3838,RefSeq,NP_001182684,3
3839,RefSeq,NP_035836,3
3840,RefSeq,P22079,3
3841,RefSeq,Q8WY07,3
3842,RefSeq,NP_058863,2
3843,RefSeq,P27958,2
3844,RefSeq,C1KIQ2,2
3845,RefSeq,O60911,2
3846,RefSeq,NP_001161066,2
3847,RefSeq,Q9R117,2
3848,RefSeq,P56450,2
3849,RefSeq,Q01727,2
3850,RefSeq,P41149,2
3851,RefSeq,P33033,2
3852,RefSeq,NP_058687,2
3853,RefSeq,NP_036634,2
3854,RefSeq,NP_058706,2
3855,RefSeq,P35560,2
3856,RefSeq,NP_000116,2
3857,RefSeq,P48048,2
3858,RefSeq,P11473,2
3859,RefSeq,B3DH72,2
3860,RefSeq,B8JHS2,2
3861,RefSeq,P22314,2
3862,RefSeq,Q15047,2
3863,RefSeq,Q9C005,2
3864,RefSeq,Q86Y97,2
3865,RefSeq,P0C6W5,2
3866,RefSeq,P0C6W3,2
3867,RefSeq,P0C6X5,2
3868,RefSeq,P0C6X4,2
3869,RefSeq,Q98VG9,2
3870,RefSeq,P0C6W4,2
3871,RefSeq,P0C6Y4,2
3872,RefSeq,P06400,2
3873,RefSeq,P58406,2
3874,RefSeq,P15153,2
3875,RefSeq,Q8JXU8,2
3876,RefSeq,Q96LB1,2
3877,RefSeq,NP_067357,2
3878,RefSeq,P51144,2
3879,RefSeq,P30547,2
3880,RefSeq,NP_001048,2
3881,RefSeq,P54001,2
3882,RefSeq,NP_000625,2
3883,RefSeq,P51684,2
3884,RefSeq,P32240,2
3885,RefSeq,P43114,2
3886,RefSeq,P35626,2
3887,RefSeq,P43249,2
3888,RefSeq,Q92547,2
3889,RefSeq,NP_003848,2
3890,RefSeq,B5THE3,2
3891,RefSeq,P70699,2
3892,RefSeq,Q9Y251,2
3893,RefSeq,Q9Y3Q0,2
3894,RefSeq,NP_002602,2
3895,RefSeq,P03951,2
3896,RefSeq,P46095,2
3897,RefSeq,NP_001167455,2
3898,RefSeq,O08725,2
3899,RefSeq,NP_114464,2
3900,RefSeq,NP_005904,2
3901,RefSeq,NP_063941,2
3902,RefSeq,NP_002377,2
3903,RefSeq,AAH01505,2
3904,RefSeq,NP_001008497,2
3905,RefSeq,Q15077,2
3906,RefSeq,NP_598261,2
3907,RefSeq,P30098,2
3908,RefSeq,P40145,2
3909,RefSeq,Q08462,2
3910,RefSeq,P48546,2
3911,RefSeq,P17599,2
3912,RefSeq,P25106,2
3913,RefSeq,P49116,2
3914,RefSeq,P34978,2
3915,RefSeq,Q8CIM5,2
3916,RefSeq,P00740,2
3917,RefSeq,Q7TQM4,2
3918,RefSeq,P26432,2
3919,RefSeq,Q9UBY0,2
3920,RefSeq,P06199,2
3921,RefSeq,P78325,2
3922,RefSeq,Q9EPQ1,2
3923,RefSeq,Q15399,2
3924,RefSeq,Q9QUN7,2
3925,RefSeq,P20839,2
3926,RefSeq,P11230,2
3927,RefSeq,P07510,2
3928,RefSeq,Q07001,2
3929,RefSeq,NP_001101,2
3930,RefSeq,O15648,2
3931,RefSeq,P51680,2
3932,RefSeq,NP_005499,2
3933,RefSeq,P0A725,2
3934,RefSeq,C6ARS9,2
3935,RefSeq,P17301,2
3936,RefSeq,Q76JU9,2
3937,RefSeq,P32871,2
3938,RefSeq,NP_004691,2
3939,RefSeq,NP_113785,2
3940,RefSeq,P11217,2
3941,RefSeq,P18654,2
3942,RefSeq,NP_000241,2
3943,RefSeq,NP_001137391,2
3944,RefSeq,NP_001153583,2
3945,RefSeq,NP_001191147,2
3946,RefSeq,NP_000616,2
3947,RefSeq,NP_808228,2
3948,RefSeq,P01100,2
3949,RefSeq,AAA40660,2
3950,RefSeq,NP_009220,2
3951,RefSeq,P07861,2
3952,RefSeq,Q4W6D0,2
3953,RefSeq,Q4W6C8,2
3954,RefSeq,P23711,2
3955,RefSeq,P06858,2
3956,RefSeq,Q99MT6,2
3957,RefSeq,NP_001230066,2
3958,RefSeq,O75908,2
3959,RefSeq,P15382,2
3960,RefSeq,Q9UK17,2
3961,RefSeq,P58215,2
3962,RefSeq,NP_001243502,2
3963,RefSeq,NP_001160166,2
3964,RefSeq,Q15796,2
3965,RefSeq,O95630,2
3966,RefSeq,O00487,2
3967,RefSeq,NP_001091670,2
3968,RefSeq,P80209,2
3969,RefSeq,O15528,2
3970,RefSeq,P05804,2
3971,RefSeq,Q16875,2
3972,RefSeq,A0A286ZKB1,2
3973,RefSeq,Q91XA9,2
3974,RefSeq,Q13231,2
3975,RefSeq,Q9NXG6,2
3976,RefSeq,NP_003766,2
3977,RefSeq,P53987,2
3978,RefSeq,NP_001827,2
3979,RefSeq,P48544,2
3980,RefSeq,P51661,2
3981,RefSeq,P08799,2
3982,RefSeq,Q28641,2
3983,RefSeq,P08138,2
3984,RefSeq,P35739,2
3985,RefSeq,P97772,2
3986,RefSeq,P49684,2
3987,RefSeq,P51692,2
3988,RefSeq,NP_000881,2
3989,RefSeq,NP_001247439,2
3990,RefSeq,P28715,2
3991,RefSeq,NP_003647,2
3992,RefSeq,NP_001996,2
3993,RefSeq,NP_002722,2
3994,RefSeq,NP_006276,2
3995,RefSeq,CAA38449,2
3996,RefSeq,NP_004375,2
3997,RefSeq,NP_954983,2
3998,RefSeq,NP_005804,2
3999,RefSeq,NP_004681,2
4000,RefSeq,P49187,2
4001,RefSeq,Q99986,2
4002,RefSeq,P22090,2
4003,RefSeq,P47914,2
4004,RefSeq,P62854,2
4005,RefSeq,P83731,2
4006,RefSeq,P62891,2
4007,RefSeq,P83881,2
4008,RefSeq,Q02878,2
4009,RefSeq,P05388,2
4010,RefSeq,P62945,2
4011,RefSeq,P61927,2
4012,RefSeq,P62910,2
4013,RefSeq,P13497,2
4014,RefSeq,Q9NPA2,2
4015,RefSeq,Q9NRE1,2
4016,RefSeq,Q9UUP5,2
4017,RefSeq,O95602,2
4018,RefSeq,Q9ZTP8,2
4019,RefSeq,NP_001186948,2
4020,RefSeq,XP_001349680,2
4021,RefSeq,NP_037386,2
4022,RefSeq,P15108,2
4023,RefSeq,P28063,2
4024,RefSeq,O00625,2
4025,RefSeq,P22301,2
4026,RefSeq,Q4Q5S8,2
4027,RefSeq,Q9UVX3,2
4028,RefSeq,Q14393,2
4029,RefSeq,P46663,2
4030,RefSeq,Q16820,2
4031,RefSeq,Q46085,2
4032,RefSeq,P00516,2
4033,RefSeq,P46531,2
4034,RefSeq,O15392,2
4035,RefSeq,NP_694882,2
4036,RefSeq,O77636,2
4037,RefSeq,Q9BZ11,2
4038,RefSeq,P61793,2
4039,RefSeq,Q8TCT1,2
4040,RefSeq,P34949,2
4041,RefSeq,Q96K76,2
4042,RefSeq,Q9P275,2
4043,RefSeq,P08151,2
4044,RefSeq,O88508,2
4045,RefSeq,P24527,2
4046,RefSeq,Q9XYC7,2
4047,RefSeq,O09106,2
4048,RefSeq,Q96PN8,2
4049,RefSeq,NP_004929,2
4050,RefSeq,Q9HBY8,2
4051,RefSeq,P46019,2
4052,RefSeq,Q96PF2,2
4053,RefSeq,Q8ND76,2
4054,RefSeq,Q93100,2
4055,RefSeq,Q6P2M8,2
4056,RefSeq,Q86UX6,2
4057,RefSeq,P16277,2
4058,RefSeq,Q9JI10,2
4059,RefSeq,P62343,2
4060,RefSeq,P90584,2
4061,RefSeq,Q25270,2
4062,RefSeq,O75493,2
4063,RefSeq,Q9V396,2
4064,RefSeq,Q9HVB9,2
4065,RefSeq,Q9VTU8,2
4066,RefSeq,P28028,2
4067,RefSeq,P35346,2
4068,RefSeq,Q04750,2
4069,RefSeq,P09651,2
4070,RefSeq,Q04837,2
4071,RefSeq,P54803,2
4072,RefSeq,O00410,2
4073,RefSeq,P10155,2
4074,RefSeq,P31948,2
4075,RefSeq,O15240,2
4076,RefSeq,Q14103,2
4077,RefSeq,Q9BT22,2
4078,RefSeq,Q12905,2
4079,RefSeq,Q99848,2
4080,RefSeq,O43324,2
4081,RefSeq,Q92844,2
4082,RefSeq,P41250,2
4083,RefSeq,Q9UJZ1,2
4084,RefSeq,O75251,2
4085,RefSeq,Q15437,2
4086,RefSeq,O96000,2
4087,RefSeq,Q9NVP1,2
4088,RefSeq,O60610,2
4089,RefSeq,O00264,2
4090,RefSeq,O15355,2
4091,RefSeq,Q15233,2
4092,RefSeq,Q9UJX2,2
4093,RefSeq,Q9BTW9,2
4094,RefSeq,Q9H0D6,2
4095,RefSeq,Q9UJU6,2
4096,RefSeq,Q14204,2
4097,RefSeq,Q99729,2
4098,RefSeq,Q9Y2R5,2
4099,RefSeq,Q96S52,2
4100,RefSeq,O43264,2
4101,RefSeq,Q5JVF3,2
4102,RefSeq,P48681,2
4103,RefSeq,Q9NWQ8,2
4104,RefSeq,P56537,2
4105,RefSeq,Q16822,2
4106,RefSeq,P12956,2
4107,RefSeq,Q8IYT4,2
4108,RefSeq,Q7Z3U7,2
4109,RefSeq,O43491,2
4110,RefSeq,P42704,2
4111,RefSeq,Q86YP4,2
4112,RefSeq,P13473,2
4113,RefSeq,P37802,2
4114,RefSeq,P40937,2
4115,RefSeq,Q9Y285,2
4116,RefSeq,Q9UI10,2
4117,RefSeq,Q14690,2
4118,RefSeq,P55265,2
4119,RefSeq,Q9BXP5,2
4120,RefSeq,P22695,2
4121,RefSeq,Q96T76,2
4122,RefSeq,O00116,2
4123,RefSeq,Q96N66,2
4124,RefSeq,P04843,2
4125,RefSeq,P42166,2
4126,RefSeq,P22234,2
4127,RefSeq,P40926,2
4128,RefSeq,Q01085,2
4129,RefSeq,P21796,2
4130,RefSeq,P52907,2
4131,RefSeq,P35606,2
4132,RefSeq,Q5T9A4,2
4133,RefSeq,P60660,2
4134,RefSeq,Q08AM6,2
4135,RefSeq,P53680,2
4136,RefSeq,Q9Y6C9,2
4137,RefSeq,P25705,2
4138,RefSeq,O95793,2
4139,RefSeq,Q8WZ42,2
4140,RefSeq,A5YKK6,2
4141,RefSeq,P49736,2
4142,RefSeq,Q9NZI8,2
4143,RefSeq,P08195,2
4144,RefSeq,P05783,2
4145,RefSeq,Q9UM00,2
4146,RefSeq,P62258,2
4147,RefSeq,Q8N6L1,2
4148,RefSeq,Q92552,2
4149,RefSeq,P08559,2
4150,RefSeq,Q13151,2
4151,RefSeq,P50213,2
4152,RefSeq,P09496,2
4153,RefSeq,Q9UPN3,2
4154,RefSeq,Q9P035,2
4155,RefSeq,Q13200,2
4156,RefSeq,Q86VP6,2
4157,RefSeq,O43447,2
4158,RefSeq,O75340,2
4159,RefSeq,Q15386,2
4160,RefSeq,Q9H9B4,2
4161,RefSeq,P20711,2
4162,RefSeq,Q969L2,2
4163,RefSeq,O43747,2
4164,RefSeq,P0DMV9,2
4165,RefSeq,Q99536,2
4166,RefSeq,Q9UHI6,2
4167,RefSeq,O60826,2
4168,RefSeq,O14579,2
4169,RefSeq,P46087,2
4170,RefSeq,O14828,2
4171,RefSeq,Q99459,2
4172,RefSeq,Q86UE4,2
4173,RefSeq,P10515,2
4174,RefSeq,Q04637,2
4175,RefSeq,P07737,2
4176,RefSeq,O75934,2
4177,RefSeq,P04844,2
4178,RefSeq,Q92522,2
4179,RefSeq,O43615,2
4180,RefSeq,P61970,2
4181,RefSeq,O15372,2
4182,RefSeq,Q15005,2
4183,RefSeq,P61160,2
4184,RefSeq,A7MCY6,2
4185,RefSeq,Q86TM6,2
4186,RefSeq,O14735,2
4187,RefSeq,P46821,2
4188,RefSeq,Q14C86,2
4189,RefSeq,O95373,2
4190,RefSeq,Q8NI27,2
4191,RefSeq,Q14146,2
4192,RefSeq,Q9P2J5,2
4193,RefSeq,Q9NV70,2
4194,RefSeq,Q3ZCQ8,2
4195,RefSeq,Q6DD88,2
4196,RefSeq,Q9H0U3,2
4197,RefSeq,Q02978,2
4198,RefSeq,Q12933,2
4199,RefSeq,P60842,2
4200,RefSeq,P46109,2
4201,RefSeq,P22087,2
4202,RefSeq,Q04917,2
4203,RefSeq,Q8WWW0,2
4204,RefSeq,P63151,2
4205,RefSeq,P08670,2
4206,RefSeq,Q9Y696,2
4207,RefSeq,O43427,2
4208,RefSeq,Q9Y277,2
4209,RefSeq,O95816,2
4210,RefSeq,Q15436,2
4211,RefSeq,Q9H0A0,2
4212,RefSeq,P60852,2
4213,RefSeq,Q9H479,2
4214,RefSeq,Q9NPF4,2
4215,RefSeq,Q14739,2
4216,RefSeq,Q9H6S1,2
4217,RefSeq,O75947,2
4218,RefSeq,O43602,2
4219,RefSeq,Q86YS7,2
4220,RefSeq,O15254,2
4221,RefSeq,P14868,2
4222,RefSeq,Q9Y3F4,2
4223,RefSeq,P51114,2
4224,RefSeq,P52815,2
4225,RefSeq,Q8N0U8,2
4226,RefSeq,O60506,2
4227,RefSeq,Q9Y376,2
4228,RefSeq,Q9C0D9,2
4229,RefSeq,P48651,2
4230,RefSeq,O75083,2
4231,RefSeq,Q96N46,2
4232,RefSeq,O15260,2
4233,RefSeq,Q3MHD2,2
4234,RefSeq,Q16352,2
4235,RefSeq,P68036,2
4236,RefSeq,P21333,2
4237,RefSeq,Q01850,2
4238,RefSeq,Q969M3,2
4239,RefSeq,O43390,2
4240,RefSeq,Q96C01,2
4241,RefSeq,Q92643,2
4242,RefSeq,Q9GZR7,2
4243,RefSeq,O75027,2
4244,RefSeq,P00966,2
4245,RefSeq,Q00610,2
4246,RefSeq,Q71UM5,2
4247,RefSeq,Q96MW5,2
4248,RefSeq,P22626,2
4249,RefSeq,Q9P032,2
4250,RefSeq,P48444,2
4251,RefSeq,P33947,2
4252,RefSeq,P47755,2
4253,RefSeq,P10321,2
4254,RefSeq,Q96HS1,2
4255,RefSeq,P56192,2
4256,RefSeq,Q9BV40,2
4257,RefSeq,O96019,2
4258,RefSeq,O75964,2
4259,RefSeq,P15531,2
4260,RefSeq,Q8TDN4,2
4261,RefSeq,P53597,2
4262,RefSeq,Q16891,2
4263,RefSeq,Q5T4S7,2
4264,RefSeq,Q9UIA9,2
4265,RefSeq,Q92947,2
4266,RefSeq,Q9Y6I9,2
4267,RefSeq,Q13618,2
4268,RefSeq,Q13247,2
4269,RefSeq,P00558,2
4270,RefSeq,Q92598,2
4271,RefSeq,P30048,2
4272,RefSeq,P27824,2
4273,RefSeq,P41252,2
4274,RefSeq,Q9UI12,2
4275,RefSeq,P51572,2
4276,RefSeq,O75431,2
4277,RefSeq,Q9BXW9,2
4278,RefSeq,P28331,2
4279,RefSeq,P08574,2
4280,RefSeq,O43143,2
4281,RefSeq,P30101,2
4282,RefSeq,Q92973,2
4283,RefSeq,Q9UBF2,2
4284,RefSeq,P51659,2
4285,RefSeq,P48643,2
4286,RefSeq,Q9Y4R8,2
4287,RefSeq,Q9HD45,2
4288,RefSeq,Q07065,2
4289,RefSeq,Q9UM22,2
4290,RefSeq,Q96EY1,2
4291,RefSeq,Q16181,2
4292,RefSeq,Q9UHB9,2
4293,RefSeq,Q10570,2
4294,RefSeq,O43592,2
4295,RefSeq,Q13144,2
4296,RefSeq,Q96DG6,2
4297,RefSeq,P51991,2
4298,RefSeq,Q86UP2,2
4299,RefSeq,Q96EP5,2
4300,RefSeq,P53701,2
4301,RefSeq,Q9NX63,2
4302,RefSeq,O95782,2
4303,RefSeq,Q6PD62,2
4304,RefSeq,P40227,2
4305,RefSeq,Q6S8J3,2
4306,RefSeq,Q15181,2
4307,RefSeq,Q9Y315,2
4308,RefSeq,P61962,2
4309,RefSeq,P28288,2
4310,RefSeq,Q7L1Q6,2
4311,RefSeq,O76024,2
4312,RefSeq,P35232,2
4313,RefSeq,P06576,2
4314,RefSeq,P02786,2
4315,RefSeq,Q9H074,2
4316,RefSeq,Q9P0R6,2
4317,RefSeq,O75822,2
4318,RefSeq,P41219,2
4319,RefSeq,P18827,2
4320,RefSeq,Q14195,2
4321,RefSeq,Q92841,2
4322,RefSeq,Q12768,2
4323,RefSeq,O15269,2
4324,RefSeq,O43776,2
4325,RefSeq,Q9NVU7,2
4326,RefSeq,O43852,2
4327,RefSeq,B0I1T2,2
4328,RefSeq,A0FGR8,2
4329,RefSeq,P61978,2
4330,RefSeq,O00160,2
4331,RefSeq,Q9Y6G9,2
4332,RefSeq,Q9NZB2,2
4333,RefSeq,P35251,2
4334,RefSeq,O15145,2
4335,RefSeq,P55084,2
4336,RefSeq,Q9BRP1,2
4337,RefSeq,Q16563,2
4338,RefSeq,Q92896,2
4339,RefSeq,P15311,2
4340,RefSeq,Q7Z434,2
4341,RefSeq,P49368,2
