ID,Activity_Level,Toxicity_Level,Rank_Score,Active_Count,Total_Assay_Count,Active_Targets,Active_Accessions,Toxicity_Targets
T0397,活性,高毒性,6,16,302,29412;150;24173;25083;148;24174;29413;24175;3350,P43140;P15823;P08908;P22909;P22086;P08913;P19328;P35348;P23944,
T1467,活性,高毒性,6,16,2503,1814;7941;5743;5742;4170;84557;1080;5243;5468,BAH02283;NP_852610;P23219;P35354;AAI07736;NP_387512;NP_000918;ABD72211;NP_001161829,
T20632,活性,高毒性,6,16,1906,3358;100037999;7137;1557;1559;7134;7139;3357;15558,NP_003271;CAA46986;P41595;P28223;P28335;NP_001001431;AAV41877;NP_766400;AGS09764;NP_000354,
T1753,活性,高毒性,6,16,174,1576;10013;281555;1544,AAR07906;B45705;NP_000752;NP_059488;Q9UBN7;AAI07878;Q6B856,
T74686,活性,高毒性,6,16,78,,P40337;P51532;P51531,
TQ0122L,活性,高毒性,6,16,267,1551,NP_000756;ACA62796;ABI96208,
T3130,活性,高毒性,6,16,120,2099;367;24831;2908,NP_001257783;AAI32976;ADP91253;AEP43755,
T20792,活性,高毒性,6,16,796,1576;3757;5871;22066,NP_059488;AAG24257;AAI07878;NP_004570;AAC05178;NP_001191727,
T3795,活性,高毒性,6,16,161,1889;80198;5893;29230,P52020;P43351;P42892;Q96NY9,
T20898,活性,高毒性,6,16,706,3757,B45705;YP_003708382;1DE9_A;AAI07878;NP_001191727,
T0789,活性,高毒性,6,16,400,100911581;956586;956584,P97612;P13699;ACA62796;P00766,956586;956584
T15033,活性,高毒性,6,16,466,8856;5241;84385;1557;1559;1576;1588;1565,ANW61984;AAD47214;ABI96208;EAW77416;ABB72139;ADZ17384;AAV41877;AGS09764,
T0322,活性,高毒性,6,16,862,1128;3553;1557;1880;1576;25549;1565;1544,CAB40158;NP_004942;NP_000752;Q01827;NP_059488;NP_000567;NP_000760;P11229;NP_001020332;NP_000097,
T0738,活性,高毒性,6,16,1834,1385;100757539;8856;81285;19885;2737;4780,Q9H255;AAH11558;AAH14804;ADZ17384;EGV99105;AAV38316;AAI13617,
T19420,活性,高毒性,6,16,812,861;886474;3553;2548;5650;51053;865;813945,NP_214877;XP_001349846;NP_001745;O15393;NP_000143;NP_000567;NP_056979;NP_074036;NP_644806,
T0056,活性,高毒性,6,16,194,8856;2099;3757;1576;24831,B45705;AEP43755;ABI96208;ADZ17384;NP_001257783;NP_001191727,
T6157,活性,高毒性,6,16,404,6850;2879,P36969;P43405,6850;P43405
T77612,活性,高毒性,6,16,975,855317;134864;1559;116160065;1557;8912,BAC78637;NP_612200;BAC78638;AAA29795;NP_000760;NP_000762;AAI07878;NP_066921;NP_014001,BAC78637;BAC78638
T0055,活性,高毒性,6,16,440,1128;140;5742;3757;1129;1576;29705;3791;5141;2030;6915;5144,P62813;P35968;P0DMS8;P27815;Q99808;P23219;Q12809;NP_059488;Q08499;P08172;P11229;P21731,
T8451,活性,高毒性,6,16,232,8856;3757;1576;24831;1565,B45705;ABI96208;ADZ17384;AAI07878;NP_001257783;NP_001020332;NP_000097;NP_001191727,
T14920,活性,高毒性,6,16,70,5027;29665;18439,Q9Z1M0;NP_002553;Q64663;Q99572,
T19154,活性,高毒性,6,16,452,2737;4780,AAI13617;AAH11558,
T8596,活性,高毒性,6,16,961,1814;813594;60489;5347;2671;1557;162466,BAC78637;BAC78638;NP_001137276;NP_000760;CAD52000;NP_005021;NP_068594;NP_387512;2QQS_A;NP_005253;CAQ07474,BAC78637;BAC78638
T0085L,活性,高毒性,6,16,389,6850,AAI07878;P43405,6850;P43405
T50044,活性,高毒性,6,16,68,286764;11546;142,O88554;P09874;2WWY_A;P18493,
T2231,活性,高毒性,6,16,131,2099;2908;1559;1551;367,ADP91253;AEP43755;AAI32976;QLI62812;NP_000756,
T17190,活性,高毒性,6,16,149,1814;24831;1576,Q96CP6;ABI96208;AAI07878;NP_001257783;NP_387512,Q96CP6
T20345,活性,高毒性,6,16,394,100757539;2099;1559;19885;1576;4780;1557;1544,AAH11558;AEP43755;AAY56401;AAH14804;ABI96208;EAW99313;EGV99105;AAV41877;AGS09764,
T5545,活性,高毒性,6,16,2166,1814;5914;24831;6256;1557,ADZ17337;ADZ17354;AAY56401;2W2I_A;NP_001257783;NP_387512;2QQS_A;AAV41877,
T4S0878,活性,高毒性,6,16,76,728386;57646;759;217;84749;9101;367,P05091;P40818;Q70CQ3;NP_001122302;P04150;Q96RU2;P10275;A8MUK1,
T9779,活性,高毒性,6,16,791,4790;1813;9367;20586;5970;6772;116160065;6607;181263,NP_000786;NP_001024547;NP_001167549;BAC78637;NP_003989;BAC78638;AAA29795;NP_068810;NP_059107;NP_004242;NP_009330,BAC78637;20586;BAC78638
T40848,活性,高毒性,6,16,327,6850,P43405,6850;P43405
T1421,活性,高毒性,6,16,1859,7276;1080;1559;5468;6915;1551,BAH02283;P02766;P07943;QLI62812;NP_000762;NP_000756;P28482;ABD72211;AGS09764;P21731,
T4596,活性,高毒性,6,16,286,100135589;24318;1557;10280;27346;1565,Q5BJF2;Q99720;P61169;NP_000760;NP_001020332;Q60492;NP_000097,
T0594,活性,高毒性,6,16,1123,1128;3757;1133;1132;4961527;1565,ANW61984;NP_036257;NP_000729;YP_001129431;ABQ01243;NP_000732,
T19058,活性,高毒性,6,16,784,6401;29994;116160065;6607;5594;181263,NP_000441;NP_001024547;AAK17196;BAC78637;BAC78638;AAA29795;NP_002736;NP_059107;BAA89212;CAQ07474,BAC78637;BAC78638
T7708,活性,高毒性,6,16,685,6850,ACA62796;P43405,6850;P43405
TQ0007,活性,高毒性,6,16,219,6095;6096;6097;8856,P35398;P51449;O75469;Q92753,
T0664,活性,高毒性,6,16,568,5914;8856;1576;4780;1557;196;1544,ADZ17337;AAH11558;EAL24281;AAY56401;ABI96208;ADZ17384;EAW99313;AAV41877,
T20981,活性,高毒性,6,16,461,1557;1559;8856;2099,AEP43755;AAY56401;ADZ17384;AAV41877;AGS09764,
T5460,活性,高毒性,6,15,399,5743;443551;5742;443460;24693;4609,P05979;Q63921;P23219;P79208;P35354;NP_002458,
T3S2259,活性,高毒性,6,15,1772,2099;4780;123228;6256;1544,AEP43755;NP_660205;ADZ17354;NP_006155;EAW99313,
T6739,活性,高毒性,6,15,665,83791;2224;856036;60496,NP_114028;P14324;NP_056238;NP_001995;Q12051,
T19641,活性,高毒性,6,15,1694,2100;3315;5914;19885;4780;367;855842;1544,ADZ17337;NP_000752;AAH11558;AAI32976;NP_015090;AAV31779;CAO78035;NP_001531;NP_035411,
T2053,活性,高毒性,6,15,292,2915;24418;6850,Q16740;P31424;NP_001137303;NP_058708;P41594;P43405,6850;P43405
T0352,活性,高毒性,6,15,1252,367;1557;116160065;1544,AAI32976;AAA29795;YP_016573;EAW99313;AAV41877,
T23518,活性,高毒性,6,15,268,25369;57413;1544,B45705;P29275;NP_000752;P0DMS8;NP_001075445;NP_445746;NP_058851,
T1212,活性,高毒性,6,15,2194,5743;5914;3064;10257;9734,ADZ17337;NP_001308829;NP_002102;O15439;P35354,
T2719,活性,高毒性,6,15,1651,64849;56670;84112,Q99MT6;NP_149039;Q8WWT9;1CZE_A;Q9GZT9;Q9BXA5,
T1392,活性,高毒性,6,15,97,641;6002;51426;3064;2770,AAC39835;B45705;NP_057302;1FLR_L;1N0S_A;1FLR_H;NP_002102;NP_002060;NP_000048;2WWY_A,
T5465,活性,高毒性,6,15,428,6608;1559,QLI62812;Q99835,
T9335,活性,高毒性,6,15,184,1557;1559;5732;1544,NP_000752;2O23_A;NP_000760;NP_000762;2O23_B;NP_000947,
TQ0279,活性,高毒性,6,15,967,6401;24411;24418;24414;24409;24408;170796;191573;24412;24410,Q9R1M7;NP_000441;AAG24257;Q00959;Q8VHN2;NP_001107802;NP_058708;Q00960;P35439;Q00961;Q62645,
T6S0232,活性,高毒性,6,15,272,3326;771;1545;6197;766;762,P51812;P43166;Q9C0B1;P08238;Q16678;P22748;O43570,
TN1520,活性,高毒性,6,15,536,3784;2395;2740;259249;60482;155459,NP_000209;AAB64013;NP_068587;ACG60652;NP_057851,
T0999,活性,高毒性,6,15,517,1559;1557;1576;100135490;1551;1565,ANW61984;ABI96208;O35505;QLI62812;NP_000756;AAV41877;AGS09764,
T2852,活性,高毒性,6,15,1153,886474;1576;2876;5650;1544,NP_214877;2O23_A;NP_059488;ABI96208;NP_644806;2O23_B;EAW99313;P07203,
T2183,活性,高毒性,6,15,1375,1128;1133;1132;1565;101772,ANW61984;NP_848757;NP_036257;NP_000729;NP_000732,
T41014,活性,高毒性,6,15,792,1812;3417;1816;80201,NP_079406;AAK17196;P21728;P21918;ABD77215,
T6789,活性,高毒性,6,15,212,1432;5600,3MVL_A;Q16539;NP_620583;Q15759,
T6860,活性,高毒性,6,15,136,154,B45705;P07550,
T2690,活性,高毒性,6,15,249,6311;1559;6622,QLI62812;P37840;Q99700,
T70414,活性,高毒性,6,15,457,6529;1557;232333;79212;1565,P31648;NP_000760;P23978;NP_001020332;NP_003033;NP_000097,
T10109,活性,高毒性,6,15,440,239;8856;1559;1576;2737;1557;154,AAI13617;P18054;ABI96208;ADZ17384;NP_000015;AAV41877;AGS09764,
T205987,活性,高毒性,6,15,679,8856;2099;3757;7253;1557;1544,AEP43755;EAW81333;AAY56401;ADZ17384;EAW99313;AAV41877;NP_001191727,
T6952,活性,高毒性,6,15,428,5914;8856;2908;1557;1559;1576;1565;367,ADZ17337;ANW61984;ADP91253;AAI32976;ABI96208;ADZ17384;AAV41877;AGS09764,
T50053,活性,高毒性,6,15,463,1559;1557;1565;1551;367;1544,ANW61984;AAI32976;AAY56401;ABI96208;EAW99313;NP_000756;AAV41877;AGS09764,
T7088,活性,高毒性,6,15,986,8856;2099;6256;196;1544,AEP43755;ADZ17354;EAL24281;AAY56401;ADZ17384;EAW99313,
T7954,活性,高毒性,6,15,356,5142;5745;5141;4137;1544,NP_000752;Q03431;2O23_A;NP_001230050;AAI14949;2O23_B;NP_001032418,
TN9382,活性,高毒性,6,15,409,8856;2908;1559;1557;367;1544,ADP91253;AAI32976;AAY56401;ADZ17384;EAW99313;AAV41877;AGS09764,
T6244,活性,高毒性,6,15,489,2099,AEP43755,
T7431,活性,高毒性,6,15,1192,13087;2737;8856,ADZ17384;P20852;AAI13617,
TN1039,活性,高毒性,6,15,243,1543;9212;1545;1544,P05177;Q16678;Q96GD4;P04798,
T1725,活性,高毒性,6,15,247,2101;6093;9475;5581;1576;5586;1565,Q13464;P10635;NP_059488;Q16513;O75116;ADZ17378;Q02156,
T6397,活性,高毒性,6,15,461,367;2908,AAI32976;ADP91253,
T14566,活性,高毒性,6,15,771,6548;6531;1129;24782,P25100;P26431;P78362;P19634;Q01959;P08172;P28223,
T205247,活性,高毒性,6,15,100,,Q12809;Q16873,
T3743,活性,高毒性,6,15,704,3636621;763;11238;815;553133,A0A0R4IM31;Q9UQM7;O42713;3PCG_M;Q3I4V7;C7FF05;C7FF04;3PCG_A;1AI6_A;Q9Y2D0;P35218;Q00024;Q5AJ71;1AI6_B,553133
T15717,活性,高毒性,6,15,73,43740568,,
T19736,活性,高毒性,6,15,128,,AAI07878,
T21338,活性,高毒性,6,15,861,2099;2908;1080;5241;84385;367,NP_000483;P06401;ADP91253;AEP43755;AAI32976;EDM11231;NP_001138884;P10275,
T2013,活性,高毒性,6,15,305,396924;24192;396816;317748;231;1544,NP_000752;P16116;P07943;P80276;P15121;P50578,
T4451,活性,高毒性,6,15,313,7157;367;239;2099,P04637;AAI32976;P18054;AEP43755,
T0720,活性,高毒性,6,15,1137,6002;28989;1129;2770,NP_001273728;AAC39835;Q9BV86;P08172;NP_002060;CAQ07474,
T1562,活性,高毒性,6,15,1298,24889,NP_036820;Q8TF42,
T4382,活性,高毒性,6,15,491,14632,BAA85004;BAH02301;AAI07878,
T0746,活性,高毒性,6,15,1694,56606;1557;2737;1565;1544,ANW61984;Q9NRM0;EAW99313;AAV41877;AAI13617,
T35045,活性,高毒性,6,15,425,113580815;43;83817;11423,O42275;Q9N1N9;P21836;P37136;P22303,
T9561,活性,高毒性,6,15,56,3265,CAG47067,3265
T28169,活性,高毒性,6,15,121,1814;1901;8698;155;6531;3357;706,NP_001391;P21453;Q01959;P30536;P35462;O95977;P41595;P13945,
T69974,活性,高毒性,6,15,344,110813108;6337;65975;1812;6607;5071;9033,CAC29064;P37088;NP_000785;BAA25751;AAI07878;NP_059107;NP_001240766;P00784,
T6703,活性,高毒性,6,15,1987,3783750;1565;134864,NP_612200;ANW61984;CAD53472,
T1122,活性,高毒性,6,15,709,22861;29994;5423;5778,NP_371243;NP_269944;NP_542155;1JY1_A;NP_002681;NP_127497;2HDS_A;BAA89212;CAQ07474,
T205877,活性,高毒性,6,15,387,1588;811941,P11511;1H62_A;XP_001348533,811941
T5657,活性,高毒性,6,15,1180,2099;2737;4780;1557;1544,AAH11558;AEP43755;EAW99313;AAP35567;AAV41877;AAI13617,
T20622,活性,高毒性,6,15,902,2101;2100;8856;2099;1559;5468;1557,BAH02283;AEP43755;AAV31779;ADZ17384;AAV41877;ADZ17378;AGS09764,2101
T9326,活性,高毒性,6,15,868,25324;79246;29581;24473;25323;64354;25075;65032;60448;25689;58963;79247;29595;25187,P19327;P32305;P30994;P35365;P35563;P28565;P28564;P08909;Q62758;P30940;P31388;P35364;Q9JJ16;P14842,
T0031,活性,高毒性,6,15,143,2101;110813108;28989;1812;79915;5999,NP_001273728;ABC94591;Q12809;NP_000785;AAH15051;ADZ17378;CAQ07474;P00784,79915
T6465,活性,高毒性,6,15,508,2099;2908;5241;2737;367,ADP91253;AEP43755;AAI32976;ABB72139;AAI13617,
T20114,活性,高毒性,6,15,212,79212,P23978,
T1004,活性,高毒性,6,15,1668,2101;2099;9734;367;251;196;1544,NP_000752;AEP43755;AAI32976;EAL24281;AAY56401;NP_001308829;NP_112603;ADZ17378,2101
T10657,活性,高毒性,6,15,428,7421;3456,NP_001017535;P01574;ACA62796,
T0951,活性,高毒性,6,15,989,814112,B45705;AAI07878;XP_001349989,
T0719,活性,高毒性,6,15,698,1559;1557;2737;1551;1565,ANW61984;AAI13617;QLI62812;NP_000756;AAV41877;AGS09764,
T11895,活性,高毒性,6,15,401,5049;9682;5050;25255;29127;2671,NP_036923;NP_001139412;NP_037409;EAX07085;NP_055369;NP_001171675;CAI39608;NP_005253,
TN2097,活性,高毒性,6,14,262,29843;5770,Q9P0U3;P18031,
T7715,活性,高毒性,6,14,813,5136;5137;81742;29691;8654;5153,Q01064;AAC46381;P54750;Q14123;Q9EPR9;Q01066;Q63421;O76074,
T12260,活性,高毒性,6,14,186,2782;23035;1559;246243;3091;54331;1557;1544,P59768;NP_000752;P62873;2O23_A;Q6ZVD8;NP_000760;NP_002927;NP_000762;2O23_B;AAP88778;1MU2_A,
T15397,活性,高毒性,6,14,93,2033;1387,Q92793;O60885;Q09472,
T0731,活性,高毒性,6,14,2480,2099;3248;1557;196;1544,NP_000851;3N7H_A;AEP43755;EAL24281;3N7H_B;EAW99313;AAV41877,
T7444,活性,高毒性,6,14,130,1111;5566;5580;6197;2011;120892;6790;4140;11200;5170,Q5S007;P24864;P24941,
T3772,活性,高毒性,6,14,507,6850;57016;5770,Q8TDU6;P43405;O60218;P18031,6850;P43405
T0940,活性,高毒性,6,14,1247,2101;43;768;1557;1544,AAY56401;AAA68151;EAW99313;AAV41877;ADZ17378;Q16790,2101
T22312,活性,高毒性,6,14,821,9734;1565;1557;2099,ANW61984;AEP43755;AAY56401;NP_001308829;AAV41877,
T67763,活性,高毒性,6,14,786,2671;812021;7415,AAI21795;XP_001348613;CAQ07474;NP_005253;NP_374707,
T8575,活性,高毒性,6,14,491,2101;5914;8856;1559;1565;116160065;9734,ADZ17337;ANW61984;AAA29795;AAY56401;NP_001308829;ADZ17384;ADZ17378;AGS09764,2101
T12402,活性,高毒性,6,14,272,24831,B45705;AAI07878;NP_001257783,
T10936,活性,高毒性,6,14,621,5893;3553;2740;14282;8438,ABN45876;P43351;NP_001136020;NP_000567;AAB64013;NP_032062;NP_602296;CAQ07474,
T2842,活性,高毒性,6,14,717,1576;11069;5315;18386,NP_059488;AAI07878;AAP35567;P14618;P32300;Q8WZA2,
T20128,活性,高毒性,6,14,220,12293;1544,O08532;NP_000752,
T0930,活性,高毒性,6,14,2503,24660;947286;5725;760;947294;1719;947287,NP_058733;NP_417297;P00918;NP_417299;NP_417296;P00374;NP_002810,
T77571,活性,高毒性,6,14,809,813594;239;4170;597;10017;2671,AAX80043;Q9HD36;P18054;AAG24257;CAD52000;NP_004040;2QQS_A;AAF64255;NP_005253;CAQ07474,
T5649,活性,高毒性,6,14,1690,3707576;1565;190;123228,B45705;ANW61984;NP_660205;AAI07878;NP_000466;BAA01847,
TN1724,活性,高毒性,6,14,244,6002;10411;11069;2770;1565,O95398;AAC39835;ANW61984;2O23_A;2O23_B;NP_002060;Q8WZA2,
T0030L,活性,高毒性,6,14,306,6323;6331;6326;56543;3741;6328,P35498;NP_001153633;NP_001034436;Q9NY46;NP_002225;Q99250,6326;6323;6328
T33940,活性,高毒性,6,14,58,25324;3360,Q13639;Q62758,
T2942,活性,高毒性,6,14,831,4790;43;1559;1557;1576;1565;1548;1544,NP_000752;P19838;2O23_A;NP_059488;NP_000760;NP_000762;2O23_B;P11509;P22303;NP_000097,
T72437,活性,高毒性,6,14,73,10038;142;64761;54625;8658;84875;80351;25976,Q460N5;Q9H2K2;Q53GL7;Q9UGN5;P09874;Q9H0J9;Q7Z3E1;O95271,
TN2143,活性,高毒性,6,14,148,1557;1559;5292;1544,NP_000752;2O23_A;P11309;NP_000760;NP_000762;2O23_B;AAI07878,
T7669,活性,高毒性,6,14,201,,Q12809,
T15806,活性,高毒性,6,14,164,9971;151306,Q96RI1;Q8TDU6,
T3230,活性,高毒性,6,14,538,216799;1576;1551;1557;3356,AAH96839;ABI96208;Q8R4B8;NP_000756;AAV41877;Q96P20,
T21947,活性,高毒性,6,14,183,1565;5739;7398;1544,NP_000951;AAH18745;NP_000752;2O23_A;2O23_B;NP_001020332;3I06_A;NP_000097,
T206024,活性,高毒性,6,14,1099,1557;1544,3F37_A;AAV41877;EAW99313;3F38_A,
TN3050,活性,高毒性,6,14,909,4790;3553;20586;5970;116160065;6595;4129,NP_001167549;BAC78637;NP_003989;BAC78638;AAA29795;NP_000567;NP_068810;EAW58811;P27338,BAC78637;20586;BAC78638
T17171,活性,高毒性,6,14,56,24411;24409;24408;170796;191573;24412;24410,Q9R1M7;Q00959;Q8VHN2;Q00960;P35439;Q00961;Q62645,
T21231,活性,高毒性,6,14,1264,3357;3356,P41595;AAH96839,
T22508,活性,高毒性,6,14,100,3757,B45705;NP_001191727,
T11696,活性,高毒性,6,14,362,836,P42574,
T12841,活性,高毒性,6,14,97,3757;54737,NP_059990;B45705;NP_001191727,
T1414,活性,高毒性,6,14,2311,1565;4137,AAI14949;ANW61984,
T8142,活性,高毒性,6,14,650,7468;367;5241,ABB72139;AAI32976;AAI07878;O96028,
T2386,活性,高毒性,6,14,1936,17127;21803;26414;1544,NP_000752;2O23_A;Q61831;2O23_B;Q8BUN5;P04202,
T14988,活性,高毒性,6,14,636,26416;1576;19885;3458;9261,NP_004750;P47811;NP_059488;NP_000610;P49137;NP_035411,3458
T4S1990,活性,高毒性,6,14,652,1544;5742;45425858;1559;8989;885772;1557;58800,P23219;O75762;P9WIB9;EAW99313;AAV41877;AGS09764;NP_001157797,
T19781,活性,高毒性,6,14,593,5914;8856;5241;1557;4780;367;1544,ADZ17337;AAI32976;AAY56401;NP_006155;ABB72139;ADZ17384;EAW99313;AAV41877,
T14978,活性,高毒性,6,14,624,4322;281914,O77656;NP_002418;P45452,
T26645,活性,高毒性,6,14,269,10951;24411;24409;24408;170796;10280;191573;1565;24412;24410,Q9R1M7;Q62645;Q99720;NP_001120700;Q00959;Q8VHN2;NP_001020332;Q00960;P35439;Q00961;NP_000097,
T7498,活性,高毒性,6,14,580,3356;154,NP_000015;AAH96839,
T67448,活性,高毒性,6,14,1664,1557;196,AAV41877;EAL24281,
TN7105,活性,高毒性,6,14,853,728386;811941;60489;3061;51053,XP_001348533;NP_056979;NP_001138884;NP_068594;NP_001516;A8MUK1;CAQ07474,811941
T10502,活性,高毒性,6,14,473,1128;1565;3725;3356,EAX06628;AAH96839;ANW61984;NP_000729,
T9985,活性,高毒性,6,14,1541,2101;4780,ADZ17378;NP_006155,2101
T61278,活性,高毒性,6,14,787,4012;3553;10392;2740;5594;13198,NP_031863;NP_006083;AAG24257;NP_000567;NP_002736;AAB64013;2QQS_A;Q9UIQ6;CAQ07474,
T19801,活性,高毒性,6,14,544,43;1559;1557;1565;367;1544,ANW61984;AAI32976;AAA68151;EAW99313;AAV41877;AGS09764,
T20735,活性,高毒性,6,14,571,1559;1557;1576;1551;1565,ANW61984;ABI96208;QLI62812;AAI07878;NP_000756;AAV41877;AGS09764,
T9234,活性,高毒性,6,14,642,3356,AAH96839,
T5296,活性,高毒性,6,14,950,2101;1128;2099;8856;81285;1557;1576;4087;367;4088,Q9H255;AAH14840;AEP43755;AAI32976;AAH50743;NP_000729;ABI96208;ADZ17384;AAV41877;ADZ17378,2101
T5498,活性,高毒性,6,14,90,25593;25605;3062;3061,P56719;NP_001517;O43613;O43614;NP_001516;P56718,
T65262,活性,高毒性,6,14,456,5465;19885;24831;5468;116160065;6256,BAH02283;ADZ17354;AAA29795;AAH14804;NP_001257783;Q07869,
T0888,活性,高毒性,6,14,2118,842;10257;3205;5468;4961527;9734;838;837,BAH02283;CAA81943;P23219;P51878;NP_001308829;YP_001129431;P49662;O15439;P55211,
T2778,活性,高毒性,6,14,689,887009;4286;249;888371;76768;2671;11040,YP_003708382;NP_006866;2W2I_A;NP_001341533;NP_217253;NP_000469;NP_005253;NP_214572;NP_001074551,
T4A2462,活性,高毒性,6,14,194,7468,O96028,
T15602,活性,高毒性,6,14,225,6311,Q99700,
TCS1857,活性,高毒性,6,14,841,7253;1557;1559;1544,AAV41877;EAW81333;AGS09764;EAW99313,
T0075,活性,高毒性,6,14,1932,3767;1559;1133;1132;1557;16523,NP_036257;NP_000760;NP_000762;NP_001159762;NP_000732;NP_032454,
T5474,活性,高毒性,6,14,286,6850;956592,P09992;ACA62796;P43405;Q08499,6850;P43405;956592
T8694,活性,高毒性,6,14,659,281312,AAI02981;CCE37082,
T1243,活性,高毒性,6,14,1680,866;3783750;1080;5241;367,NP_000483;P06401;NP_001138884;CAD53472;P10275;P08185,
T2S0820,活性,高毒性,6,14,644,1543;1559;1557;1545;1576;11069;1565;1544,AAR07906;NP_000752;2O23_A;NP_059488;Q16678;P04798;NP_000760;NP_000762;2O23_B;Q8WZA2;NP_000097,
T6547,活性,高毒性,6,14,880,1128;25229;1133;3784;1132;5243;22068;25111,NP_038866;NP_036257;NP_000729;NP_000209;NP_542951;NP_000918;NP_000732;P08482;NP_113735,
T1008,活性,高毒性,6,14,1768,3357;148,Q08I33;AAG24257;P41595;P35348;Q8JUX6;CAQ07474,
T8199,活性,高毒性,6,14,623,8856;1559;1576;1551;1557;3356,P33261;AAH96839;ABI96208;ADZ17384;NP_000756;AAV41877;AGS09764,
T15272,活性,高毒性,6,14,170,8856;3757;24831;7157;367;51053,AAI32976;NP_056979;O75469;NP_001257783;P04637;NP_001191727,
T65365,活性,高毒性,6,14,448,2908;8856;1559;5467;4780;24831;5468;116160065;3725,BAH02283;ADP91253;EAX06628;BAH02282;AAA29795;NP_006155;ADZ17384;NP_001257783;AGS09764,
T20347,活性,高毒性,6,14,485,8856;1557;1565;116160065;9734;1544,ANW61984;AAA29795;AAY56401;NP_001308829;ADZ17384;EAW99313;AAV41877,
T14844,活性,高毒性,6,14,666,5025,Q99571;NP_001248327,
T69750L,活性,高毒性,6,14,258,1576;1565;3350;24473,P19327;NP_000515;NP_059488;NP_001020332;NP_000097,
T3483,活性,高毒性,6,14,193,1551;3356;24414;14816;27346;2915;2911;3269,Q5BJF2;NP_001264993;P97772;Q13255;NP_001107802;NP_000756;P28223;P41594;P35367,
T22682,活性,高毒性,6,14,183,2101;2359;115;104909134;27346;1394;706,Q5BJF2;O60503;P30536;P25089;ADZ17378;P34998,
T23176,活性,高毒性,6,14,1575,5566;9475;1544,NP_000752;P00533;BAC78637;2O23_A;BAC78638;NP_004841;NP_002721;2O23_B,BAC78637;BAC78638
T3171,活性,高毒性,6,14,305,9970;6850;107221;1559;338557;294075;1551,Q7TMA4;ABI96208;QLI62812;Q2AC31;NP_000756;Q5NUL3;ADZ17385;P43405,6850;P43405
T4258,活性,高毒性,6,14,153,170743;51284,Q9NYK1;B3Y652;A5H2Z9;P58681,
T28112,活性,高毒性,6,14,73,10919;79813;28989,NP_001273725;Q96KQ7;AAI07878;Q9H9B1,
T34060,活性,高毒性,6,14,1559,2101;8856;1559;1557;196;1544,EAL24281;AAY56401;ADZ17384;EAW99313;AAV41877;ADZ17378;AGS09764,2101
T2264,活性,高毒性,6,14,206,1269;25248;1559;57302;9290;1268;1557,NP_036916;Q9QZN9;P34972;NP_000760;P21554;NP_005674;NP_000762;P20272,
T61028,活性,高毒性,6,13,55,1576;7173;4353,P05164;P08684;P07202,
T206015,活性,高毒性,6,13,784,7253;4780;6256;1557;154,AAH11558;ADZ17354;EAW81333;NP_000015;AAV41877,
T24771,活性,高毒性,6,13,92,1814;1815;1269;1268;3362,P21917;P34972;P35462;P21554;P50406;NP_001153731;NP_001832,
T28881,活性,高毒性,6,13,1060,886474;196;1544,NP_214877;NP_000752;2O23_A;EAL24281;2O23_B,
T3950,活性,高毒性,6,13,408,53831;5467;2737;116160065;6256;1557,Q9NQS5;ADZ17354;BAH02282;AAA29795;AAV41877;AAI13617,
T21569,活性,高毒性,6,13,623,28989,NP_001273728;B45705,
TMO2713,活性,高毒性,6,13,1466,4780;367;8856;142,AAH11558;AAI32976;P09874;ADZ17384;3NUY_A,
T0954,活性,高毒性,6,13,1383,51305;3776;25736;56659;8645;29553;54207;3777;56660,NP_002237;NP_003731;NP_203694;2O23_A;NP_037318;NP_001269463;NP_071337;NP_071338;NP_612191;2O23_B;NP_001017425,
T15164,活性,高毒性,6,13,1011,5347;25;1559;51053,1ZHH_B;NP_056979;P00519;NP_005021;NP_000762;ABY84639;1ZHH_A,
T21640,活性,高毒性,6,13,709,154,NP_000015;P08588;P07550;P34913,
T2817,活性,高毒性,6,13,112,4837;2593;27232;5409;3176,Q14749;P40261;P21964;P11086;Q14353;P50135,
T3343,活性,高毒性,6,13,150,19885;7157;79915;367;10413,BAC78637;BAC78638;NP_001123617;AAH15051;P04150;NP_000537;NP_035411;P10275;BAA05005,7157;BAC78637;79915;BAC78638
