rank,ID,SMILES,active_score,activity_level,toxicity_score,P_tox_high,toxicity_level,recommend_score
1486,TP1547L1,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O.[NH4+],0.12690267195028798,中,0.377811794,0.35154372,低毒,0.07895734579735621
1487,TP1264,CC(C)C[C@@H](NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)O,0.137472836275764,中,0.42618075,0.37341097,低毒,0.0788845598071317
1488,T210454,COc1ccc(CNCc2ccc(-c3cccc(OC)c3)cc2)cc1,0.166932444990465,中,0.527448174,0.40721554,低毒,0.0788842316988888
1489,T5561,CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccc(CN)cc1.Cl.Cl,0.213283544694306,中,0.63015173,0.37262893,毒,0.07888255002465674
1490,T7282,CC(C)OC(=O)[C@H](C)NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1.CC(C)OC(=O)[C@H](C)NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1.O=C(O)/C=C/C(=O)O,0.2077089213900096,中,0.6205126000000001,0.4279973,毒,0.07882291853509911
1491,T68240,CCNC(=O)c1nc(-c2ccnn2-c2ccc(C#N)cc2)c(C)n(-c2cccc(C(F)(F)F)c2)c1=O,0.20406785149270001,中,0.61385645,0.41340664,毒,0.07879948461626399
1492,T5044,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,0.26078937667146906,中,0.69796562,0.33909902,毒,0.07876735769355364
1493,T73506,CCCCCCOc1ccnc(NC(P(=O)(O)O)P(=O)(O)O)c1,0.219312167446442,中,0.64109357,0.42562184,毒,0.07871254707376471
1494,T9331,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F.CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F.O=S(=O)(O)O,0.215285623864652,中,0.63452388,0.509545,毒,0.07868175450183242
1495,T78159,CC(=O)O.CCN(CC)C(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O,0.13294294409591997,中,0.40828198,0.37525478,低毒,0.07866473565340847
1496,T12268,CC(C)(C)NC(=O)NS(=O)(=O)c1cc(C#N)ccc1Oc1cccc(-c2ccc(OC(F)F)cc2)c1,0.20174040178367159,中,0.61010706,0.44998544,毒,0.07865715836821695
1497,T23649,CC1SC2(CCN(C)CC2)CN1C(=O)CCc1c[nH]c2ccccc12,0.217877249581236,中,0.6389947,0.4837064,毒,0.07865484184824897
1498,T28926,CC(C)NC(=O)Cn1c(-c2ccc(F)c(Cl)c2)nc2ncc(OCCCN3CCOCC3)cc2c1=O.Cl,0.21717535483011902,中,0.63806396,0.47035334,毒,0.07860358791280815
1499,T73450,CCCCCCCCOc1cccc(CC(P(=O)(O)O)P(=O)(O)O)c1,0.154865765526336,中,0.49254992999999997,0.39182627,低毒,0.07858664355694278
1500,T78211L,Cc1c([C@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,0.25696214328252,中,0.69417968,0.37430796,毒,0.07858424488654613
1501,T78170,C=CS(=O)(=O)NC[C@H]1CCCN(C(=O)c2cc(Cl)ccc2OC)C1,0.200632389204735,中,0.60831835,0.4022965,低毒,0.07858402524715279
1502,T35033L,C[C@@H](C[C@](C(N)=O)(c1ccccc1)c1ccccn1)N(C)C,0.260049606346633,中,0.69792531,0.44957137,毒,0.07855440422178118
1503,T23827,CC(C)C(C)NC(=O)/C=C/C=C/Cc1ccc2c(Br)cccc2c1,0.18179392083192,中,0.5681562499999999,0.33275107,低毒,0.07850656849925947
1504,T7493,Cc1cc(C(=O)Nc2cc(Nc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)ccc2F)n(C)n1,0.2314707166772,中,0.66087411,0.44257,毒,0.0784977128020933
1505,T2018,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,0.1942564754348424,中,0.59591945,0.42168993,低毒,0.0784952634347726
1506,TP1046L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(N)=O,0.1337624991698328,中,0.41399627699999997,0.39605817,低毒,0.07838532251130644
1507,T38271,Cc1nc2c([N+](=O)[O-])c(Cl)c(Cl)cc2n1Cc1ccc([B-]23OC(=O)C[N+]2(C)CC(=O)O3)cc1,0.17052936514044598,中,0.54056756,0.35849863,低毒,0.07834672231812605
1508,T2368,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1.O,0.2072173895192098,中,0.6220036200000001,0.36145312,毒,0.07832742311131122
1509,T22703,Cc1cc(C(=O)Cn2cc(C#N)ccc2=O)c(C)n1Cc1ccccc1,0.1724801178335235,中,0.54593386,0.42641973,低毒,0.07831738133141318
1510,T11996,CN1CCN(c2ccc(-n3cc(-c4ccncc4OCC4CCNCC4)cn3)cc2)CC1.Cl,0.23458438902045298,中,0.66616854,0.46696323,毒,0.07831164907990577
1511,T15040,CC1(C)C(=CC=CC2=[N+](CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)N(CCCCCC(=O)ON2C(=O)CCC2=O)c2ccc(S(=O)(=O)O)cc21,0.17120480483999997,中,0.542629024,0.4180838,低毒,0.07830410868556031
1512,T18940,CC[n+]1c(C=CC=C2Oc3ccccc3N2CCCCCC(=O)[O-])oc2ccccc21,0.16597902478755203,中,0.5288458899999999,0.3766869,低毒,0.07820169970244703
1513,T17301,C[C@@H](O)C(=N)NS(=O)(=O)c1cc(C(=O)C(C(=O)c2cc(F)ccc2F)=C2Nc3ccccc3N2)ccc1F,0.189252121468224,中,0.58678825,0.38847452,低毒,0.0782012003030974
1514,T67695,N=C(N)NC(=O)c1cc(C#Cc2ccc(C(F)(F)F)c(C(=O)Nc3ccccn3)c2)cc(C(F)(F)F)c1,0.23353935389782,中,0.6652225,0.39772043,毒,0.07818372104952742
1515,T22657,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1.Cl.Cl.Cl,0.22650944170646198,中,0.65495169,0.41460067,毒,0.07815670005985823
1516,T1239,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C\C(=O)O,0.16144214353462583,中,0.51592439,0.42937514,低毒,0.07815020411123155
1517,T4656,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccccc1,0.18062109421237052,中,0.56737726,0.41528386,低毒,0.07814079267995387
1518,T6285,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,0.271548867679672,中,0.71228698,0.4110255,毒,0.07812814479769882
1519,T206044,Fc1cccc(-n2cnc3c(NCc4nc5ccc(Cl)cc5[nH]4)nc(N4CCNCC4)nc32)c1,0.28706766471264,中,0.7279164199999999,0.44526646,毒,0.0781063979172548
1520,T10803,O=C(CC(=O)Nc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1)Nc1cccc(F)c1,0.188991871995025,中,0.58677339,0.4195868,低毒,0.07809647058205814
1521,T23143,Cl.Cl.O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,0.19767991991098,中,0.60500855,0.39377853,低毒,0.07808187820152186
1522,T15195,N=C(N)Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,0.200675278210072,中,0.61097157,0.40393782,毒,0.07806838842187752
1523,TP1866L,CC(=O)O.C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.1156546175240778,中,0.325137135,0.31265968,低毒,0.07805100653277834
1524,T9601,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl,0.3281458485949758,高,0.76222569,0.32486582,毒,0.07802465272903486
1525,T39258,COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)n(C)c2=O)cc1F,0.26494631688298503,中,0.7055378,0.43707368,毒,0.07801667535126092
1526,T84370,CN(C)[C@@H](CNC(=O)c1cc(F)cc(F)c1)c1ccccc1,0.22734155585453,中,0.65705137,0.44741595,毒,0.07796647512237954
1527,T61813,Cc1cc(C2=NN(c3nncs3)[C@H](C)Cc3cc4c(cc32)OCO4)ccc1N,0.25997361797081997,中,0.7001279499999999,0.43387347,毒,0.07795882176682664
1528,T9351,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,0.1408983473994456,中,0.44681132,0.29975975,低毒,0.07794337081208073
1529,T60144,O=C(/N=c1\scc(CO)n1Cc1ccccc1)c1c[nH]c2ncccc12,0.17884316937811498,中,0.56422763,0.4310723,低毒,0.0779349117782126
1530,TP1554L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)C(C)C)C(=O)O,0.12810073162896302,中,0.391782765,0.37173858,低毒,0.07791307279284493
1531,T22124,CCCCCCCCC=CCCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12,0.1540575439114572,中,0.49435416400000004,0.3763637,低毒,0.0778985555832155
1532,T17924,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCN)C(C)(C)C)cc1.Cl,0.146569945613152,中,0.46859143000000003,0.3808725,低毒,0.07788852520326288
1533,T7152,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0.301163639156152,高,0.74139544,0.41993886,毒,0.07788229039197546
1534,T2339,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,0.3167006625088,高,0.7540838400000001,0.34719747,毒,0.07788181079362005
1535,T2626,Cc1cc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2ccncc2)ccc1OCc1ccccc1,0.25963715094245,中,0.70020591,0.4575906,毒,0.07783768339698444
1536,T21023,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.O=C(O)/C=C/C(=O)O,0.20898189630987898,中,0.62754727,0.42843205,毒,0.07783587780119136
1537,T17918,NCCOCCOCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.O=C(O)C(F)(F)F,0.145244658353745,中,0.46410614000000006,0.39929423,低毒,0.07783572060956964
1538,T16018,Cc1cc(OC[P@@]2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,0.15776253510426,中,0.506643015,0.40169746,低毒,0.07783324866499437
1539,T88594,CCN1CCCCC1C(C)Oc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.2416168370850336,中,0.67789762,0.4902896,毒,0.07782535827316159
1540,T2305,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,0.3009930119786976,高,0.74150133,0.42935106,毒,0.0778062932757874
1541,T62677,CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN.Cl,0.22737721086315998,中,0.65808562,0.44533888,毒,0.0777435380784066
1542,T18641,C#CCOc1cccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)c1,0.15585767510644,中,0.50149648,0.39556533,低毒,0.0776955996595767
1543,T23010,N#Cc1cc(C2=Nc3ccc(Br)cc3NC(=O)C2)ccn1,0.238068045140268,中,0.67365002,0.38929132,毒,0.07769350177016557
1544,T77709,O=C(CSc1nnc(-c2ccncc2)n1-c1ccc(F)cc1)c1ccc[nH]1,0.21438710586722698,中,0.63762657,0.4642875,毒,0.07768819090088017
1545,T6959,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F.O=C(O)/C=C\C(=O)O,0.19829571994380002,中,0.60832549,0.4315721,低毒,0.0776673789440851
1546,T8552,COc1ccc(OC)c(C(=O)N[C@@H]2CN3CCC2CC3)c1.O=C(O)C(F)(F)F,0.135194320254231,中,0.425552763,0.3740029,低毒,0.07766200372813614
1547,T40711,Cl.Cl.N=C(N)NCCC[C@@H](C(=O)NC(=O)C1CCCCN1)N(C(=O)[C@H](N)Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,0.175780774340904,中,0.55825139,0.42235073,低毒,0.077650912729818
1548,T4S1796,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC1=O,0.16039004512621702,中,0.51586859,0.38010904,低毒,0.07764985869691908
1549,T5857,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.CS(C)=O,0.20563047213905403,中,0.6223859199999999,0.47679445,毒,0.07764896155675453
1550,T13272,C[C@](O)(Cn1ccc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.199163292584992,中,0.61014213,0.42374754,毒,0.07764537702937178
1551,T4191,O=C(NCCO)c1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1,0.187914192501882,中,0.5868216500000001,0.40006265,低毒,0.07764207599950995
1552,TQ0045,CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],0.15344777511549199,中,0.494041552,0.43836612,低毒,0.07763819814648734
1553,TP1107L,CC(=O)O.CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O,0.13091939087337,中,0.407020033,0.38842314,低毒,0.07763257607975105
1554,T70038,O=C(c1ccc(N2CCOCC2)cc1)N1CCC[C@@H](N(C(=O)CCl)c2ccccc2)C1,0.2226963371774688,中,0.65153595,0.4720746,毒,0.07760166757302636
1555,T26730,Cc1noc(C)c1Cn1cc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,0.214756524615282,中,0.63870654,0.42383716,毒,0.07759012783583039
1556,T63399L,Cl.Nc1nc2cc(-c3nn(CC4CCN(c5ncc(C(=O)NO)cn5)CC4)c4ncnc(N)c34)ccc2o1,0.30392498315092603,高,0.7447175500000001,0.33457965,毒,0.0775867143149771
1557,T63047,Cl.N=C(N)N1CCC[C@H]1c1nc(-c2ccc(CCC3CCCCC3)c(C(F)(F)F)c2)no1,0.16716434145328998,中,0.53605834,0.38975498,低毒,0.07755450206664617
1558,T36316,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2nc(-c3ccncc3)cs2)cc1,0.217643933308377,中,0.64377822,0.4878175,毒,0.07752950932931135
1559,T33380,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.327194679662862,高,0.76310156,0.35456726,毒,0.07751190918843175
1560,T7189,CC(C)(C)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCCO3)cc1,0.184245507951168,中,0.57935019,0.35957262,低毒,0.07750283791301231
1561,T79854,CCc1nc2ccccn2c1C(=O)c1cc(Br)c(O)c(C#N)c1,0.2278761858879454,中,0.65990462,0.35740387,毒,0.07749963803251142
1562,T206046,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCCC[C@H]3N)nc21,0.32110437266166,高,0.7586520299999999,0.3935903,毒,0.07749788850001516
1563,T26890,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(C#N)c3)CC2)CC1,0.17586227915400038,中,0.559588325,0.472785,低毒,0.0774518009315309
1564,T21609L,CC(=O)O.CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)O,0.11991931808850001,中,0.354135606,0.33744177,低毒,0.07745161770612229
1565,T86138,C[N+]1=C(C=CC=CC=C2N(CCCCCC(=O)NCCN3C(=O)C=CC3=O)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21.[Cl-],0.21557890435427998,中,0.6408216600000001,0.33715224,毒,0.07743127300498905
1566,T68156,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NC(C)(C)C,0.22319740761923,中,0.65309277,0.42482787,毒,0.07742879442036797
1567,T9387,[N-]=[N+]=NCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.19114570698265002,中,0.5949605,0.42112172,低毒,0.07742156158339907
1568,T63771,O=C1CC[C@H](N2C(=O)c3cccc(NCc4ccc(CN5CC(N6CCOCC6)C5)cc4F)c3C2=O)C(=O)N1,0.3090212770319766,高,0.74962315,0.37639672,毒,0.07737177392624366
1569,TP1627L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C)C(C)C,0.12699557630732702,中,0.390942703,0.3719891,低毒,0.07734758243669784
1570,T62882,CC(C)(C)NC1CCN(c2cc(NCc3ccc(Cl)cc3)nc3ccccc23)CC1.Cl,0.229207272492352,中,0.66255573,0.39200348,毒,0.0773446807448728
1571,T61159,COC(=O)c1ccc(Cn2ccc3c4c(N)nc(N)nc4ccc32)cc1,0.2367232011858372,中,0.67340003,0.49231607,毒,0.07731379040559838
1572,T28543,C=CCNC(=S)NN=Cc1ccc(OC)c(Cn2cc([N+](=O)[O-])cn2)c1,0.20706734649110922,中,0.6267010199999999,0.41033158,毒,0.07729802923643767
1573,T15810,CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCCc4cccc(OC)c43)s2)cc1,0.1357832437161,中,0.430954674,0.38985333,低毒,0.07726682018576558
1574,T8993L,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4C)oc3C)cc2)nc1.Cl,0.194062210383676,中,0.60186103,0.44907394,低毒,0.07726372855808006
1575,T11599,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)C[C@H](O)C(=O)O,0.161638530453405,中,0.522136204,0.4576023,低毒,0.07724120174232571
1576,T71973,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,0.244096485610914,中,0.68370866,0.41560036,毒,0.07720560452316672
1577,T13877,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1.Cl,0.151558833910605,中,0.49108031999999996,0.33872294,低毒,0.07713127325495825
1578,T23327,Cc1cc(F)ccc1-c1nc(NCCNC(=N)NC#N)nc2c1ccc(=O)n2-c1c(F)cccc1F,0.28882825113810234,中,0.73303744,0.39508954,毒,0.07710632932415071
1579,T5432,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,0.33293094633993,高,0.7685797,0.3442595,毒,0.07704697948127051
1580,T70873,COc1cc2ncc3c(c2cc1-c1cnn(C)c1)n(-c1ccc(C#N)cc1F)c(=O)n3C,0.24472332063795,中,0.68519194,0.44553795,毒,0.07704087380679099
1581,TP1386L1,CC(=O)O.CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)CC,0.129829070398932,中,0.406706496,0.3881091,低毒,0.07702674409804504
1582,T77662,O=C1N=C(NCCc2ccccc2)S/C1=C\c1c[nH]c2ncccc12,0.2445378027529922,中,0.68505247,0.45218095,毒,0.07701657696868208
1583,T74040,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)OC(C)(C)C)ccc12.Cl,0.147000200725286,中,0.47615309,0.36794275,低毒,0.07700560091932084
1584,T5836,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.177499698520308,中,0.56622452,0.35511923,低毒,0.0769950169255019
1585,T12311,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,0.188735459477804,中,0.59208193,0.44515163,低毒,0.07698860437074903
1586,T1846,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,0.24122378577691678,中,0.6808529,0.48170575,毒,0.07698587168172424
1587,T37207L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1)[C@@H](C)O)C(=O)O,0.1293373868011946,中,0.404787497,0.38173524,低毒,0.0769832297294182
1588,T16966,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,0.18721762406868,中,0.588919865,0.48401192,低毒,0.07696144617653222
1589,T72062,C[C@H](Oc1ccnc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)n1)[C@@H]1CCCN1C,0.22146151691451502,中,0.6527587,0.4329303,毒,0.07690058503336818
1590,T27748L,O=C(Nc1ccc(C(=O)[O][Na])cc1)OCc1cn(-c2cc3nc(C(=O)[O][Na])c(=O)[nH]c3cc2C(F)(F)F)cn1,0.14937208644116182,中,0.48532154,0.38680148,低毒,0.07687859541652406
1591,T2145,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0.18876418400102998,中,0.5930356400000001,0.36106417,低毒,0.07682029533290138
1592,T3980,CC(C)c1cc(/C=C(\C#N)C(=O)NCCCc2ccccc2)cc(C(C)C)c1O,0.15223625017037098,中,0.49549526,0.3967915,低毒,0.07680390981077798
1593,T2454,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,0.20658319107018602,中,0.62824184,0.41028297,毒,0.07679898699918078
1594,TP1592L,CC(=O)O.CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)O)C(C)C,0.133078314438036,中,0.422933278,0.40353104,低毒,0.07679506668204271
1595,T83977,CS(=O)(=O)O.N=C(N)NC(=O)c1ccc(N2CCN(C(=O)c3ccc[nH]3)CC2)c(C(F)(F)F)c1,0.166066615598712,中,0.537669044,0.44200686,低毒,0.07677773714943702
1596,T2476,C[Si](C)(C)CCOCn1ccc2c(-c3cn[nH]c3)ncnc21,0.17094359741787,中,0.5511504,0.43115807,低毒,0.07672796532357197
1597,T9053,O=C(/N=c1\sccn1Cc1ccccc1)c1c[nH]c2ncccc12,0.19137225301853703,中,0.59961353,0.4529175,低毒,0.0766228608420389
1598,T72066,Cc1ccc(SCc2cc(=O)nc(NC(=N)Nc3ccc4c(c3)OCCO4)[nH]2)cc1,0.1976341408673025,中,0.61236279,0.4240841,毒,0.07661034696654812
1599,T62491,COc1ccc(NC(=O)N2CCc3c(sc(NC(=O)c4cnn(C)c4)c3C#N)C2)cc1,0.2207169935429619,中,0.65297764,0.43965092,毒,0.07659373199138339
1600,T6970,COc1ccc(Cn2c3ncnc4c(ncn4Cc4ccc(OC)cc4)c-3nc2=O)cc1,0.18595176933194998,中,0.58810582,0.4363443,低毒,0.07659245154853268
1601,T5033,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,0.202059760843692,中,0.6210739200000001,0.4433502,毒,0.0765657131022377
