ID,SMILES,P_act,STRENGTH,P_tox_0,P_tox_1,P_tox_2
T0182,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,0.6951383,0.10572722,0.31359392,0.025984438,0.6604216
T0182L,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,0.535877,0.07120443,0.27293387,0.0028859845,0.72418016
T0182L2,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,0.5369896,0.058089577,0.22387652,0.0021648775,0.7739586
T0183,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,0.50870866,0.14425068,0.328394,0.086398534,0.58520746
T0184,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2],0.6211928,0.07205703,0.16044302,0.006516991,0.83304
T0185,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.7861729,0.2475301,0.26962334,0.12783074,0.6025459
T0186,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,0.63684446,0.2634451,0.39602438,0.1875529,0.41642267
T0187,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1.Cl,0.53015476,0.109552324,0.17268828,0.018901078,0.80841064
T0188,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.9305836,0.08228458,0.06505378,0.078729115,0.8562171
T0189,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,0.6247126,0.22396669,0.49035123,0.042215884,0.4674329
T0189L,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],0.5295962,0.17999923,0.37989983,0.021800695,0.5982995
T0190,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0.62825835,0.20259066,0.43562302,0.18616882,0.3782082
T0191,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.8612449,0.2583619,0.3981018,0.19259453,0.40930367
T0192,CC[C@@H](C(N)=O)N1CCCC1=O,0.42122918,0.16018388,0.3714129,0.09183445,0.5367527
T0193,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,0.76297486,0.10387227,0.14842251,0.022400403,0.8291771
T0194,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,0.5821076,0.15275855,0.4252195,0.024894,0.54988647
T0195,Cc1ncc([N+](=O)[O-])n1CC(C)O,0.511386,0.08558607,0.2048628,0.039804082,0.7553331
T0196,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.6571531,0.084309615,0.18183094,0.006968766,0.81120026
T0197,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl,0.6431518,0.17400323,0.2811533,0.081430286,0.6374164
T0198,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1.[Na+],0.73694265,0.106714554,0.17891817,0.031587746,0.7894941
T0199,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0.46953735,0.100683086,0.34582052,0.042952415,0.6112271
T0200,O=C(O)CCCCC1CCSS1,0.51754004,0.043419596,0.10247295,0.0028163176,0.8947108
T0201,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl,0.686368,0.10061844,0.19793841,0.026462873,0.7755987
T0202,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,0.67012,0.092485316,0.18595597,0.038321692,0.7757223
T0203,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,0.647399,0.11856971,0.2684962,0.026802756,0.70470107
T0204,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,0.66273063,0.15766573,0.17672288,0.034691196,0.7885859
T0205,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,0.6418742,0.26625943,0.49961358,0.06591983,0.4344666
T0207,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,0.630435,0.101146325,0.1942028,0.025662463,0.7801347
T0208,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],0.55684423,0.08465659,0.33389536,0.0033701076,0.6627345
T0209,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,0.7022474,0.16465537,0.23176667,0.052381966,0.71585137
T0210,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,0.7076953,0.14981876,0.2749792,0.06623788,0.6587829
T0211,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0.88726914,0.26683012,0.31851825,0.15766521,0.5238165
T0211L,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,0.70253503,0.21109982,0.29047668,0.077695295,0.63182807
T0212,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.66992766,0.12354739,0.23493908,0.031316504,0.73374444
T0213,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.6122435,0.19044913,0.28058037,0.10113714,0.6182825
T0214,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0.7393924,0.20336771,0.42868087,0.12756371,0.4437554
T0214L,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,0.5572704,0.15302692,0.35343704,0.060988043,0.585575
T0215,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],0.6832851,0.31245452,0.50123614,0.13677995,0.36198393
T0215L,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.93089455,0.33018354,0.45969278,0.18841377,0.35189345
T0216,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.7190284,0.2214749,0.33754763,0.12549488,0.53695744
T0217,OC[C@@H](O)CN1CCN(c2ccccc2)CC1,0.5695869,0.09965271,0.27289316,0.025346134,0.7017607
T0219,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.85929286,0.13657247,0.227367,0.09096977,0.6816633
T0220,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],0.65551454,0.0038277078,0.029433638,4.298448e-05,0.97052336
T0221,O=C(O)C1CSCN1,0.5582189,0.025880983,0.11001263,0.0024154088,0.887572
T0222,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,0.70924705,0.09639721,0.121588804,0.021296337,0.85711485
T0223,O=C1C(O)=C(O)C(=O)C(O)=C1O,0.91007215,0.02342436,0.014089269,0.0038026043,0.98210806
T0224,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12,0.5479474,0.18222995,0.3612973,0.10730615,0.53139657
T0225,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1.O=C(O)CC(O)C(=O)O,0.6689475,0.122975536,0.27102646,0.023867399,0.70510614
T0226,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,0.5330723,0.12782642,0.24386796,0.03211794,0.72401404
T0227,CC(C)C(Br)C(=O)NC(N)=O,0.62998766,0.16444562,0.2157547,0.13058397,0.6536613
T0228,COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1OC,0.5481853,0.07735806,0.28692496,0.037402146,0.6756729
T0230,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.82069165,0.12476646,0.3721729,0.027178653,0.60064846
T0231,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,0.69665617,0.07028482,0.16109149,0.029117588,0.80979085
T0235,Cc1nccnc1N1CCCCC1.O=S(=O)(O)O,0.48246565,0.03504828,0.21632889,0.0018885651,0.78178245
T0236,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,0.58367246,0.13236508,0.30277246,0.035090894,0.66213673
T0237,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,0.83500123,0.25607172,0.34455946,0.21170454,0.44373605
T0238,CC(=O)Oc1c(C)cccc1C(=O)O,0.49891445,0.03596952,0.17427988,0.002882137,0.82283795
T0239,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0.77854276,0.14957874,0.2759626,0.03710891,0.6869285
T0240,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0.5746213,0.07314689,0.28537768,0.05024433,0.664378
T0241,NC(=O)NS(=O)(=O)c1ccc(N)cc1,0.7001629,0.101195134,0.14336552,0.057637144,0.7989973
T0242,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.82712483,0.23309319,0.45262837,0.1298368,0.41753483
T0243,COc1cc(C(=S)N2CCOCC2)ccc1O,0.68860894,0.08888428,0.24734278,0.05266666,0.6999906
T0244,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2.Cl.Cl,0.73715746,0.15567484,0.19567472,0.057414923,0.7469104
T0246,CNCCc1ccccn1.Cl.Cl,0.48145196,0.0895306,0.22470699,0.03321635,0.7420767
T0246L,CNCCc1ccccn1.CS(=O)(=O)O.CS(=O)(=O)O,0.47814333,0.06357439,0.28730968,0.014185153,0.69850516
T0247,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,0.43123087,0.15427555,0.4515488,0.02969268,0.51875854
T0248,CC(C)NCC(O)c1ccccc1Cl.Cl,0.61544144,0.086694375,0.12425798,0.016257044,0.85948503
T0249,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.7230237,0.17346108,0.24835269,0.13149558,0.6201517
T0251,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0.574239,0.10500636,0.3457927,0.06259869,0.5916086
T0253,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],0.5909705,0.15261984,0.32617408,0.07298569,0.6008402
T0254,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.70688456,0.15521185,0.23005302,0.071508415,0.6984385
T0255,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,0.66838616,0.1914028,0.23655604,0.05975781,0.7036861
T0256,O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],0.6061671,0.01215741,0.07124301,0.00066404924,0.92809296
T0257,[O-][n+]1cccc(CO)c1,0.53230006,0.06316313,0.15695746,0.019473253,0.82356924
T0258,O=c1[nH]c(=O)c2ccccc2o1,0.76561934,0.047627203,0.10198611,0.0057296897,0.8922843
T0259,O=C(O)c1cc(=O)c2ccccc2o1,0.8094615,0.059263773,0.10434287,0.007820269,0.8878368
T0260,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+],0.65182596,0.12274228,0.16013971,0.015559632,0.8243006
T0261,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0.88428175,0.10354706,0.13895693,0.09196985,0.76907325
T0263,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,0.6792271,0.1867784,0.27531782,0.11303516,0.61164707
T0264,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+],0.5236144,0.121514685,0.28854,0.012652064,0.69880795
T0265,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)[c]([Hg][OH])c-2oc2cc([O-])c(Br)cc12.[Na+].[Na+],0.67703706,0.1414859,0.26933494,0.041170888,0.68949413
T0266,C=C[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl.O,0.60499036,0.14098424,0.2953293,0.06739687,0.63727385
T0267,NS(=O)(=O)Cc1noc2ccccc12,0.82794434,0.06710093,0.080623224,0.027454011,0.89192283
T0268,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1.Cl,0.55994153,0.13213304,0.25987384,0.04025509,0.69987106
T0269,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,0.70876044,0.08664582,0.1975323,0.031346485,0.77112126
T0270,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.7749348,0.091070436,0.12504199,0.05875835,0.81619966
T0271,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0.5528633,0.092994824,0.20398574,0.016765418,0.77924883
T0272,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.6954919,0.1800448,0.28513294,0.09510746,0.6197596
T0273,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,0.63109267,0.09701677,0.1645799,0.025332123,0.8100879
T0274,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0.69118005,0.09221506,0.255617,0.02827722,0.7161058
T0275,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,0.68184894,0.07654179,0.18611445,0.04561265,0.7682729
T0276,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.7648875,0.106724836,0.14595439,0.08133471,0.77271086
T0277,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,0.6064242,0.0652631,0.18227518,0.0034256687,0.81429917
T0279,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.47696713,0.07985231,0.34159732,0.007542247,0.6508604
T0280,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0.86050147,0.2641218,0.30476102,0.12733163,0.5679074
T0281,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,0.90649563,0.13910651,0.16283283,0.10385328,0.7333139
T0282,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)cccc1F,0.80934054,0.2482841,0.5009921,0.13762344,0.3613844
T0283,CN1C(=O)OC(C)(C)C1=O,0.6387512,0.028752731,0.04932938,0.005017709,0.9456529
T0284,COc1cc(S(=O)(=O)[O-])ccc1O.[K+],0.6256186,0.052575592,0.1813441,0.015221944,0.803434
T0285,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.7433825,0.15756631,0.28144214,0.13000385,0.588554
T0286,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,0.80186236,0.16867954,0.2734427,0.09375138,0.6328059
T0287,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],0.78337526,0.091079086,0.051529054,0.025946131,0.92252475
T0288,O=C(O)CCc1nc2ccccc2[nH]1,0.5640319,0.07876163,0.24788213,0.0058961897,0.74622166
T0289,Nc1c2ccccc2nc2ccccc12,0.9494459,0.119255506,0.028784834,0.021522105,0.94969314
T0290,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,0.80735123,0.1469865,0.10757212,0.03392899,0.8584989
T0291,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.70275277,0.10128712,0.21395458,0.010564022,0.7754814
T0292,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0.70069,0.100322194,0.2530503,0.024769854,0.7221798
T0293,CC(C)(C(=O)c1cccnc1)c1cccnc1,0.7653361,0.1558101,0.29715917,0.0951606,0.6076802
T0294,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],0.78001237,0.07330481,0.09608882,0.01033599,0.8935752
T0295,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.40865347,0.1762481,0.54003334,0.075050026,0.38491663
T0296,CN1C(C)(C)CCCC1(C)C,0.3909288,0.082704775,0.20493942,0.049162284,0.74589825
T0297,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0.6825166,0.14619331,0.35993025,0.1291251,0.51094466
T0298,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,0.82082045,0.21026164,0.3206065,0.10980723,0.56958634
T0299,O.OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,0.573176,0.030967467,0.10897081,0.0006127057,0.89041656
T0300,C#CCN(C)Cc1ccccc1,0.559802,0.119384766,0.27479672,0.07584259,0.6493607
T0301,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.5830418,0.09583116,0.2522539,0.07732464,0.6704215
T0302,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,0.6934112,0.20270047,0.27889067,0.07695778,0.64415157
T0304,Cc1cc(=O)[nH]c(=S)[nH]1,0.4834305,0.02596575,0.09956939,0.0037586177,0.896672
T0306,C=CCCCCCCCCC(=O)O,0.5042134,0.05358704,0.106937386,0.002819754,0.8902429
T0308,CC(O)(P(=O)(O)O)P(=O)(O)O,0.81203574,0.029347949,0.031304363,0.005832477,0.96286327
T0309,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.8656887,0.12525739,0.16657017,0.05101227,0.78241754
T0310,CC(=O)Nc1ccc(CC(=O)O)cc1,0.49802858,0.071857005,0.28249365,0.0071120355,0.71039426
T0311,OCc1ccccc1O,0.55172366,0.03964181,0.14335069,0.0095231375,0.8471262
T0312,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],0.8986286,0.18855286,0.10445403,0.055384915,0.840161
T0313,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],0.71243465,0.19156386,0.28126666,0.086379796,0.63235354
T0314,CCCCCCc1ccc(O)cc1O,0.6075323,0.102761485,0.28313506,0.04821358,0.66865146
T0315,CC(=O)Nc1ccc(C(=O)O)cc1,0.5621212,0.07916759,0.2188112,0.012801361,0.7683875
T0316,CC(=O)NC1CCSC1=O,0.42967513,0.06680685,0.22623053,0.021593988,0.7521755
T0317,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,0.53880036,0.10393202,0.2566329,0.028070746,0.71529627
T0318,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0.7288406,0.108860224,0.18656352,0.037897367,0.7755391
T0319,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.6724648,0.11601299,0.21820976,0.028697843,0.7530924
T0320,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0.615993,0.1888668,0.53100365,0.086605184,0.38239112
T0321,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.63534015,0.14143512,0.2638553,0.025757737,0.710387
T0322,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.79493284,0.17350264,0.3309817,0.12570082,0.54331744
T0323,CN1CCCN=C1/C=C/c1cccc(O)c1.O=C(O)c1c(O)cc2ccccc2c1Cc1c(C(=O)O)c(O)cc2ccccc12,0.7617554,0.13869433,0.23047198,0.034043018,0.7354851
T0324,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,0.7675179,0.08660071,0.09086691,0.017953439,0.89117974
T0325,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,0.7351893,0.07753349,0.09802582,0.013272427,0.8887017
T0326,NC(=O)CCC(N)C(=O)O.O,0.55774516,0.05442881,0.14894596,0.0028487775,0.8482053
T0326L,NC(=O)CC[C@H](N)C(=O)O,0.5933914,0.06879196,0.18084022,0.0061882944,0.8129715
T0327,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,0.6429759,0.121895604,0.16026047,0.025178714,0.8145609
T0328,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0.47122014,0.09751224,0.2307861,0.057625264,0.7115886
T0330,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,0.69086623,0.10521054,0.1384594,0.02511174,0.8364288
T0331,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,0.56968606,0.08094398,0.2232314,0.009990293,0.7667783
T0332,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0.6690759,0.02539195,0.09963959,0.0007550591,0.8996053
T0333,COc1ccc(C(=O)N2CCCC2=O)cc1,0.6544148,0.13690215,0.31948754,0.08098744,0.59952503
T0334,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0.8085584,0.21633595,0.25501394,0.15113755,0.5938486
T0335,O=C([O-])c1ccccc1O.[Na+],0.62017787,0.039133005,0.07777911,0.0023846305,0.9198363
T0337,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.8535849,0.07448728,0.080235966,0.020366227,0.89939785
T0340,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,0.74563026,0.18568324,0.27590102,0.075703956,0.64839494
T0342,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O.O=P(O)(O)O.O=P(O)(O)O,0.60088587,0.12892254,0.36433116,0.008063884,0.62760496
T0343,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.6743669,0.083835766,0.1542435,0.027693408,0.818063
T0344,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0.79590815,0.16492084,0.28767008,0.08449825,0.6278317
T0344L,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,0.6723437,0.121250145,0.28776377,0.025204998,0.6870312
T0345,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,0.62441206,0.10779718,0.32899752,0.02030349,0.65069896
T0347,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.7787645,0.061112545,0.12906826,0.011505624,0.8594261
T0348,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,0.69276327,0.14327879,0.1894358,0.038448058,0.77211607
T0349,Nc1nc2ccc(OC(F)(F)F)cc2s1,0.83641315,0.07938653,0.20024179,0.037379306,0.76237893
T0351,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.83872795,0.21561423,0.37184718,0.12938614,0.4987666
T0352,c1ccc2c(c1)sc1ccccc12,0.9197549,0.066272974,0.022586282,0.009331185,0.9680826
T0353,O=C(Nc1ccc(O)cc1)c1ccccc1O,0.7813109,0.10398056,0.19761926,0.047974408,0.7544063
T0354,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,0.7351581,0.0799028,0.14350319,0.037970796,0.81852597
T0355,CCCC(CCC)C(N)=O,0.49610537,0.0769306,0.17396641,0.025619509,0.8004141
T0356,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.73804224,0.10313673,0.10422719,0.0354783,0.8602945
T0358,Cl.N=C(N)NN,0.8077156,0.06378842,0.03430413,0.0074202553,0.95827556
T0359,CCCCCC(C)N,0.4908482,0.07481839,0.11753136,0.029235443,0.85323316
T0360,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,0.7623275,0.10461665,0.124724865,0.029805437,0.84546965
T0361,CC(C)CC(N)=O,0.54307365,0.089621596,0.1651633,0.021588467,0.8132482
T0362,Cl.Clc1ccccc1CN1CCc2sccc2C1,0.61805475,0.122481085,0.23069416,0.031954374,0.7373515
T0363,Cc1ccsc1/C=C/C1=NCCCN1C.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.47571856,0.07773879,0.3191973,0.010287867,0.6705148
