Rank,ID,SMILES,Score
288,T10112,COc1ccc(C(C)=O)cc1O,0.6011
289,T7461,Nc1cc(=O)[nH]c(N)n1,0.6011
290,T7716,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1,0.6011
291,T2883,COc1cc(C(=O)O)cc(OC)c1O,0.6011
292,T38251,O=c1ccn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,0.6006
293,T7356,O=C1CN(c2ccccc2)S(=O)(=O)N1,0.6001
294,T203141,COc1ncc(CO)c(N)n1,0.6001
295,T203857,CC(=O)Sc1ccoc1C,0.6001
296,T0509,Oc1ccc(Cl)c2cccnc12,0.6001
297,T16531,CCC(C)OC(=O)N1CCCCC1CCO,0.5996
298,T2894,O=C1OC(=O)C2C3CCC(O3)C12,0.5996
299,T9492,COc1cc(C[C@H](N)C(=O)O)ccc1O,0.5991
300,T4885,N[C@H](CC(=O)O)C(=O)O,0.5991
301,TN5283,Cl.N[C@@H](CS)C(=O)O.O,0.5991
302,T66813,NC(CC(=O)O)C(=O)O,0.5991
303,T20129,C#CCC(N)C(=O)O,0.5981
304,TYD-02853,CN(C)c1ccc(N)cc1Br,0.5981
305,T4754,Cc1ncc(CO)c(CN)c1O.Cl.Cl,0.5977
306,T65640,CN(C)c1ccncc1,0.5972
307,T21102,N[C@H](C(=O)O)c1ccc(F)cc1,0.5972
308,T8141,Cl.NC(CS)C(=O)O,0.5972
309,T0567,Nc1ccc(Cl)cc1C(=O)O,0.5967
310,T3740,COc1ccc(C=O)cc1O,0.5967
311,T5202,c1c[nH]cn1,0.5967
312,T1080,NCCS,0.5967
313,TD1004,Nc1ccc([N+](=O)[O-])cc1Cl,0.5967
314,TN6520,COC(=O)c1ccc(OC)c(O)c1,0.5962
315,T37298,O=C(O)[C@@H]1Cc2nc[nH]c2CN1,0.5957
316,T67448,Cc1ncc[nH]1,0.5957
317,T6259,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,0.5957
318,TNU0630,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(I)c(=O)[nH]c1=O,0.5957
319,T12137,C=C(C)C(=O)NCC(C)O,0.5957
320,T37784,Cc1ccc2nc(C)ccc2c1,0.5957
321,T50049,Cc1nc[nH]c1CCN.Cl,0.5952
322,T20632,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.5952
323,T9257,C[C@H](O)CCO,0.5952
324,T84011,CCCCC(CC)C(=O)OC,0.5947
325,T5300,O=C[O-].[NH4+],0.5947
326,TN9360,CC(C)(C)c1cccc(O)c1,0.5942
327,T1349,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,0.5942
328,T50053,Cc1nc[nH]c1-c1ccc(Cl)cc1,0.5942
329,T19889,N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O,0.5938
330,T3270,NNc1nnc(NN)c2ccccc12.O=S(=O)(O)O,0.5938
331,T203943,CC1CC(=O)CC(C)(C)C1=O,0.5938
332,T6794,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br,0.5938
333,T5979,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,0.5933
334,T0359,CCCCCC(C)N,0.5933
335,T19380,COc1c(O)cc(O)cc1O,0.5933
336,T2723,CC1=CC(=O)CC(C)(C)C1=O,0.5933
337,TYD-02854,CN(C)c1ccc(N)c(Br)c1,0.5933
338,T3818,COc1cc2oc(=O)ccc2c(OC)c1O,0.5928
339,TN9182,Cc1oc2ccccc2c1C,0.5928
340,T7464,CC(C)(CC(=O)O)CC(=O)O,0.5923
341,T5914,CC(=O)N1CSCC1C(=O)O,0.5918
342,T0644,Cc1cc(N)no1,0.5918
343,T67800,O=c1[nH]c(=O)n([C@@H]2C[C@H](CO)[C@@H](O)C2)cc1/C=C/Br,0.5918
344,TYD-02630,CCOC(CCO)OCC,0.5913
345,T0256,O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],0.5913
346,TN9594,CNc1ccccc1C,0.5913
347,T20845,Nc1ccnc(N)[n+]1[O-],0.5908
348,TMIH-0593,[2H]C([2H])([2H])Oc1cc(C=O)ccc1O,0.5908
349,T203824,CSCCCOC(C)=O,0.5903
350,TN11100,C[C@@H](CC(=O)O)C(=O)O,0.5903
351,TN7032,COCc1c(CO)cnc(C)c1O,0.5898
352,T5963,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.[Na+],0.5898
353,T19836,Nc1ncc2[nH]cnc2n1,0.5898
354,T8392,NC(=O)C[C@H](N)C(=O)O.O,0.5894
355,T11155,O=C1[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cccc(O)c3)N2C(=O)N1Cc1ccccc1,0.5894
356,T2169,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.5894
357,TN9534,Cc1cccc(-c2ccccc2)c1,0.5894
358,TN8002,N=C(N)N,0.5894
359,T3622,Cl.O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,0.5889
360,T4940,Cl.Cl.Cn1cncc1CCN,0.5889
361,T0746,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0.5884
362,T1128,NC(=O)CN1CC(O)CC1=O,0.5884
363,T205940,O=C1CC(=O)NC(=O)N1,0.5884
364,TN9735,CCc1ccccc1C,0.5879
365,T3479,CC(N)(C(=O)O)c1ccc(C(=O)O)cc1,0.5879
366,T35954,NC(=O)NC(NC(N)=O)C(=O)O,0.5879
367,TN9728,Cc1ccc2oc(C)nc2c1,0.5874
368,TN7221,COc1cc(C=O)c(Br)cc1O,0.5874
369,T8826,Nc1nccnn1,0.5869
370,T0241,NC(=O)NS(=O)(=O)c1ccc(N)cc1,0.5869
371,TN9725,CC1=Cc2ccccc2C1,0.5869
372,T8637,COc1cc(C=O)c([N+](=O)[O-])cc1OC,0.5869
373,T21434,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.5864
374,T19759,CS(=O)C[C@H](N)C(=O)O,0.5864
375,TN6928,O=C(O)[C@@H]1CCN1,0.5859
376,T20039,Cn1cnc2ncnc(N)c21,0.5854
377,T37190,C=CC[C@H](N)C(=O)O,0.5854
378,Fr16605,OC[C@@H]1CCCN2CCCC[C@H]12,0.5854
379,TN9470,Cc1cccc2c1CCC2=O,0.5854
380,T8100,O=C(O)C1CCN1,0.5854
381,T67498,Nc1nnc[nH]1,0.5850
382,T207069,CCCc1c(O)cccc1O,0.5850
383,T4S1452,C=C(C(=O)O)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21,0.5850
384,TN9321,NC(=O)CCc1ccccc1,0.5845
385,T1103,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.5845
386,T3O2749,CC(C)C[C@H](N)C(=O)O,0.5845
387,T60343,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,0.5845
388,T16963,C[C@H](C[C@H](N)C(=O)O)C(=O)O,0.5845
389,T0547,CC(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.5840
390,T31907,CC(C)(C)C[C@H](N)C(=O)O,0.5835
391,T4497,Nc1ccncc1N,0.5835
