ID,SMILES,Best_Gene,DrugCLIP_Score,Activity_Level,Toxicity_Level,Active_Targets,Active_Accessions
T12624,O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,ACACA,0.2411,高活性,低毒性,998;5879,P63000;P60953
T9592,C[C@H]1CN(C2CCN(c3nc(N)n[nH]3)CC2)[C@@H](Cc2ccc(Cl)cc2)CO1,SCD,0.2411,活性,低毒性,81600;27159;71884,Q91XA9;Q13231;Q9BZP6;Q9D7Q1
T37806,C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1ccnc(C(F)(F)F)c1F,THRSP,0.2411,活性,低毒性,5027;29665,Q64663;Q99572
T22341,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,ACACA,0.241,活性,低毒性,673;100526835;51086,P15056;Q59H18
T35545,C[C@H](NC(=O)c1ccc2c(-c3ccc(C(F)(F)F)cc3)cccc2c1)c1cccc(N)n1,AOC3,0.241,活性,毒性,,
T4424,Nc1n[nH]c2cc(-c3ccc(=O)n(Cc4cccc(Cl)c4)c3)ccc12,AOC3,0.241,活性,低毒性,2872;8569,Q9BUB5;Q9HBH9
T7181,Nc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,PPARG,0.241,活性,低毒性,3620,P14902
T24530,COC(=O)c1cc2c(C(F)(F)F)cc(-c3ccccc3)cc2n1O,PPARG,0.241,活性,低毒性,3939,P00338
T22995,COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4c(C)ccnc43)CC2)cc1,ACACA,0.2408,活性,低毒性,1814;1551;6530;3269;4986,P35367;P41145;ABI96208;P35462;NP_000756;P23975;NP_000903
T29114,Cc1ccc(O)c(-c2cc(-c3ccccc3)[nH]n2)c1,PPARG,0.2408,活性,低毒性,3064,P42858
T11184,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1N[C@H]1CC[C@H](OC)CC1,PPARG,0.2407,活性,毒性,,
T1942,CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1,PPARG,0.2401,活性,毒性,6850;94;658;90;1551;657;3458,P37023;P36896;P36894;O00238;ABI96208;NP_000610;NP_000756;Q04771;P43405
T28728,OC1(c2ncccn2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,XPR1,0.2401,高活性,低毒性,4988;4987,P35372;P41146
T27467,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc3ccccc3c2)CC(=O)N1,ACACA,0.2395,活性,低毒性,6198;6195;6093;7525,NP_005424;P23443;Q13464;Q15418
T12077,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O,AOC3,0.2395,活性,低毒性,,ACF54603
T11428,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)NCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,PPARG,0.2395,高活性,低毒性,9971;227289;151306,Q96RI1;Q8TDU6;Q80SS6
T39403,Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1,PPARG,0.2395,高活性,低毒性,8851;1020,Q15078;Q00535
TQ0217,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)[C@H](OC(=O)c1ccccc1)[C@@](C)(O)[C@@H](C)C2,AOC3,0.2394,活性,低毒性,,
T79535,FC(F)(F)c1ccc(-c2nccc3c2[nH]c2ccccc23)cc1,SCD,0.2394,活性,低毒性,,
T2045,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,PPARG,0.2393,活性,毒性,6850;3718;5979;3791;1551;238,P35968;O14976;P00533;Q2M2I8;P07949;P36888;Q6ZSR9;Q9UK32;Q9NWZ3;O43353;NP_000756;P43405;Q9UM73;P52333;O94804;Q9H2G2
T40229,O=C(NC1CCC1)c1ccc2nc(-c3cccc(NS(=O)(=O)NCCN4CCCCC4)c3)cn2c1,RXRG,0.2393,活性,低毒性,4298,Q03111
T13408,CC[C@@H](Oc1nc(Oc2cccc(-c3cccc(CN)c3)c2)c(F)cc1F)C(=O)O,AOC3,0.239,活性,低毒性,5327;5340;5328,P00747;P00749;P00750
T4S0227,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,PPARG,0.239,活性,低毒性,4221;4297;9212;5243,Q9UNQ0;NP_000235;Q00987;P04637;Q96GD4;NP_005924;P08183
T2288L,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21.O=P(O)(O)O.O=P(O)(O)O,THRSP,0.239,活性,低毒性,,
T25327,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,PPARG,0.2389,活性,低毒性,,
T8992,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(OCc2ccccc2Br)cc1,THRSP,0.2388,活性,低毒性,4985,P41143
T33595,COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,NR1H3,0.2386,活性,低毒性,5743;5742,NP_542158;NP_000954
T10508,Cc1c(O)c(C)c2sc(NCc3ccc(S(N)(=O)=O)cc3)nc2c1C,RXRG,0.2386,活性,低毒性,240;1241;25290,Q15722;P09917;P12527
T34994,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,PPARG,0.2383,活性,低毒性,,P31645
T14693,CC(C)CN(CC(=O)N(CCCN1CCCC1=O)CC(N)=O)C(=O)CNCCc1ccccc1F,THRSP,0.2382,活性,低毒性,,
T3293,COc1ccc(-c2nc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n(Cc3ccc(C(N)=O)cc3)c2-c2ccc(OC)cc2)cc1,THRSP,0.2382,活性,毒性,4837;2593;27232;6850;1559;5409;3176,P43405;ABI96208;QLI62812;Q14749;P40261;P21964;P11086;Q14353;P50135
T10366,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,AOC3,0.238,活性,低毒性,3690;3688;3678;3674,P05106;P08514;P05556;P08648
T7352,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,THRSP,0.2379,活性,低毒性,1565;10280;27346,Q5BJF2;P14416;ANW61984;Q99720
T23782,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,FASN,0.2378,高活性,低毒性,3636621;762;280741;771;765;12352;759;760;45427576;80733;11238;855692;886987;768;766;23632;763;887836;45425256,Q9ULX7;Q3I4V7;A6YCJ1;B5SU02;P35218;P43166;3D8W_A;P23280;P22748;Q31FD6;NP_001122302;P23589;Q6FTL6;C0IX24;Q5AJ71;O43570;P53615;Q99N23;Q95323;A0A0H3GB68;3DBU_A;B2V8E3;P9WPJ9;P9WPJ7;Q5U9J1;P00915;NP_001209;O24855;P00918;Q5TU56;Q9Y2D0;Q16790
T3597,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC.Cl.Cl,GPAM,0.2378,活性,低毒性,100135589,Q60492
T5184,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,ACACA,0.2377,高活性,毒性,6850;2580;8711;9201;65975;5598;166614;120892;7468;10188,Q13164;Q8N568;Q5S007;O14976;Q07912;O96028;O15075;O60885;Q13470;NP_112168;P43405
T1788,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,GPAM,0.2377,活性,毒性,6850;23512;121536;1559;2145;1551;1565;8726;5928;2146,B5DFE2;ANW61984;Q09028;O75530;ABI96208;QLI62812;Q15022;Q15910;Q96KQ7;Q92800;NP_000756;Q6ZN18;NP_004447;P43405
T27850,Cc1ccccc1NS(=O)(=O)c1ccc(C2CCCCC2)cc1,PPARA,0.2375,活性,低毒性,124274,NP_001002911
T6960L,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21.Cl,THRSP,0.2375,活性,低毒性,,
TN1299,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,PPARG,0.2374,活性,低毒性,239,P18054
T7305,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C,THRSP,0.2374,活性,毒性,2146,Q15910;NP_004447
T31611,CCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)=C1C(=O)OC(C)(C)OC1=O,THRSP,0.2373,活性,低毒性,,P24752
T4664,Cc1cc(NC(=O)Nc2ccc(F)c(F)c2)n(-c2ccccc2)n1,PPARA,0.2372,活性,低毒性,3762;3757;3763;1559;3760,NP_000881;ABI96208;P48549;QLI62812;P48051;P48544;NP_001247439;NP_001191727
T67847,Cc1ccc(NC(=O)c2ccc(CCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,AOC3,0.2371,高活性,低毒性,25;3815,P00519;P10721;P16234
T60774,CC1(C)CCC(Cc2cc(O)c(-c3ccccc3)c(=O)[nH]2)CC1,THRSP,0.2368,高活性,低毒性,45425463;886523,P9WGR1
T8492,COc1ccc(-c2cc(Nc3ccnc(N4CCOCC4)n3)on2)cc1,PPARG,0.2367,活性,低毒性,1576;1559,P11712;P08684
T17103,Cc1nn(-c2ncnc3[nH]cnc23)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2,AOC3,0.2365,活性,低毒性,71111;2863,Q5U431;O43194
T1944,COc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)cc(OC)c1OC,SCD,0.2365,活性,毒性,7046;6850;1559;94;8767;90;1551;7468;657,P37023;NP_001070869;NP_001124388;NP_004320;P36894;P36897;QLI62812;O96028;NP_000756;Q04771;O43353;NP_001104537;P43405
T27475,CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,THRSP,0.2363,活性,低毒性,,Q14432;Q13370;Q13946
T6058,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1,THRSP,0.2363,活性,毒性,23821;25825;6850;23621,P56818;Q9Y5Z0;P43405;P56817
T8263,O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,GPAM,0.2362,活性,低毒性,1576;19885,O42713;C7FF05;2O23_A;NP_059488;C7FF04;2O23_B;NP_035411;Q00024
T7549,CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,SCD,0.2362,活性,低毒性,,
T12580,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,NR1H3,0.2357,活性,低毒性,5743;2053,P35354;P34913
T7378,O=C(O)c1ccc2c(c1)nc(NC(=O)c1ccccc1)n2CCCc1ccccc1,THRSP,0.2357,高活性,低毒性,10919;79813,NP_001276342;Q96KQ7;Q9H9B1
T5207,COc1cc(-c2cc(-c3ccc(Cl)cc3)nc(=O)[nH]2)ccc1O,PPARA,0.2356,活性,低毒性,6387,P48061
T3680,COC(=O)CC1CC(c2ccc(O)cc2)=NO1,PPARG,0.2356,活性,低毒性,29336;9970;10013;4282;1551,P14174;Q9R0C9;NP_000756;ADZ17385;Q9UBN7
TN2883,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC,PPARG,0.2356,活性,低毒性,2648;4129;5243;1576;4128,P27338;NP_066564;2O23_A;NP_059488;AAG24257;P21397;2O23_B;AAI07878;P08183;2ISV_A
T85731L,C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(-c2ccnc(N)c2)n1,THRSP,0.2356,活性,低毒性,84126,O14757;Q8WXE1;Q13535
TN6552,COc1cc(OC)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,PPARG,0.2355,活性,低毒性,24898,P23977
T39572,O=C(CN1C(=O)C2(CCN(C(=O)c3ccc4[nH]ncc4n3)CC2)c2c(Br)cccc21)NCC(F)(F)F,RXRA,0.2355,高活性,低毒性,780;4921,Q16832;Q08345
T30252,CCS(=O)(=O)Nc1ccc2c(c1)nc(C(C)(C)C)n2CC1CCC(F)(F)CC1,AOC3,0.2354,高活性,低毒性,1269;1268,P21554;P34972
T13394,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccc(C3CO3)c(F)c2)c1,PPARG,0.2354,活性,低毒性,,O60885
T15605,O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1)NO,PPARG,0.2346,活性,毒性,9759;51564;10013;10014;9734;3718;7297;3065;8841;79885;3066;83933;55869,Q96DB2;Q8WUI4;O60674;Q9UKV0;Q9UQL6;Q9BY41;Q13547;Q9UBN7;P23458;P29597;P56524;Q969S8;P52333;Q92769;O15379
T4694,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,SCD,0.2341,活性,低毒性,,P00533
T15802,CN(C)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1,PPARG,0.234,活性,低毒性,100911581;320024;66082;14073;23945,O35678;Q8BLF1;P97612;O08914;AAP35567;Q8R2Y0;O00519;Q99685
T12660L,CNC(=O)N1N=C(c2ccc(N3CCN(C)CC3)cc2)c2cc(OC)c(OC)cc2C[C@@H]1C,RXRG,0.234,活性,低毒性,,O60885
T87651,C[C@H](CO)NC(=O)c1ccc2c(Oc3ccc(C(F)(F)F)cc3)cccc2c1,PPARG,0.2339,活性,低毒性,,Q26304
T77615,FC(F)(F)c1ccc(Oc2ccc(Nc3ncnc4ccccc34)cc2)cc1,AOC3,0.2336,活性,低毒性,,
TN1860,CC(C)=CCc1cc(-c2cc(=O)c3cc(CC=C(C)C)c(O)cc3o2)ccc1O,THRSP,0.2336,活性,毒性,,B4URF0
T67198,CCCCCCCCCCCCCC(=O)NCCO,AOC3,0.2335,活性,低毒性,51548,Q8N6T7
T8990,CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1,AOC3,0.2335,活性,低毒性,2629,BAA02545
T1985,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,PPARG,0.2335,活性,毒性,28989;3717;6850;3718;1956;1559;9429;5243;3716;7468;3458,NP_958441;Q9UNQ0;Q9BV86;EAW58774;NP_002218;NP_004963;QLI62812;O96028;NP_000610;NP_000206;P08183;P52333;P43405
T9080,CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(N)=O)CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC2=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)O,AOC3,0.2334,活性,低毒性,2984,NP_004954
T1857,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,NR1H4,0.2334,活性,低毒性,10014;51564;10013;9759;1559;1551;9734;7468;83933;55869,NP_478056;Q9UQL6;Q9BY41;QLI62812;NP_000756;NP_006028;Q8WUI4;ABI96208;Q969S8;Q9UBN7;O15379;Q96DB2;Q13547;O96028;Q9UKV0;NP_005465;NP_056216;P56524;Q92769
T39115,COc1ncc(S(=O)(=O)Nc2cncc(Cl)c2O)cc1Br,AOC3,0.2328,活性,低毒性,6280,P06702
T8466,COc1ccc(-c2csc(NC(=O)[C@H](Cc3c[nH]c4ccccc34)NS(=O)(=O)c3ccc(C)cc3)n2)cc1,XPR1,0.2328,活性,低毒性,7965,Q13155
T2412,Cl.O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,GPAM,0.2327,活性,毒性,,
T15178,CCCOc1cccc(Oc2cc3c(cc2NS(=O)(=O)c2cccc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)c2)n(C)c(=O)n3C)c1,PPARD,0.2324,活性,低毒性,8805,O15164
T14364,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,SCD,0.2324,活性,低毒性,9149,Q9Y463
T78157,NC(=O)c1ccccc1OCc1cccc(NC(=O)c2ccc(Br)cc2)c1,AOC3,0.2323,活性,毒性,10038;142,Q9UGN5;P09874
T6174,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC.O=S(=O)(O)c1ccccc1,ACACA,0.2322,活性,低毒性,,Q06418;P0DMS8
T36061,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)[nH]c12,THRSP,0.2322,高活性,低毒性,8654;81742;29691,O76074;Q9EPR9;Q01066;Q63421
T2603,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,PPARD,0.2321,高活性,毒性,4837;6850;969;3718;7006;1559;5409;43740568;3176;27232;660;3702;7151;1489834;7294;2593;695;4067;1551;7157;7468;7525,Q08881;NP_001119587;QLI62812;NP_000756;P21964;P00533;O60674;ABI96208;P42680;Q14749;Q14353;Q07108;Q06187;AMB37292;P07948;O96028;NP_005424;P11086;P52333;P50135;P42681;P51813;NP_000052;P40261;P43405
T3193,Cc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2N)cc1,PPARG,0.2321,活性,低毒性,3066;3065;8841,Q13547;Q92769;O15379
T16538,Nc1nc(OCc2ccc(CNC(=O)C(F)(F)F)cc2)c2[nH]cnc2n1,THRSP,0.2321,活性,低毒性,5300,Q13526
T9657,Clc1cccc(N2CCN(c3cnnc4c(Cl)cccc34)CC2)c1,PPARD,0.2319,活性,低毒性,,
T28904,CCS(=O)(=O)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,PPARG,0.2319,活性,毒性,58819;24660;59350;37627025;2475;7157;7421,AAA42670;NP_004949;AAK85233;NP_001017535;AAC35244;AAI07878;NP_000537;NP_371243;P25094;Q9HBX9
T2058,Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,GPAM,0.2318,活性,低毒性,4837;6532;2593;27232;150;3358;1813;3356;3352;6530;10280;27346;5409;1565;3357;1551;2837;3176,Q5BJF2;P28221;ANW61984;NP_061822;P08913;P41595;NP_000756;P21964;Q9UKP6;Q99720;Q14749;P28223;Q14353;P11086;P50135;P14416;P31645;P28335;P40261;P23975
T5210,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,NR1H3,0.2318,活性,毒性,65975;3458,2VM6_A;NP_000610;P06856;CAC29064
T10690,COc1ccccc1-n1nc(C2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(Cl)cc1,RXRG,0.2318,活性,低毒性,774,Q00975
T10277,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1c(F)cn2c(C(C)(C)C)nnc2c1F,PPARG,0.2316,活性,低毒性,5603;5979,O15264;P07949
T9237,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,THRSP,0.2314,活性,低毒性,,
T3S0872,CSC(=O)OCC1=C[C@@H]2OC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]1[C@@H]32,PPARG,0.2312,活性,低毒性,4837;2593;27232;5409;3176,Q14749;P40261;P21964;P11086;Q14353;P50135
T7312,NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,GPAM,0.2311,活性,低毒性,2322;886397,P9WI73;2PZI_A;P36888
T77763,CCOC(=O)c1cc([N+](=O)[O-])c(Oc2ccc(C(=O)OC)cc2)s1,XPR1,0.2311,活性,低毒性,,Q14694
T4588,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,PPARG,0.2308,活性,低毒性,6555;8647;80900;9971;151306,NP_003733;Q96RI1;Q8TDU6;O95342;Q12908;O88397
T16727,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,AOC3,0.2306,活性,低毒性,24413;1558;1559;1557;1576;1577;1565,P10632;P08684;P10635;P11712;P06536;P33261;P20815;P04150
T3985,CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,THRSP,0.2306,活性,毒性,6850;5294;5293;5295;7468,P42336;O00329;O96028;P27986;P48736;P43405
T3468,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,AOC3,0.2305,活性,毒性,57396;2872;8569;1977;9263;7468,Q9HAZ1;Q9BUB5;P06730;O96028;Q9UEE5;Q9HBH9
T11381,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1.CS(=O)(=O)O.CS(=O)(=O)O,RXRG,0.2305,活性,低毒性,10257,O15439
T4445,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,RXRB,0.2303,活性,毒性,1551;7468;1559,QLI62812;NP_000756;ABI96208;O96028
T11462,O=c1nc(OCC2COCCO2)cc2n1CCc1cc(OCc3ccccn3)ccc1-2,RXRG,0.2303,活性,低毒性,53831,Q9NQS5
T3983,CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1coc(-c2ccccc2)n1,SCD,0.2303,活性,毒性,9759;51564;10014;6850;9734;7468;55869,Q8WUI4;Q9UQL6;Q9UKV0;Q9BY41;O96028;P56524;P43405
T15173,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,PPARG,0.2302,活性,低毒性,3757;56749;65156;3885966,Q54A96;Q08210;Q12809;O35435;Q63707
T13848,Nc1nnc(-c2ccccc2O)cc1N1CCNCC1,THRSP,0.2302,高活性,低毒性,6595;6597;55193,Q86U86;P51532;P51531
T21637,Cc1cccc(-c2nc(C(C)(C)C)[nH]c2-c2ccc3c(c2)OCO3)n1.Cl,THRSP,0.2302,高活性,低毒性,1432;7046,Q16539;P36897
T67844,CC(=O)N1CCC(COc2cc(F)c3c(=O)nc(CSC4CCOCC4)[nH]c3c2)CC1,PPARD,0.2299,活性,低毒性,,Q460N5
T26644,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,THRB,0.2299,活性,低毒性,3156,P04035
T25859,N=C1SC(=Cc2c[nH]nc2-c2ccc(F)cc2)C(=O)N1c1nccs1,PPARG,0.2295,活性,低毒性,814112,XP_001349989
T73328L,CCc1nc(N)nc(N)c1OCCCOc1ccccc1CCC(=O)O.Cl,SCD,0.2294,活性,低毒性,,P13922
T68130,O=C(O)CCS[C@H](c1ccccc1CCCCCCCCc1ccccc1)[C@@H](O)C(=O)O,THRSP,0.2294,高活性,低毒性,57105;10800;100135514,Q2NNR5;NP_065110;Q9Y271;NP_006630;Q9NS75
T8919,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nc12,AOC3,0.2292,活性,低毒性,8654,O76074
TN4675,COc1cc(C[C@H]2COC(=O)[C@]2(O)Cc2ccc(O)c(OC)c2)ccc1O,PPARG,0.2292,活性,低毒性,,
T16475,CC[C@@H](C)Nc1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12,XPR1,0.229,活性,低毒性,6865;104909134;58959;29290;1394,P35353;P21452;P25099;P34998
T38367,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)C2CC2)CC1,AOC3,0.2288,高活性,低毒性,2053;13850,P34914;P34913
T22633,COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,THRSP,0.2288,高活性,低毒性,892;1024;23097,NP_055891;P24863;P49336;Q9BWU1;NP_001251
T8245,O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,GPAM,0.2286,活性,低毒性,25197;142;547923;64445;3248;51426;1576;19885;8658;6607;5594;80351;240;6480;4137;246,NP_000851;NP_057302;P09917;Q02734;AAI14949;P15907;P09874;P13721;Q9C0B1;P08170;NP_059488;NP_035411;O95271;Q54A96;Q9H2K2;AAC52118;2O23_A;NP_002736;2W2I_A;2O23_B;AAP35567;NP_059107
T69691,COC(=O)N1c2ccc3c(nc([C@H](O)c4cc(F)ccc4OC)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,THRSP,0.2286,活性,低毒性,1387,Q92793
T6511,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,PPARG,0.2285,活性,毒性,6850;5595;57172;1559;9807;5594;1551;7468,Q92551;QLI62812;Q6ZSR9;NP_000756;P28482;Q96NX5;NP_001103361;P08581;P27361;P09619;Q7L7X3;ABI96208;Q9NSY1;O14976;P25098;P49840;O96028;Q2M2I8;NP_002736;Q04771;Q14004;P49841;P43405
T24154,Cc1ccc(S(=O)(=O)NC(=O)COc2ccc3ccccc3c2)c(C)c1,PPARG,0.2285,活性,低毒性,10411,O95398
T23469,NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,THRSP,0.2285,高活性,低毒性,3064;1139,P36544;P42858
T3458,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,THRSP,0.2285,活性,毒性,23512;121536;2145;43740568;8726;5928;2146,Q09028;O75530;Q15022;Q15910;Q92800;Q6ZN18
T16811,CCOCN1C2=C(C(=O)Nc3ccccc3F)C(=O)CCN2c2ccc(F)cc21,SCD,0.2281,活性,低毒性,25451;29707;140674;289606;140675;29708;79211;65191;29705;29709;81658;24947;24922;29689;25450,P28473;P15431;P19969;P62813;P63138;P63079;O09028;P18506;P30191;P18508;Q9ES14;P20236;P28471;P23574;P23576;Q91ZM7
T63897,Cl.Cl.Cl.Cl.c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,AOC3,0.228,活性,毒性,,
T15335,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,PPARG,0.228,高活性,毒性,595;1019;8900;1021;2322,P11802;P78396;Q9P1W9;P24941;O75909;Q00534;P36888;Q9NYV4;Q14004;P24385
T17144,CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,AOC3,0.2279,高活性,低毒性,2556;2554;2558;2555;2562;2566,P18507;P28472;P47869;P31644;NP_001158509;NP_001121120;NP_001107647;P34903;NP_000799;P14867
T9947,c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1,THRSP,0.2277,活性,低毒性,7046,P36897
