ID,SMILES,MolWt
TP1111L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C(C)(C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,4873.58
TP1267L,CC(=O)O.CC(C)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O,1203.37
TP1653L,CC(=O)O.CC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C1CCCN1)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CS)C(=O)O,1550.85
TP1880L1,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,1679.01
TP1896L1,CC(=O)N[C@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O.CC(=O)O,1355.48
TP1936L1,CC(=O)O.CC(C)C[C@H](/N=C(\O)[C@H](CC(=N)O)/N=C(\O)[C@@H]1CCCN1C(=O)[C@@H](N)C(C)C)C(=O)N1CCC[C@H]1/C(O)=N/[C@@H](CCC(=N)O)/C(O)=N/[C@@H](CCCNC(=N)N)/C(O)=N/[C@@H](Cc1ccccc1)C(=N)O,1029.21
TP1943L1,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)[C@@H](C)CC)C(C)C)C(=O)O,1386.57
TQ0079,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,405.43
TQ0223,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,591.56
TN2130,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,756.66
TN2258,O=C([O-])C1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+],534.37
TN2363,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,276.34
T12134,CCOc1ccc2nc3cc(N=Nc4ccc(N)nc4N)ccc3c(N)c2c1,373.42
T12256,Cl.c1ccc2c(c1)CCC[C@H]2Nc1nc2ccccc2[nH]1,299.81
T12367,CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1,432.89
T12489,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,293.44
T18888,Cc1cc(=O)oc2cc(OP(=O)(O)O)ccc12,256.15
T18891,CN(C)c1ccc2c(-c3ccc(C(=O)[O-])cc3C(=O)O)c3ccc(=[N+](C)C)cc-3oc2c1,430.46
T10203,O=C(O)c1ccccc1NC(=O)N1CCC(c2ccccc2C(F)(F)F)CC1,392.38
T11064,Oc1c2c(nn1-c1ccccn1)CCc1ccccc1-2,263.30
T14057,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccc(C(=O)O)cc21,460.39
T15040,CC1(C)C(=CC=CC2=[N+](CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)N(CCCCCC(=O)ON2C(=O)CCC2=O)c2ccc(S(=O)(=O)O)cc21,911.02
T14034,O=C(CCl)c1c[nH]c2ccccc12,193.63
T18788,CC(C)(C)OC(=O)CCCCCCCCCCN,257.42
T15073,O=C(CCC(=O)N1Cc2ccccc2C#Cc2ccccc21)NCCOCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,649.70
T14322,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,364.42
T14385,Cl.O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CCCNCCCO)ccc1Cl,455.47
T15210,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1,629.29
T12919,CS(=O)(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,383.50
T11393,COCCCC(=O)NCc1ccc(C(F)(F)F)cc1,275.27
T10468,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1.Cl,411.90
T10492,C[C@@H](O)CCOC(=O)C[C@@H](C)O,176.21
T10585,Cn1cc2cc(C(F)(F)c3nnc4ccc(-c5cnn(C6CC6)c5)nn34)c(F)cc2n1,424.39
T18928,CC(=O)Nc1ccc(S(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(/N=N/c4ccc(S(=O)(=O)[O-])cc4)c4ccc(S(=O)(=O)[O-])cc34)c(O)c12.[Na+].[Na+].[Na+].[Na+],867.69
T18934,Cc1ccc(O)c(N=Nc2c(O)cc(S(=O)(=O)O)c3ccccc23)c1,358.38
T19368,CC(O)COC[C@H]1O[C@@H](O[C@H]2[C@H](OCC(C)O)[C@@H](OCC(C)O)[C@H](OCC(C)O)O[C@@H]2COCC(C)O)[C@H](OCC(C)O)[C@@H](OCC(C)O)[C@@H]1OCC(C)O.COC[C@H]1O[C@@H](O[C@H]2[C@H](OC)[C@@H](OC)[C@H](OC)O[C@@H]2COC)[C@H](OC)[C@@H](OC)[C@@H]1OC,1261.45
T13324,COc1cc(C(=O)N(CCC2CCCN2C)C/C(C)=C/c2ccccc2F)cc(OC)c1OC.O=C(O)/C=C/C(=O)O,586.66
T10777,CCOC(=O)c1cnc(NC2(c3ccccc3)CC2)nc1,283.33
T15574,NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,371.35
T15675,CS(=O)(=O)O.O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,527.64
T13621,Cl.N#C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,288.69
T18972,O=S(=O)([O][Na])c1cc(Cl)cc(Cl)c1O,265.05
T18990,O=C1OC2(OC=C(c3ccccc3)C2=O)c2ccccc21,278.26
T18997,Cc1ccc(S(=O)(=O)O)cc1.NCC(=O)N1CCC[C@H]1C(=O)Nc1ccc([N+](=O)[O-])cc1,464.50
T19027,O=S(=O)([O-])c1ccccc1N=C1C=CC(=C(c2ccc(Nc3ccccc3S(=O)(=O)[O-])cc2)c2ccc(Nc3ccccc3S(=O)(=O)O)cc2)C=C1.[Na+].[Na+],799.82
T16734L,O=c1ccc2nc3ccc([O-])cc3oc-2c1.[Na+],235.17
T19059,CC1=NN(c2ccccc2)C(=O)/C1=C/C1C(=O)N(c2ccccc2)N=C1C,358.40
T16560,CC1=CC(=O)C(C(C)C)=C/C1=N/OC(=O)c1ccccc1C,297.35
T11885,Cc1cc(N)nc(C)c1CNC(=O)c1ccnc(Cc2ccc3ncc(Cl)cc3c2)c1,431.93
T16980,Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br,306.13
T22336,O=c1cc2c(=O)oc3cc(O)c(O)oc3c2c(O)c1O,278.17
T22381,O=C1C(=O)c2ccccc2C(O)=C1c1ccccc1,250.25
T22408,Nc1ccc2cc3ccc(N)cc3nc2c1,209.25
T22450,C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,308.34
TN2773,COc1ccccc1-c1cc(=O)c2ccccc2o1,252.27
TN4417,C=C[C@@](C)(O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C,348.53
T20533,CN(CCCC(=O)c1cccnc1)N=O,207.23
T22746,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1.O=C(O)/C=C/C(=O)O,399.49
T23004,CC1CC(C)(C)N(C(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc21,362.43
T23453,CS(=O)(=O)O.c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1,390.55
T19755,O=C1/C(=C2/Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+],466.36
T20029,CCCCN=C(N)N=C(N)N.Cl,193.68
T25492,Brc1ccc(C2Nc3cccc4cccc(c34)N2)cc1,325.21
T25465,O=C(O)c1ccc(N2N=C(Cc3ccccc3)C(=Cc3ccc(-c4ccccc4F)o3)C2=O)cc1,466.47
T29756,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,285.34
TP1376,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,3355.72
T9250,CCOC(=O)c1occc1B(O)O,183.96
TD0106,CC1(C)C(/C=C/C2=C(Cl)C(=C/C=C3\N(CCCCS(=O)(=O)[O-])c4ccccc4C3(C)C)/CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21.[Na+],749.37
T9214,Cc1[nH]n(-c2ccccc2)c(=O)c1C1(C(F)(F)F)C(=O)N(c2ccccc2)C2=C1C(=O)C(C)(C)CC2,495.50
T9181,Fc1ccc2ncnc(NCc3ccc(Cl)cc3)c2c1,287.73
T9251,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,615.63
T5348,CC(C)=CCc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(C(F)(F)F)cc3)oc12,406.36
T9238,O=C(Nc1ccccc1)C(=O)c1cn(Cc2ccccc2)c2ccccc12,354.41
T9239,O=c1c2cccnc2n(-c2cccc([N+](=O)[O-])c2)c(=O)n1Cc1ccncc1,375.34
TN6761,CC(C)CC(=O)OC1CC(C)CCC1C(C)C,240.39
T9221,Cl.O=C(c1cccc(Br)c1)N1CCC(N2CCCC2)CC1,373.72
T9216,CO[C@@H](C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,414.78
T9219,COc1ccc(N(C(=O)Oc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,741.77
T9222,CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,388.49
T9225,O=C(NCc1cnc(C(F)(F)F)s1)c1ccc2c(c1)NC(=O)c1ccccc1S2(=O)=O,467.45
T9232,CC(=NNc1c(Cl)cc(Cl)cc1Cl)c1cc(Cl)ccc1O,364.06
T9210,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,463.82
T9236,COc1ccc(-c2ccc(N)nc2-c2ccc(OC)c(C)c2)cc1C,334.42
T9213,Cn1ccc(-c2cc(Cl)c(Cl)c3[nH]c4c(c23)CN(C(=O)CO)CC4)n1,379.25
TD0099,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.O=C(O)C(=O)O.O=C([O-])C(=O)O.O=C([O-])C(=O)O,927.02
T9178,O=C1Nc2ccccc2C1=Cc1ccccn1,222.25
T9162,O=C(Nc1ccc2nc(SCc3ccc(Cl)cc3)sc2c1)c1ccccc1C(=O)N1CCOCC1,524.07
TP1929L1,CC(=O)O.CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C.O,990.13
TN6769,O=C1CC(c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O,288.25
T22229,O=S(=O)([O-])c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1.[Na+],375.39
TN6770,O=C(CCCCCCCCc1ccccc1)c1c(O)cccc1O,326.44
TN6772,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)cccc1O,358.43
TQ0078,COc1ccc(F)cc1-c1cc(NC(=O)[C@@H]2CCCNC2)ncc1Cl,363.82
TQ0259,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,510.63
TQ0290,CC(C(=O)Nc1cc(C#N)ccc1CCCC(=O)O)c1ccc(F)c2ccccc12,404.44
TN1054,COc1cc(O)ccc1CCC(=O)c1ccc(O)cc1,272.30
TN1134,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)C5CC[C@]43C)C2[C@]1(C)O,488.71
TN1631,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](O)C/C=C(\C)C[C@@H](OC(=O)/C(C)=C/CO)[C@@H]12,362.42
T12094,CCCCCCCCCCCCCCCCCCCCCC(=O)O.OCC(O)CO,432.69
T12123,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ncccn2)C3)cc1,474.57
T19446,Cc1ccc(S(=O)(=O)ONC(=O)OC(C)(C)C)cc1,287.34
T12311,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,490.95
T19277,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@]2(C)[C@@]1(O)C(=O)CO,372.46
T17476,[N-]=[N+]=NCCOCCN=[N+]=[N-],156.15
T18064,O=C1CCC(N2Cc3c(Br)cccc3C2=O)C(=O)N1,323.15
T18066,O=C1CCC(N2Cc3cc(O)ccc3C2=O)C(=O)N1,260.25
T14238,CC(C)(C)OC(=O)CCOCCOCCOCCOCCN,321.41
T14741,CC(C)(C)OC(=O)NCCOCCOCCOCC(=O)O,307.34
T14746,CC(C)(C)OC(=O)NCCOCCOCCOCCOCC(=O)O,351.40
T14797,O=C(O)CCOCCOCCOCCBr,285.13
T15324,O=C(CCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,760.83
T15529,CC(C)(C)OC(=O)CCOCCOCCOCCOCCO,322.40
T15534,CC(C)(C)OC(=O)CCOCCOCCOCCOCCOCCO,366.45
T15537,CC(C)(C)OC(=O)CCOCCOCCOCCOCCOCCOCCO,410.50
T16315,CC(C)(C)OC(=O)CCOCCOCCOCCOCCOCCOCCN,409.52
T16605,C#CCOCCOCCOCCC(=O)O,216.23
T10586L,Cl.Cl.O=C(Nc1cccc(C2=NCCN2)c1)c1ccc(-c2ccc(C(=O)Nc3cccc(C4=NCCN4)c3)cc2)cc1,601.54
T14981,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,478.99
T15031,FCc1ccc(OCCOc2ccc(Cl)cc2Cl)c(Cl)n1,350.60
T15191,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,420.37
T15257,COC(=O)c1cccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1,452.60
T11297L,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C,530.68
T15335,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,431.50
T15375,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,407.38
T12871,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,513.01
T19335,Cl.NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)O,327.77
T11607,Cc1ccc(OC[C@H](O)[C@@H](C)NC(C)C)c2c1CCC2.Cl,313.87
T13622,CCC(C)C.CCC(CC(C)c1ccccc1)c1ccc(C[N+](C)(C)C)cc1.N.[Cl-],435.14
T11720,Clc1ccc(-c2nn(Cc3ccccc3)c3c2CCNCC3)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,529.98
T16125,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,393.39
T16537,O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1,254.29
T16754,CC(=O)N(Cc1ccc(F)cc1)C1=C(NCc2ccccc2)C(=O)c2ccccc2C1=O,428.46
T16845,CS(=O)(=O)CC(=O)N1CC2(C1)OCc1cc(C3=NO[C@@](c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)ccc12,581.37
T13767,O=C(Nc1nnc(-c2ccc(F)cc2)o1)N1CCc2ccccc2C1,338.34
T16975,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,445.48
T16999,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,391.35
T17065,O=C1CC[C@H](C(=O)OCc2cccc(C(F)(F)F)c2)O1,288.22
T22286,COC1=C(C)C(=O)C2=C(C1=O)[C@H](CNC(=O)[C@H](C)N)N1[C@@H](C#N)[C@@H]3Cc4cc(C)c(OC)c(O)c4[C@H]([C@@H]1C2)N3C,549.63
T22293,CC(O)=N[C@H]1[C@@H](O[C@@H]2OC(C(=O)O)=C[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](CO)O[C@H]1O,379.32
T20648,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,338.44
T21335,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,406.49
T22606,OCCN(CCO)C(CO)(CO)CO,209.24
T7502L,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,500.36
T26019,O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,489.59
T9264,C[C@@H](O)[C@@H]1NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](N)C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O.Cl,834.28
T9266,CCCc1cc(-c2nc(-c3ccc(C)cc3)cs2)ccn1,294.42
T18891L,CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(N(C)C)cc3[o+]c2c1.[Cl-],466.92
T9267,CC[C@@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,1101.44
T9262,CN(C)c1ccc(/C=C/c2c(F)cccc2Cl)cc1,275.75
T9148,O=C(NO)c1ccc(CN(c2cnccn2)c2cnccn2)cc1,322.33
T9270,Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,259.26
T9271,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,373.84
T9202,Cc1cc(C)c(S(=O)(=O)N(CC(=O)O)c2ccc(Nc3ccnc(N4CCCC4)n3)cc2)c(C)c1,495.61
T9258,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,337.38
T9240,CC(C)(C)CN(C(=O)CCl)C1CCS(=O)(=O)C1,281.81
T9207L,O=C1Nc2ccc(C(=O)c3ccco3)cc2C1=Cc1cc(Cl)c(O)c(Cl)c1,400.22
T9274,Cc1ccc(CC(CC(=O)NCCc2ccc3c(c2)OCO3)C(=O)O)cc1,369.42
T9259,O.O=C([O-])CCC(=O)C(=O)[O-].[Ca+2],202.18
TD0105,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21.[Na+].[Na+],838.00
T9269,O=C(CCl)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,305.60
T9226,COc1ccccc1N1CCN(C2CCCCC2NS(=O)(=O)c2ccccc2)CC1,429.59
TP1113L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,614.70
TP1290,CC(=O)O.N=C(N)NCCC[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)O,647.64
TP1404L,CC(=O)O.C[C@@H](O)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1057.18
TN1937,C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C,1125.31
T19501,NCCC(O)(P(=O)(O)O)P(=O)(O)O.O.O.O.O.O.[Na+].[Na+],371.12
T18912,CC(=O)N1c2ccc(O)cc2Oc2cc(O)ccc21,257.25
T11111,CCO/N=C1\c2ccccc2-c2nc(C#N)c(C#N)nc21,275.27
T17879,CC(C)C[C@H](NC(=O)[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,530.62
T14060,O=C(O)CCCCCN1C(=O)C=CC1=O,211.22
T16899,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCSC1CC(=O)N(CC3CCC(C(=O)ON4C(=O)CCC4=O)CC3)C1=O)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,1072.63
T12929,Cl.O=C(O)c1ncccc1S,191.64
T13318,C[C@@H]1CN(c2cccnc2F)C(=O)c2cc(COc3ccc(Cl)cn3)nn21,387.80
T15445,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2F)C(=S)N1c1ccc(CCCc2ncco2)nc1,517.51
T15500,NNc1nc2ccccc2[nH]c1=S,192.25
T15571,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C)cc2)C1=O,369.49
T11991,CC(O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,397.78
T22440,Cc1c(F)cc(N(Cc2ccccc2)Cc2ccccc2)c(OCc2ccccc2)c1C(=O)Oc1ccccc1,531.63
T21412,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,255.27
T19720,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,371.43
