Rank,ID,SMILES,Score
200,T31048,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,0.6230
201,T4788,CCC[C@H](N)C(=O)O,0.6230
202,T0195,Cc1ncc([N+](=O)[O-])n1CC(C)O,0.6226
203,T74048,CCCN(CCCN)N(O)N=O,0.6226
204,TYD-01118,[N-]=[N+]=NCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.6221
205,TN9330,C1=Cc2ccccc2CC1,0.6216
206,TN7032,COCc1c(CO)cnc(C)c1O,0.6216
207,T203949,CC=CC(=O)C(C)CC,0.6216
208,T8736,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.6211
209,T9150,O=C1NC(=S)NC(=O)C12N=C(c1ccc(Cl)cc1)CC2c1ccc(Cl)cc1,0.6211
210,T1598,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0.6211
211,T7431,Clc1ccc(Cl)cc1,0.6206
212,T4909,CSCCC(NC(C)=O)C(=O)O,0.6206
213,T26972,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,0.6206
214,T67681,Cc1ccc2c(c1)C(=O)NC2=O,0.6201
215,T8072,CSC[C@H](N)C(=O)O,0.6201
216,T4754,Cc1ncc(CO)c(CN)c1O.Cl.Cl,0.6196
217,T0978,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,0.6196
218,TN7197,Oc1c(Cl)cc(Br)cc1Br,0.6196
219,TNU0130,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=S,0.6187
220,T1230,CC(C)(N)CO.Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.6182
221,T16910,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0.6177
222,TN9269,Cc1ncc2c(n1)CSC2,0.6177
223,T9838,NC(Cc1ccccc1Cl)C(=O)O,0.6172
224,TN9358,Cc1ccc[nH]1,0.6162
225,TN9672,COC(=O)CCSC,0.6162
226,T41274,N[C@@H](Cc1ccc(F)cc1)C(=O)O,0.6157
227,T24799,Cc1cc2sc(N)nc2c2ccccc12,0.6152
228,T39686,COc1cccc2ccccc12,0.6147
229,T2841,CC1=CC(=O)c2c(O)cccc2C1=O,0.6147
230,T84047,CCCCC(CC)C(=O)OCC,0.6147
231,T19658,FC(F)OC(F)(F)C(F)Cl,0.6147
232,TN6748,COc1cccc(C=O)c1O,0.6147
233,T8095,CC(=O)OC[C@H](N)C(=O)O,0.6143
234,T6579,Cc1cccc(C(C)c2c[nH]cn2)c1C.Cl,0.6143
235,TN9549,CCCc1ccc(OC)cc1,0.6133
236,T22542,NC1(C(=O)O)CCC1,0.6133
237,T8637,COc1cc(C=O)c([N+](=O)[O-])cc1OC,0.6133
238,T77555,COc1cccc(O)c1O,0.6128
239,T4752,NC1(C(=O)O)CC1,0.6128
