ID,SMILES,MolWt
T2063,N#CC(C#N)=Cc1ccc(O)c(O)c1,186.17
T2065,N=C1S/C(=C\c2ccc(-c3ccc4c(c3)C(=O)NC4=O)o2)C(=O)N1c1ccc(Br)cc1,494.33
T20656,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,454.61
T2067,CC(C)(O)c1ccc2c(c1)ncn2-c1cccc(-c2ccccc2C#N)c1,353.43
T20692L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]1CCCN1)C(C)C)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1303.49
T20693,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,429.13
T20704L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCSC)NC(=O)CNC(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O,1602.93
T207072,CC/C=C/CC(=O)OC,128.17
T20713,N#CCNC(=O)c1cnccc1C(F)(F)F,229.16
T20719,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,341.19
T20720,C#C[C@@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,410.60
T20728,C/C=C/c1cc(OC)c2c(c1)[C@@H](C)[C@H](c1ccc(O)c(OC)c1)O2,326.39
T20731,CCOc1ccc(Nc2ccc(/C(=C3C=C/C(=[N+](\CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C/3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Na+],854.04
T20744,C#C[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,380.53
T20754,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,505.21
T20761,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCO,385.41
T20789,C[C@](O)(COc1ccc(Cl)c(F)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,416.76
T20793,O=C1[O-]->[Mg+2]23<-[O]=C(C=Cc4ccc(O)c5c4C(C(OC(Cc4ccc(O)c(O)c4)C(=O)[O-]->2)=[O]->3)C(c2ccc(O)c(O)c2)O5)OC1Cc1ccc(O)c(O)c1,740.91
T20828,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.40
T2084,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1,470.53
T20879,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC.O,822.05
T20890,CO[C@H]1/C=C\C=C(\C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(/C)[C@@H]1OC(N)=O)C2=O,616.76
T20905,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,248.19
T20911,CCCCOC(=O)/C=C\C(=O)OCCCC,228.29
T20939,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,388.50
T20974,CCCN1/C(=C\C=C2/CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-],667.12
T21011,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.51
T21023,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.O=C(O)/C=C/C(=O)O,671.59
T210528,CC(=O)N[C@H]1[C@H](OCCCCC(=O)NCCCNC(=O)CCOCC(COCCC(=O)NCCCNC(=O)CCCCO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)(COCCC(=O)NCCCNC(=O)CCCCO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)NC(=O)CCOCCOCCOCCOCCNC(=O)CCC(=O)N2Cc3ccccc3C#Cc3ccccc32)O[C@H](CO)[C@H](O)[C@@H]1O,1950.20
T21137,N#Cc1cccc(C#N)c1,128.13
T21153,C/N=C(/NCc1cnc(Cl)s1)N[N+](=O)[O-],249.68
T21165,CCCCC/C=C/C=C/C(=O)NCC(C)C,223.36
T21224,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,458.47
T21254,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,461.47
T21263,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,524.95
T21275,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,403.39
T21295,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,440.55
T21312,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,485.95
T21319,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,447.49
T21319L,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C.Cl,483.95
T21331,C[C@H](CN(C)C)Oc1nc(Nc2cc3cccc(Cl)c3cn2)cnc1C#N,382.86
T21332,N#CC(=C(N)Sc1ccccc1N)C(C#N)=C(N)Sc1ccccc1N,380.50
T21392,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,404.50
T21395,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,378.43
T2140,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,248.32
T21405,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.47
T21408,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCSSC)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(/C)C2,784.39
T2144,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,804.03
T2145,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1030.30
T21450,N#CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,352.44
T21472,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O,408.50
T21478,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O,286.33
T21480,CCOC(=O)/C=C\C(=O)OCC,172.18
T21482,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1)n1cncn1,291.78
T21497,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,300.44
T21500,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)(O)O,379.48
T21504,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,292.46
T21513,C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23[C@H](OC(C)=O)C=C[C@](C)(O)C[C@@H](C)C/C=C/[C@H]3[C@@H]1O,493.64
T21527,N#Cc1nc2c(nc1C#N)-c1ccc(Cl)cc1C2=O,266.65
T21537L,COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)/C(O)=N/S(=O)(=O)N(C)CCOCCN(C)C1=O.C[N+](C)(C)CCO.[OH-],727.92
T21551,C#CCC(CCCCCC)C(=O)O,182.26
T21556,Nc1c2c(nc3ccccc13)CCCC2O.O=C(O)/C=C\C(=O)O,330.34
T2156,C[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,356.22
T21616,CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,466.61
T21622,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,202.17
T21648,COc1ccc(/C=C/c2nc(NCCCN(C)C)c3ccccc3n2)cc1.Cl.Cl,435.40
T21649L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)CC,1552.66
T21654,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])O.[Na+],458.51
T21666,Cl.N#Cc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,439.95
T21679,Oc1cc(O)cc(/C=C/c2ccc(Br)cc2)c1,291.14
T21714,CC1(C)CC=C(c2ccccc2)c2cc(/C=C/c3ccc(C(=O)O)cc3)ccc21,380.49
T21727,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,875.11
T21740,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,476.46
T21769L,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(N)=O,1617.96
T21781,CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccccc3C(C)C)c([N+](=O)[O-])c2)CC1,453.56
T21792,C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21.O=C(O)/C=C\C(=O)O,391.42
T21808,CC1=CC(=O)/C(=C/c2ccc(O)c(O)c2)O1,218.21
T21815,CCCCCc1ccc(/C=C/C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1,371.86
T21818,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,341.50
T21823,CC(=O)Oc1ccccc1C(=O)NCC[Se]C#N,311.20
T21853,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,336.39
T21854,CN1C/C(=C/c2ccc(B(O)O)cc2)C(=O)/C(=C\c2ccc(B(O)O)cc2)C1,377.01
T21902,CNc1oc(-c2cccc3ccccc23)nc1C#N,249.27
T21915,O=C(O)/C=C/c1cc(Br)c(Br)c(Br)c1Br,463.75
T21938,O=C1NC(=O)/C(=C/c2ccc3c(c2)OCO3)S1,249.25
T2194,COc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(OC)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],992.82
T21955,COc1ccc(Br)cc1/C=C1\SC(=O)N(Cc2ccc(C)cc2)C1=O,418.31
T2196,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,437.15
T21966,CN1C(=O)/C(=C2\Nc3ccccc3\C2=N/O)c2ccc(Br)cc21,370.21
T21979,CC[C@H](C)[C@H](N)C(=O)N1CCSC1.CC[C@H](C)[C@H](N)C(=O)N1CCSC1.O=C(O)/C=C/C(=O)O,520.72
T2199,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,288.78
T21992,Ic1cccc(/C=N/Nc2nc(N3CCOCC3)nc(N(c3ccccc3)c3ccccc3)n2)c1,577.43
T22021,N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,364.45
T22094,O=C(NCc1ccccc1)c1c(/N=C/c2c(O)ccc3ccccc23)sc2c1CCCC2,440.57
T22136,O=C1NC(=S)S/C1=C/c1cc(Br)ccc1OCc1ccccc1Br,485.22
T2216,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,305.29
T2217,C/C=C(\C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)C3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@@]31OC(C)=O,831.91
T2222,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,406.87
T22223,O=C(/C=C/c1cccnc1)c1ccncc1,210.24
T22228,CC[C@H]1OC(=O)C[C@@H](OC(C)=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3C[C@@H](C)[C@H](OC(=O)CC(C)C)[C@](C)(O)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C\C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1192.35
T22251,Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1,238.27
T22253,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,582.97
T22262,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,635.15
T22263,N#Cc1ccc(O[C@H]2CC[C@H](NC(=O)c3ccc(N4CCC(CN5CCN(c6cc7c(cc6F)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)nn3)CC2)cc1Cl,812.30
T22264,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,450.50
T22276,Cc1occc2=[O]->[V+2]3(=[O])(<-[O]=c4ccoc(C)c4[O-]->3)<-[O-]c12,317.15
T22285,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,368.51
T22286,COC1=C(C)C(=O)C2=C(C1=O)[C@H](CNC(=O)[C@H](C)N)N1[C@@H](C#N)[C@@H]3Cc4cc(C)c(OC)c(O)c4[C@H]([C@@H]1C2)N3C,549.63
T22288,COc1ccc2[nH]c(O)c(C=c3ccc4c(c3)N=NC=4/C=C/c3ccc(N4CCN(C)CC4)nc3)c2c1.Cl.Cl,565.51
T22295,CC/C=C\CCO,100.16
T2233,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,542.85
T2234,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,332.43
T22349,CCNC(=O)Nc1ccc(Oc2ncnc(N)c2/C=N/OC)cc1Cl,364.79
T2235,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,469.55
T2236,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCCCO,369.34
T22371,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2.[Cl-].[Cl-],1100.18
T22394,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,765.89
T22424,N#Cc1ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cc1,431.80
T22431,CCOc1ccccc1/C=C1\C(=O)Nc2ccccc21,265.31
T22432,O=C1Nc2ccccc2/C1=C/c1cccs1,227.29
T22436,N#CC1(c2cccc(C(=O)Nc3cc(Oc4ccc5nc(NC(=O)C6CC6)sc5n4)ccc3F)c2Cl)CC1,548.00
T22439,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC.O=P(O)(O)O,967.14
T2244,CC(C)(C)c1cc(C(=O)/C(C#N)=N/Nc2cccc(Cl)c2)no1,330.78
T2245,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,381.23
T22450,C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,308.34
T22457,N#CC1=C(N)CCNC1,123.16
T2248,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,257.27
T2250,CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1,311.38
T22502,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1cccs1,315.35
T22513,O=C(O)/C=C\C(=O)O.c1ccc(CCCCN2CCC(c3ccccc3)CC2)cc1,409.53
T22520,NCCc1c[nH]c2ccc(C(N)=O)cc12.O=C(O)/C=C\C(=O)O,319.32
T2253,N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O,367.20
T22563,Cc1c(C(=O)NN2CCS(=O)(=O)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#CCCC#N)cc1,556.48
T22586,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccc(O)c(OC)c1,439.64
T22638,CCS(=O)(=O)N(Cc1cccnc1)c1cccc(-c2ccc(C#N)cc2)c1.Cl,413.93
T22641,N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,364.41
T22657,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1.Cl.Cl.Cl,574.73
T2267,Cc1nn(C)c2c1C(c1ccc(C(F)(F)F)cc1)C(C#N)=C(N)O2,334.30
T22694,CN(C)c1ccc(/C=C/C(=O)/C=C(/C=C/c2ccc(N(C)C)cc2)OB(F)F)cc1,410.27
T2270,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,327.34
T22703,Cc1cc(C(=O)Cn2cc(C#N)ccc2=O)c(C)n1Cc1ccccc1,345.40
T22711,Clc1cccc(/C=N/N=C/c2cccc(Cl)c2)c1,277.15
T22714,CCN1/C(=C/c2ccc3ccccc3[n+]2CC)C=Cc2ccccc21.[I-],454.36
T22735,CN(C)c1ccc(/C=C2\CCCN=C2c2cccnc2)cc1.Cl.Cl,364.32
T22746,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1.O=C(O)/C=C/C(=O)O,399.49
T22754,CCCCCCCCNC(=O)C(C#N)=Cc1cn(CCCN(C)C)c2ccccc12,408.59
T22755,O=C1Nc2ccccc2/C1=C\[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92,329.18
T22762,Cl.N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,412.90
T22798,O=C(/C=C/c1c(C(=O)[O-])[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1.[Na+],397.19
T2280,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,373.50
T22810,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1.O=C(O)/C=C/C(=O)O,530.41
T2282,COc1cc2c(cc1OC)/C(=C/c1ccc(O)cc1)C(=O)N2,297.31
T22835,O=C(O)/C=C\C(=O)Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)/C=C\C(=O)O)cc3)c2)cc1,488.45
T22842,CC(CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1c[nH]cn1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,614.57
T22852,N#Cc1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1,354.41
T22862,CC(C)Cn1cnc2c(N)nc3ccccc3c21.O=C(O)/C=C\C(=O)O,356.38
T2287,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12.Cl,488.75
T22879,CN1CCN(C(=O)c2nc3ccc(Cl)cc3[nH]2)CC1.O=C(O)/C=C\C(=O)O,394.82
T22899,O=C(O)/C=C\C(=O)O.c1ccc(CN2CCC3(CCc4ccccc43)CC2)cc1,393.48
T2295,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N/O)c(-c3ccncc3)[nH]2)cc1,453.55
T2296,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O,475.48
T22963,C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1.[Cl-],317.22
T22976,Cc1cccc(C#Cc2cc(F)cc(C#N)c2)n1,236.25
T22994,Cc1c(P(=S)(c2ccccc2)c2ccccc2)[n+]2ccccc2n1C/C=C/c1ccccc1.[Br-],545.49
T2300,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,379.49
T23000,COc1ccc(C#Cc2ccc(C(=O)N3CCC[C@@H](CO)C3)cc2)cc1,349.43
T23003,COc1ccc(C#Cc2ccc(C(=O)N3CCC[C@@H](O)C3)c(F)c2)cc1,353.39
T23010,N#Cc1cc(C2=Nc3ccc(Br)cc3NC(=O)C2)ccn1,341.17
T2303,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,485.95
T2304,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,437.91
T23040,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,361.53
T2305,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,437.48
T2307,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1.Cl,427.89
T2310,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,465.35
T23106,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,417.63
T2310L,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1.Cl,501.81
T23116,O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C1CCCN1CC#CCN1CCCC1.O=C1CCCN1CC#CCN1CCCC1,760.79
T23143,Cl.Cl.O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,554.35
T23186,CCN1/C(=C/C(C)=O)Sc2ccc(OC(C)=O)cc21,277.34
T23212,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1ccc2nc(N3CCNCC3)ccc2c1,445.43
T2325,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,557.05
T2327,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,467.93
T2330,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,366.43
T2330L,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl,402.89
T23327,Cc1cc(F)ccc1-c1nc(NCCNC(=N)NC#N)nc2c1ccc(=O)n2-c1c(F)cccc1F,492.47
T23372,O=C1/C(=C/c2ccco2)C(O)=NC(=S)N1c1cccc(Br)c1,377.22
T23384,CC1=C(/C=C/C(=C/C=C/C(C)=C/C(=O)O)c2ccc(C)cc2)C(C)(C)CCC1,376.54
T23389,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(/C(O)=N/[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12,547.61
T2339,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,477.44
T2340,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(Cl)cc32)[nH]1,272.74
T2341,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,332.41
T2343,N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,372.46
