Rank,ID,SMILES,Score
262,T0449,CC1=CC(=O)c2ccccc2C1=O,0.7183
263,T16910,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0.7183
264,TN9457,Nc1ccc2oc3ccccc3c2c1,0.7183
265,T2853,C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13,0.7178
266,T8483,COC(=O)[C@H](CS)NC(=O)c1ccc(Br)cc1,0.7178
267,T5669,O.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.7173
268,T4292,O=C(O)[C@@H]1CSCN1,0.7168
269,T0973,Cc1ncc(CO)c(CO)c1O,0.7168
270,TD1004,Nc1ccc([N+](=O)[O-])cc1Cl,0.7163
271,T0557,CNc1cccc(C)c1,0.7163
272,T5250,O[C@@H]1[C@@H](O)[C@@H]2OC[C@@H](O2)[C@H]1O,0.7163
273,T7518,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1.[Na+].[Na+].[Na+],0.7158
274,T12906,CC(=NNc1nc2ccccc2n1C)c1ccccn1.Cl,0.7158
275,TN9340,Cc1nccs1,0.7158
276,T50052,CC(N)(Cc1ccccc1)c1ccccc1,0.7158
277,T0928,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.7158
278,TNU0130,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=S,0.7158
279,T86994,CCNc1ccccc1C,0.7153
280,T0311,OCc1ccccc1O,0.7153
281,T73735,Cn1cc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,0.7148
282,TN5746,COc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.7148
283,TMO2713,Oc1ncnc2ccccc12,0.7148
284,TN9367,Cc1ccc(C(=O)O)o1,0.7144
285,T37518,c1ccc(SSc2ccccc2)cc1,0.7144
286,T7455,Cl.Nc1ccc(Cl)cc1C(=O)C(F)(F)F,0.7144
287,T1727,S=C(NNc1ccccc1)NC1CCCCC1,0.7144
