Rank,ID,SMILES,Score
279,TN9370,Cc1ccc(C)[nH]1,0.6328
280,T0676,NC(=O)NO,0.6328
281,T13664,CCN(CCCl)Cc1ccccc1Br.Cl,0.6328
282,TYD-00276,CC1(C)CC(=O)CC(=O)C1,0.6323
283,TN9779,COc1cc(C)cc(C)c1,0.6323
284,T3271,O=C([O-])c1ccc(C(=O)[O-])c(C(=O)[O-])c1.[Co+3],0.6318
285,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.6318
286,T1311,Nc1ccc(C(=O)O)cc1,0.6313
287,T9776,CCN(CCN)Cc1cccc(Br)c1,0.6313
288,T10938,Nc1ccccc1C(=O)C[C@@H](N)C(=O)O,0.6313
289,T0564,O=C1CCc2ccccc21,0.6304
290,T15478,O=P(O)(O)CCCCCCP(=O)(O)O,0.6304
291,T2031,CSc1ccccc1NC(C)=O,0.6299
292,T19501,NCCC(O)(P(=O)(O)O)P(=O)(O)O.O.O.O.O.O.[Na+].[Na+],0.6299
293,TN6822,COc1cc(C)cc(OC)c1,0.6294
294,T3818,COc1cc2oc(=O)ccc2c(OC)c1O,0.6289
295,T3377,N[C@@H](Cc1ccccc1)C(=O)O,0.6279
296,T80644,O=c1cc(CCl)c2c(O)cc(O)cc2o1,0.6279
297,T8124,O=C([O-])c1ccccc1.[Na+],0.6279
298,TN7169,O=[N+]([O-])c1cc(CO)ccc1O,0.6274
299,TN9196,CC1C(=O)CCCC1=O,0.6274
300,T71921,O=C(O)[C@H]1O[C@H]1C(=O)O,0.6274
301,T22956,CC(N)c1cccc(Cl)c1Cl.Cl,0.6270
302,T23262,NC(C(=O)O)c1ccc(C(=O)O)cc1,0.6270
303,TJS0856,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,0.6260
304,T5662,O=C1CCCc2c(O)cccc21,0.6255
305,T19498,Cc1ccc(OS(=O)(=O)[O-])cc1.[K+],0.6255
306,T9717,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.6255
307,T3O2749,CC(C)C[C@H](N)C(=O)O,0.6255
308,T0547,CC(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.6250
309,T5507,N[C@H](C(=O)O)c1ccc(C(=O)O)cc1,0.6250
310,T8530,O=C([O-])CS.[Na+],0.6250
311,T20294,COc1cccc(O)c1,0.6250
