ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
T61362,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccccc4)cc3n2)CC1,156212722,C22H26N4O,362.5,3.2,61.3,475,2,5,4
T62889,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,72098,C26H25N3O3S,459.6,4.2,70.6,666,0,6,4
T78015,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)NC(=O)[C@@H](N)CC(C)C)C(=O)O.Cl,146681223,C30H58ClN7O8S,712.3,,256,998,11,11,23
T87342,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,69439,C20H4Cl4I4O5,973.7,8.5,76,780,2,5,0
TF0110,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCCCCC.[Na+],46891824,C34H66NaO10P,688.8,,152,743,2,10,36
T64957,O=C(O)C(Cc1c2ccccc2c(CC(C(=O)O)C(=O)O)c2ccccc12)C(=O)O,3458978,C22H18O8,410.4,3.5,149,579,4,8,8
T75579,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],172887162,C14H20N2Na2O16P2,580.24,,277,900,6,16,8
T69611,COc1ccc(OC[C@H]2c3cccn3CC(=O)N2Cc2cccc(F)c2)cc1,156013635,C22H21FN2O3,380.4,3.2,43.7,526,0,4,6
T88438,COc1ccccc1[C@@H](NS(=O)(=O)c1cc2ccc(=O)[nH]c2cc1Cl)C(=O)N(CC(=O)O)Cc1cccs1,134820950,C25H22ClN3O7S2,576.0,2.9,179,1020,3,9,10
T65845,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,65115,C12H15NO8,301.25,-0.4,145,354,4,8,3
T68586,CC1Cc2cc(C(=O)C3=C(O)C(=O)N(CCc4ccccc4)C3c3cccc(Oc4ccccc4)c3)ccc2O1,3499815,C34H29NO5,531.6,6.9,76.1,935,1,5,7
T65917,CC(C)(C)OC(=O)C[C@H](N)C(=O)O,7010570,C8H15NO4,189.21,-1.4,89.6,207,2,5,5
T65361,CCCCCCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],92176,C21H45NO3S,391.7,7.2,65.6,389,0,3,18
T12484,O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1,51222,C17H12ClFN2O2,330.7,3.7,55.1,409,1,4,4
T18465,[N-]=[N+]=NCCC(=O)ON1C(=O)CCC1=O,11514013,C7H8N4O4,212.16,0.1,78,331,0,6,5
T12680,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,72054,C28H30N2O2,426.5,4.6,55.6,607,1,3,7
T15131,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,19529,C14H11Cl2NO4,328.1,3.4,59.8,383,0,4,5
T13914,CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(NC(=O)CCC(=O)O)c1,121427834,C34H44N2O9,624.7,4.6,149,1030,2,9,16
T13712,CN(C)c1ccc(NC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,246940,C15H16ClN3O3S,353.8,3.7,86.9,491,2,4,4
T15450,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,9826520,C25H24ClN3O3S,482.0,5.2,82.6,698,0,6,7
TN3118,COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O,5318228,C20H24O4,328.4,3.1,66.8,365,2,4,9
T23354,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(=O)Nc3ccc4c(c3)OCCO4)ccc12,4076092,C24H24N2O7,452.5,2.8,103,757,1,7,8
T32003,Cc1c2ccc(N(C)c3ccnc(Nc4ccc(CO)c(S(N)(=O)=O)c4)n3)cc2nn1C,72942038,C21H23N7O3S,453.5,1.8,148,735,3,9,6
T36470,NCCCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,11121441,C16H30N4O2S,342.5,0.6,122,394,4,4,11
T37522,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,11949652,C22H30N6OS,426.6,2.4,81.9,594,1,6,4
T38646,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1.Cl,155977664,C19H16Cl2N4O2,403.3,,65.5,674,2,4,3
T40201,[N-]=[N+]=NCCOCCOCCCCCCCl,152136129,C10H20ClN3O2,249.74,2.9,32.8,187,0,4,12
T9414,CC1(C)COc2ccc(F)cc2CN2c3nc4c(cnn4cc3OC[C@H]2C(F)F)C(=O)N1,156024486,C21H20F3N5O3,447.4,2.7,81,716,1,9,1
T60274,CC(=O)CSc1n(C)cc[n+]1C.[Cl-],196876,C8H13ClN2OS,220.72,,51.2,164,0,3,3
T62650,CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,122544510,C24H27FN8,446.5,3.4,83.8,632,2,8,5
T70413,C=CC(=O)NCC(=O)N1CCN(S(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,73775533,C21H26N4O4S,430.5,1.7,98.4,741,1,6,6
T75672,COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3.Cl,162642249,C22H22ClNO5,415.9,,49.4,561,1,6,3
T68517,Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,54718859,C19H18FN3O4,371.4,1.8,103,604,3,6,5
T5507,N[C@H](C(=O)O)c1ccc(C(=O)O)cc1,5311459,C9H9NO4,195.17,-2.2,101,233,3,5,3
T65262,CC(C)CCCCCCCCCCCCCCC(=O)O,21859,C18H36O2,284.5,7.2,37.3,211,1,2,15
T12765,OC1(c2ccc(-c3ccc4ncccc4c3)cc2)CN2CCC1CC2,9883981,C22H22N2O,330.4,3.3,36.4,467,1,3,2
T12977,COCCO[C@@H]1c2ccn3c(C)c(C)nc3c2N[C@H](c2ccccc2)[C@H]1O,213054,C21H25N3O3,367.4,2.8,68,487,2,5,5
T13087,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2.CS(=O)(=O)O.CS(=O)(=O)O.O.O.O.O.O.O,9897794,C40H58N4O18S2,947.0,,243,1130,10,20,11
T15699,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.O.O.O.O.[Na+],23665037,C15H20I4NNaO9,888.93,,101,426,7,10,5
T16484,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,60143346,C19H17F3N8,414.4,2.2,77,617,0,9,3
T19422,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,445238,C7H14O6,194.18,-2.2,99.4,163,4,6,2
T16979,Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,135565654,C26H22F2N6O4S,552.6,,147,861,3,10,3
TN2460,CCc1ccc(O)c2cc3c(nc12)-c1cc2c(c(=O)n1C3)COC(=O)[C@]2(O)CC,135423054,C22H20N2O5,392.4,1.4,100,820,2,6,2
TN3248,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,160608,C29H48O2,428.7,8.3,37.3,708,1,2,6
T22725,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,276138,C21H16O4,332.3,4.4,44.8,528,0,4,3
T26491,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21,128390,C15H23N5O4,337.37,2.8,96.8,500,1,6,7
T29093,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(=O)nc(N)[nH]c21,135399823,C33H58N6O5,618.9,8.1,164,870,3,8,27
TN6937,CC(C)C(O)(CC(=O)O)C(=O)O,77,C7H12O5,176.17,-0.2,94.8,198,3,5,4
T37431,Cc1nc2ncnn2c(N(C)C)c1Cc1cccc(N)c1,156589002,C15H18N6,282.34,2.2,72.3,349,1,5,3
T39862,CC(O)C(=O)O.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,3084396,C17H24N4O6,380.4,,163,366,4,10,6
T40434,[N-]=[N+]=NCCCCCCN,12034568,C6H14N4,142.20,1.6,40.4,106,1,3,6
T41026,O=C(CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCCCCC(=O)ON1C(=O)CCC1=O,16219024,C26H41N5O7S,567.7,0.4,188,886,4,8,19
T1181L,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1.Cl,19077490,C22H25Cl2FN4O3,483.4,,68.7,545,2,8,8
T41236,O=C[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,10456222,C26H26N2O5,446.5,3,105,608,3,5,11
T73051,O=C(NC1CCCC1)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCCC1,167713195,C31H44F3N5O6,639.7,3.6,154,1170,4,9,10
T79049,COc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2c1,153379950,C13H11FN2O5S,326.30,1.4,104,551,2,7,2
TMIH-0262,[2H]c1c([2H])c(C([2H])([2H])C(=O)O)c([2H])c(OC)c1O,12347943,C9H10O4,187.20,0.4,66.8,180,2,4,3
T76068,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CS)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O.O=C(O)C(F)(F)F,163342025,C26H35F3N8O9S,692.7,,286,1050,10,14,9
TN8151,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)n1.[Na+].[Na+],14598613,C9H12N3Na2O7P,351.16,,161,490,2,7,3
T75964L,CC(=O)O.N=C(N)NCCC[C@H](NC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,172652838,C72H135N35O18,1779.1,,957,3630,29,27,61
T65990,CC(C)CC(O)C(=O)O,92779,C6H12O3,132.16,0.9,57.5,98,2,3,3
TQ0149,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,656954,C15H10FNO3,271.24,3.6,66.5,367,2,5,2
T14833,O=C(CCCCCCC(=O)ON1C(=O)CC(S(=O)(=O)O)C1=O)ON1C(=O)CC(S(=O)(=O)O)C1=O,123854,C16H20N2O14S2,528.5,-1,253,1010,2,14,13
T15935,COCCOCCOCCOCCOCCOCCOCCOCCOS(C)(=O)=O,49800633,C18H38O11S,462.6,-1.5,126,428,0,11,25
T16419,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,4641,C19H20N2O3,324.4,2.7,60.9,454,1,3,5
T23121,NC(=O)CN1CC[C@@H](NC(=O)[C@@H]2CCCN2)C1=O,44281634,C11H18N4O3,254.29,-1.7,105,371,3,4,4
T24676,CC(=O)OCOC(=O)C(C(=O)OCOC(C)=O)C(CC(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,66759479,C25H23F3O9,524.4,4.1,122,781,0,12,15
T29211,CCc1cc(OCc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)c2c(n1)CCCC2.Cl,19935771,C25H26ClN5O,448.0,,76.6,554,2,5,6
T30269,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CC(=O)N1,65841,C15H20N6O4,348.36,-2.8,150,582,4,5,6
T33563,C=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,97078,C13H17N5O4,307.31,0.3,126,401,4,8,5
T36959,O=C([O-])CCCCCCCCCCCc1ccc2n1[B-](F)(F)[N+]1=C(c3cccs3)C=CC1=C2.[H+],156588920,C25H31BF2N2O2S,472.4,,76.3,796,1,6,12
T21901,Cn1c(CO)c(-c2ccccc2)c2cc([N+](=O)[O-])ccc21,752812,C16H14N2O3,282.29,2.6,71,378,1,3,2
T60418,CCCN(CCC)CCc1cccc2c1CC(=O)N2,5095,C16H24N2O,260.37,2.7,32.3,286,1,2,7
T60926,CCCCCCCCCS(=O)(=O)Nc1ccccc1C(=O)O,44139871,C16H25NO4S,327.4,4.9,91.9,416,2,5,11
T63846,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,145720531,C20H27N5O11S,545.5,,297,739,7,16,10
T78509,Cc1ncc(CO)c(C=O)c1O,1050,C8H9NO3,167.16,0,70.4,162,2,4,2
T78904,O=C(Nc1ncc(Cc2ccc(F)cc2)s1)c1ccc(-n2cnnn2)cc1,7465200,C18H13FN6OS,380.4,3.5,114,498,1,7,5
T87609,Cl.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,9886292,C20H16Cl2N4,383.3,,50.7,407,2,4,4
T86954,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,5284594,C21H25NO3,339.4,2.7,52.9,618,2,4,2
T6693,COC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1,1550286,C14H22N4O4S,342.42,0.4,145,503,3,6,9
T74450,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,129092701,C93H173N5O20S5,1841.7,20.9,423,2340,2,30,102
T74637L,CC(C)c1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1.O=C(O)C(F)(F)F,172652817,C51H60F3N7O9S,1004.1,,231,1790,5,16,12
T200416,Cc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)no1,717516,C10H9N3O5S,283.26,1.4,126,421,1,7,3
T66672,N[C@@H](CCSSCC[C@H](N)C(=O)O)C(=O)O,439579,C8H16N2O4S2,268.4,-5.6,177,216,4,8,9
TN1864,CC1(C)C=Cc2c(ccc(-c3coc4cc(O)cc(O)c4c3=O)c2O)O1,5481234,C20H16O6,352.3,3.6,96.2,638,3,6,1
T10114,COc1ccc2cc(O)cc(CCNC(C)=O)c2c1,10400344,C15H17NO3,259.30,2.4,58.6,308,2,3,4
T17420,NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)O,51340925,C51H103NO26,1146.4,-7,285,1080,2,27,74
T15322,O=C(O)CCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)OCC1c2ccccc2-c2ccccc21,51340975,C34H49NO12,663.8,1.4,149,783,2,12,30
T14570,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,51346964,C23H25N3O3,391.5,3.4,75.4,590,1,4,5
T17162,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,21826,C30H41FO7,532.6,4.8,99.1,1130,1,8,6
T23330,CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,4336830,C16H14ClN3O3,331.75,2.3,70.7,462,2,3,0
T23750,CN(C)CCNc1ccc(NCCN(C)C)c2c1C(=O)c1c(O)ccc(O)c1C2=O,135468,C22H28N4O4,412.5,3.3,105,562,4,8,8
T28050,CN1CCN(C(=O)c2[nH]c3ccc([N+](=O)[O-])cc3c2-c2ccccc2)CC1,22660592,C20H20N4O3,364.4,3.1,85.2,552,1,4,2
T28681,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,5164,C18H19FN6,338.4,1.4,81.7,424,2,6,3
T30410,O=C(Oc1cccc2cccnc12)c1ccccc1,6855,C16H11NO2,249.26,3.7,39.2,312,0,3,3
T36578,CC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2c(C)cc(=O)oc2c1,9846360,C23H31N3O6,445.5,2.2,123,743,3,6,10
T38773,CCOc1ccc(Cl)c2c1B(O)O[C@@H]2CN.Cl,56944651,C10H14BCl2NO3,277.94,,64.7,246,3,4,3
T40629,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,5281659,C19H18O11,422.3,0.3,186,632,7,11,3
T40734,O.[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,115268,C12H14Br2N2O,362.06,,8.8,182,1,3,0
T22159,CC(C)C(=O)SCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NC12CC3CC(CC(C3)C1)C2,23636017,C26H44N2O4S,480.7,5.9,110,674,2,5,13
T61012,Cl.Nc1nc(=O)n(-c2cccc(-c3ccccc3)c2)cc1Cl,138319672,C16H13Cl2N3O,334.2,,58.7,468,2,1,2
T62832,CC(C)c1cc(-c2ccc3c(c2)[C@H](N)CO3)cc([C@H](O)Cn2ccc3cccc(C(=O)O)c32)c1,146672980,C28H28N2O4,456.5,1.4,97.7,717,3,5,6
T62973,Cc1cc(N(C)C(=O)[C@H]2CC[C@H](Oc3cccc(CO)c3)CC2)ccc1CN1CCN[C@@H](C)C1,56960876,C28H39N3O3,465.6,3.3,65,638,2,5,7
T79099,Cc1cc(Nc2cc(C)[nH]n2)nc(-c2ccc(N3CC4CC(C3)N4Cc3ccc(-n4cc(F)cn4)nc3)nc2)n1,146013180,C28H28FN11,537.6,3.5,117,841,2,10,7
T79784,Cc1ccc2c(c1)C(=O)N(c1ccc(NC(=O)c3occc3C)c(F)c1)C2=O,127026165,C21H15FN2O4,378.4,3.5,79.6,656,1,5,3
T73061,Brc1c2c(c(Br)c3[nH]ccc13)OCO2,162642169,C9H5Br2NO2,318.95,3.2,34.3,241,1,2,0
T80643,C=CC(=O)Nc1cc(Nc2nccc(-n3ccc4nc(OC)ccc43)n2)c(OC)cc1N(C)CCN(C)C,126670204,C27H32N8O3,516.6,3.4,110,773,2,9,11
T83962,Nc1nonc1-c1nc2ccccc2n1Cc1ccncc1,723233,C15H12N6O,292.30,1.1,95.7,377,1,6,3
T85545,CC(=O)OC[C@H]1OC(OC(C)=O)[C@@H](NC(=O)CCC2(C)N=N2)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,122400676,C19H27N3O10,457.4,0.6,168,792,1,12,13
T86161,COC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)Cc1cc(F)cc(F)c1)c1ccccc1,10452973,C20H20F2N2O4,390.4,2.7,84.5,544,2,6,8
T87526,O=C(O)C1C2C=CC(C3CC23)C1C(=O)Nc1ccc(Cc2ccncc2)cc1,3164186,C23H22N2O3,374.4,2.8,79.3,648,2,4,5
T88664,O=C(NCC1CN(C(=O)CCl)C1)c1ccccc1,170709756,C13H15ClN2O2,266.72,1.3,49.4,310,1,2,4
T89029,O=C(O)CNC(=O)c1ccc[nH]c1=S,129245196,C8H8N2O3S,212.23,-0.1,111,346,3,4,3
T74005,O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,5482042,C13H8O6,260.20,1.6,107,372,4,6,0
TP2833,CC(=O)O.C[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CS)C(=O)O,172653522,C18H33N7O9S,523.6,,291,731,10,12,14
T10398L,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O.CC(=O)O,172652483,C25H39N9O10S,657.7,,310,1050,10,12,15
T77235,CCN(CC)c1ccc2nc3ccc(N)cc3[n+](-c3ccccc3)c2c1.[Cl-],2733867,C22H23ClN4,378.9,,46,445,1,4,4
T65640,CN(C)c1ccncc1,14284,C7H10N2,122.17,1.3,16.1,75,0,2,1
T200417,CCCCCCC(=O)OCC,7797,C9H18O2,158.24,2.9,26.3,99,0,2,7
T64729,O=C([O-])CN(CCO)CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+],8772,C10H15N2Na3O7,344.20,,147,288,1,9,8
TQ0224,CC(O)C(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,108222,C35H38Cl2N8O5,721.6,4.5,121,1150,1,10,11
TQ0315,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,91273,C21H29N5O2,383.5,1.9,69.6,572,0,6,6
TN1158,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,644020,C15H26N2,234.38,2.5,6.5,263,0,2,0
T14593,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCOCCOCCOCCNC(=O)CCN1C(=O)C=CC1=O,77078216,C25H39N5O8S,569.7,-1.9,190,871,4,9,20
T11242,CCO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,18392195,C8H14O7,222.19,-1.4,116,231,4,7,3
T15613,CCOC(=O)[C@H](CCC(=O)C=[N+]=[N-])NC(=O)[C@@H](N)CC(C)C,137283416,C14H24N4O4,312.36,0.7,100,444,2,6,11
T11920,O=C(NCC1(O)CCC(F)(F)CC1)c1cc(=O)c2cc(F)ccc2o1,134158252,C17H16F3NO4,355.31,2.2,75.6,582,2,7,3
TN2469,CC1=CC[C@@H]2C[C@H]1C2(C)C,82227,C10H16,136.23,2.8,0,186,0,0,0
T21301,O=C([O-])CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12.[Na+],56928182,C17H13BrN3NaO2S,426.3,,96.1,485,0,5,5
T22499,COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,4018512,C19H20N2O2,308.4,3.3,54.1,395,2,2,5
T0793L,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,6032,C18H36N4O11,484.5,-6.9,283,638,11,15,6
T24481,Cc1cc(N2CCCCC2)nc2ccccc12.Cl,49786978,C15H19ClN2,262.78,,16.1,247,1,2,1
T6340L,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,5462501,C18H24N2O5,348.4,-0.7,107,490,3,6,8
T26794,C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,44476893,C28H32N2O4,460.6,3.4,70.1,820,1,4,6
T27132,CN(C)C(=O)Nc1ccc(CN2CCC(C(O)(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)CC2)cc1,11837558,C30H31F6N3O2,579.6,5.8,55.8,800,2,9,6
T27672,NS(=O)(=O)NC[C@H]1COc2cc(Cl)ccc2O1,11616111,C9H11ClN2O4S,278.71,0.8,99,358,2,6,3
T28752,Cl.O=C1CCC(c2ccc(Nc3ccncc3)cc2)=NN1,123941,C15H15ClN4O,302.76,,66.4,368,3,4,3
T36365,C[C@H](N)C(=O)CCCCCC(=O)O.Cl,53484925,C9H18ClNO3,223.70,,80.4,180,3,4,7
T38516,CN(C)c1ccc(-c2cc[n+](C)cc2)cc1.[I-],13227270,C14H17IN2,340.20,,7.1,199,0,2,2
T60386,Cc1cccc(-n2ncc(Cl)c(Cl)c2=O)c1,779573,C11H8Cl2N2O,255.10,2.4,32.7,365,0,2,1
T62196,COc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)N(CN1CCN(C)CC1)C5=O)CCC4,24780387,C24H26N4O3,418.5,3.1,68.9,738,1,5,3
T63929,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,16214875,C17H17BrClFN4O7S,555.8,,171,604,5,10,6
T79005,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,5281642,C15H10O7,302.23,1,127,477,5,7,1
T79427,O=C(O)c1ccc(F)cc1Nc1cccc(-c2ccccc2)c1,169410436,C19H14FNO2,307.3,6.1,49.3,397,2,4,4
T33355L,C[Se]C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O.Cl,172652694,C9H17ClN2O5Se,347.66,,130,297,5,6,8
T74009,O=C(CBr)C(Br)Br,314666,C3H3Br3O,294.77,2.4,17.1,70,0,1,2
T21984,Cc1cc(-c2ccc(C=C3SC(Nc4ccc(Cl)c(C(=O)O)c4)=NC3=O)o2)c([N+](=O)[O-])cc1C,135547730,C23H16ClN3O6S,497.9,5.5,163,892,2,8,4
T200420,CCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,11953821,C17H33NO4,315.4,4.5,66.4,318,0,4,13
T89913,CCNC(=O)CNc1ccc(Br)c(C)c1,28574837,C11H15BrN2O,271.15,2.7,41.1,211,2,2,4
T6596,O.O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,16219651,C15H12O8,320.25,,128,488,6,8,1
T200419,O=C(Cc1ccccc1)Nc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,5221450,C22H18N2O4,374.4,3.6,95.5,559,3,4,6
T19320L,Cl.Nc1ncnc(N)c1NC=O,119097076,C5H8ClN5O,189.60,,107,131,4,5,1
T70252L,C[C@H](NCCN(C)C)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,131884078,C24H38N2O,370.6,5.2,35.5,509,2,3,5
