ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
TN1158,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,644020,C15H26N2,234.38,2.5,6.5,263,0,2,0
T14593,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCOCCOCCOCCNC(=O)CCN1C(=O)C=CC1=O,77078216,C25H39N5O8S,569.7,-1.9,190,871,4,9,20
T11242,CCO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,18392195,C8H14O7,222.19,-1.4,116,231,4,7,3
T15613,CCOC(=O)[C@H](CCC(=O)C=[N+]=[N-])NC(=O)[C@@H](N)CC(C)C,137283416,C14H24N4O4,312.36,0.7,100,444,2,6,11
T11920,O=C(NCC1(O)CCC(F)(F)CC1)c1cc(=O)c2cc(F)ccc2o1,134158252,C17H16F3NO4,355.31,2.2,75.6,582,2,7,3
TN2469,CC1=CC[C@@H]2C[C@H]1C2(C)C,82227,C10H16,136.23,2.8,0,186,0,0,0
T21301,O=C([O-])CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12.[Na+],56928182,C17H13BrN3NaO2S,426.3,,96.1,485,0,5,5
T22499,COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,4018512,C19H20N2O2,308.4,3.3,54.1,395,2,2,5
T0793L,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,6032,C18H36N4O11,484.5,-6.9,283,638,11,15,6
T24481,Cc1cc(N2CCCCC2)nc2ccccc12.Cl,49786978,C15H19ClN2,262.78,,16.1,247,1,2,1
T6340L,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,5462501,C18H24N2O5,348.4,-0.7,107,490,3,6,8
T26794,C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,44476893,C28H32N2O4,460.6,3.4,70.1,820,1,4,6
T27132,CN(C)C(=O)Nc1ccc(CN2CCC(C(O)(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)CC2)cc1,11837558,C30H31F6N3O2,579.6,5.8,55.8,800,2,9,6
T27672,NS(=O)(=O)NC[C@H]1COc2cc(Cl)ccc2O1,11616111,C9H11ClN2O4S,278.71,0.8,99,358,2,6,3
T28752,Cl.O=C1CCC(c2ccc(Nc3ccncc3)cc2)=NN1,123941,C15H15ClN4O,302.76,,66.4,368,3,4,3
T36365,C[C@H](N)C(=O)CCCCCC(=O)O.Cl,53484925,C9H18ClNO3,223.70,,80.4,180,3,4,7
T38516,CN(C)c1ccc(-c2cc[n+](C)cc2)cc1.[I-],13227270,C14H17IN2,340.20,,7.1,199,0,2,2
T60386,Cc1cccc(-n2ncc(Cl)c(Cl)c2=O)c1,779573,C11H8Cl2N2O,255.10,2.4,32.7,365,0,2,1
T62196,COc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)N(CN1CCN(C)CC1)C5=O)CCC4,24780387,C24H26N4O3,418.5,3.1,68.9,738,1,5,3
T63929,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,16214875,C17H17BrClFN4O7S,555.8,,171,604,5,10,6
T79005,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,5281642,C15H10O7,302.23,1,127,477,5,7,1
T79427,O=C(O)c1ccc(F)cc1Nc1cccc(-c2ccccc2)c1,169410436,C19H14FNO2,307.3,6.1,49.3,397,2,4,4
T33355L,C[Se]C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O.Cl,172652694,C9H17ClN2O5Se,347.66,,130,297,5,6,8
T74009,O=C(CBr)C(Br)Br,314666,C3H3Br3O,294.77,2.4,17.1,70,0,1,2
T21984,Cc1cc(-c2ccc(C=C3SC(Nc4ccc(Cl)c(C(=O)O)c4)=NC3=O)o2)c([N+](=O)[O-])cc1C,135547730,C23H16ClN3O6S,497.9,5.5,163,892,2,8,4
T200420,CCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,11953821,C17H33NO4,315.4,4.5,66.4,318,0,4,13
T89913,CCNC(=O)CNc1ccc(Br)c(C)c1,28574837,C11H15BrN2O,271.15,2.7,41.1,211,2,2,4
T6596,O.O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,16219651,C15H12O8,320.25,,128,488,6,8,1
T200419,O=C(Cc1ccccc1)Nc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,5221450,C22H18N2O4,374.4,3.6,95.5,559,3,4,6
T19320L,Cl.Nc1ncnc(N)c1NC=O,119097076,C5H8ClN5O,189.60,,107,131,4,5,1
T70252L,C[C@H](NCCN(C)C)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,131884078,C24H38N2O,370.6,5.2,35.5,509,2,3,5
T76264,C=C(NC(=O)C(NC(=O)C(Cc1cnc[nH]1)NC(=O)C(NC(=O)C(CO)NC(=O)C1CSC(C)C2NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCSC)NC(=O)C(CC(N)=O)NC(=O)C3CSC(C)C(NC(=O)C(CCCCN)NC(=O)C4CSC(C)C(NC(=O)C5CSCC(NC(=O)C(=CC)NC(=O)C(N)C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(=C)C(=O)NC(CC(C)C)C(=O)N5)C(=O)N5CCCC5C(=O)NCC(=O)N4)C(=O)NCC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NCC(=O)N3)C(C)SCC(NC2=O)C(=O)NC(CC(N)=O)C(=O)N1)C(C)CC)C(C)C)C(=O)NC(CCCCN)C(=O)O,169491536,C141H229N41O38S7,3331.1,-7.3,1410,7810,41,50,67
T15089,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,79689,C20H42O11,458.5,-2.5,124,283,2,11,28
T12810,C[C@H](O)CO,439846,C3H8O2,76.09,-0.9,40.5,20,2,2,1
T16351,Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c23)cc1,23270,C17H15NO9S3,473.5,1.4,203,922,3,10,5
T16885,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[NH4+],10961424,C25H43NO6,453.6,,108,689,3,6,10
TN3410,C1=CC[C@@H](c2cccnc2)NC1,11388,C10H12N2,160.22,0.9,24.9,165,1,2,1
T20066,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,42586,C15H21NO4,279.33,1.6,55.8,335,0,4,6
T34472,CC(=O)Nc1cccc(NC(=O)C(=O)NCCc2sc(-c3ccc(C)cc3)nc2C)c1,18563026,C23H24N4O3S,436.5,3.4,128,638,3,5,6
TN6893,CCCCCCCO,8129,C7H16O,116.20,2.7,20.2,35,1,1,5
T38384,CC(C)(C)C(=O)C(=Cc1cccc([N+](=O)[O-])c1)n1cncn1,2817394,C15H16N4O3,300.31,3.2,93.6,464,0,5,4
T39519,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21.Cl,57398146,C29H31ClN8O5,607.1,,156,860,3,11,10
T39807,CCS(=O)(=O)N[C@H]1CCN(C(=O)C(C)(C)O)[C@H]1Cc1cccc(-c2cccc(F)c2)c1F,137460941,C23H28F2N2O4S,466.5,3.2,95.1,758,2,7,7
T1649L,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O.O,21146529,C9H16N5O5P,305.23,,137,354,4,9,5
T6018L,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,3036703,C32H31F2N3O2,527.6,4.9,48.8,806,1,7,6
T61306,Cn1c2ccccc2c(=O)c2c(=O)n(-c3ccccc3)c(C3CCC3)nc21,76283898,C22H19N3O2,357.4,3.6,53,715,0,4,2
T61824,O=C(NNC(=O)C1C2C=CC(C3CC23)C1C(=O)O)c1ccc(C(F)(F)F)cc1,57330419,C19H17F3N2O4,394.3,2.4,95.5,714,3,7,3
T63291,O.O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,5311184,C27H25N5O5,499.5,,120,778,3,8,9
T83721,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,114481,C6HF11O3,330.05,3.6,46.5,383,1,14,4
T87086,NS(=O)(=O)c1cc(NC(=O)Cc2c(Cl)cccc2Cl)ccc1Oc1cccc(Cl)c1,124125495,C20H15Cl3N2O4S,485.8,4.7,107,680,2,5,6
T6292,Nc1nccc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,73087,C12H14N4O3,262.26,-1.7,117,378,4,6,2
T71364,CCCCOC(=O)N1CCN(C(=O)[C@H](CP(=O)(O)O)NC(=O)c2cc(N3CC[C@H](OC)C3)nc(-c3ccccc3)n2)CC1,59534142,C28H39N6O8P,618.6,0.6,175,986,3,11,12
T85334,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCN)C(C)(C)C)cc1.Cl,155292697,C26H38ClN5O4S,552.1,,166,768,5,7,10
T69656,O=S1(=O)N(c2ccccc2)C[C@H](O)[C@]12CCN(Cc1ccc(Cl)cc1)C2,139577592,C19H21ClN2O3S,392.9,2.4,69.2,596,1,5,3
T200421,CCCCCN1CCN(c2ccc(S(=O)(=O)Oc3cc(Cl)cc(Cl)c3)cc2)C1=O,71532652,C20H22Cl2N2O4S,457.4,5.2,75.3,639,0,4,8
T8269,COc1cc(CCN)ccc1O,1669,C9H13NO2,167.20,0.2,55.5,130,2,3,3
TNU0020,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1Br,9797212,C9H12BrN3O5,322.11,-1.5,129,426,4,5,2
TN1595,O=C(O)[C@@H](O)[C@H](O)C(=O)O,439655,C4H6O6,150.09,-1.9,115,134,4,6,3
T19148,Nc1nc(=O)n2cc[nH]c2n1,135600909,C5H5N5O,151.13,-1,85.3,225,2,3,0
T18395,CC(C)(C)OC(=O)N(CCOCCOCCOCCOCCC(=O)O)CCOCCOCCOCCOCCC(=O)O,126480469,C27H51NO14,613.7,-1.1,178,632,2,14,32
T11246,[2H]c1c([2H])c(S(C)(=O)=O)c([2H])c([2H])c1-c1cc(Cl)cnc1-c1ccc(C)nc1,25224662,C18H15ClN2O2S,362.9,3.3,68.3,514,0,4,3
T10543,CC(C)(c1ccc(O)cc1)c1ccc(OCc2cccc(COc3ccc(C(=N)N)cc3)c2)cc1.Cl,23292598,C30H31ClN2O3,503.0,,88.6,644,4,4,9
T19594,COC1=C(OC)C(=O)C(CC=C(C)C)=C(C)C1=O,4462,C14H18O4,250.29,2.8,52.6,474,0,4,4
TN4655,C[N+]1([O-])CCC[C@H]1c1cccnc1,68107,C10H14N2O,178.23,0.7,31,186,0,2,1
T21414,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1.[Na+],23664980,C20H21N2NaO7S,456.4,,150,738,2,8,9
T22875,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3C)SC(C)C4)sc2c1,3244448,C18H18N4O2S3,418.6,3.7,154,711,1,7,4
TP2204,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,444998,C49H62N10O13S2,1063.2,-2,434,1920,13,16,31
T19828,O=C[C@H](O)[C@H](O)CO,94176,C4H8O4,120.10,-2.2,77.8,72,3,4,3
T19852,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,31200,C9H12NO5PS,277.24,3.3,106,313,0,6,4
T20473,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,22932,C24H38O4,390.6,7.4,52.6,386,0,4,16
T8731,O=C1Cc2cc(Nc3nc(NCc4cccnc4)ncc3Cl)ccc2N1,137348674,C18H15ClN6O,366.8,2.3,91.8,494,3,6,5
T24598,N[C@@H](CCC(=O)N[C@@H](CSCc1ccc(Br)cc1)C(=O)NCC(=O)OC1CCCC1)C(=O)OC1CCCC1,127939,C27H38BrN3O6S,612.6,3.5,162,783,3,8,16
T25915,CCCCCc1c(-c2ccc3cc(OCc4nnn[nH]4)ccc3c2)n(Cc2ccccc2)c2ccccc12,6450820,C32H31N5O,501.6,8,68.6,716,1,4,10
T31388L,COc1ccc(OC)c(C(O)CN)c1,43260,C10H15NO3,197.23,0.1,64.7,165,2,4,4
T35897,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccc4ccccc4c3)n2)c(OC)cc1N(C)CCN(C)C,121371196,C29H32ClN7O2,546.1,5.7,94.7,789,3,8,11
T35923,CC(C)[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)NCC(N)=O.O=C(O)C(F)(F)F,145707883,C66H92F3N19O24,1592.5,,699,3210,23,28,41
T39555,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1.CS(=O)(=O)O,146681181,C27H28N6O5S,548.6,,168,770,4,9,7
T39675,CCOc1ccsc1C(=O)N1CCN(c2ccc([N+](=O)[O-])c(N3CCCC3)c2)CC1,131955136,C21H26N4O4S,430.5,3.8,110,604,0,7,5
T41022,COC(=O)[C@H]1O[C@@H](Oc2ccc(COC(=O)Oc3ccc([N+](=O)[O-])cc3)cc2NC(=O)CCNC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,59816534,C45H43N3O18,913.8,4.9,272,1710,2,18,22
T60203,CNC(=O)c1ccc(-c2ccc(C3(C(=O)N4CC[C@@]5(C4)OC(=O)c4ccccc45)CC3)cc2)cn1,66662059,C28H25N3O4,467.5,2.9,88.6,864,1,5,4
T60711,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].O.[Na+],118704750,C7H12N3NaO7S,305.24,,142,462,2,7,3
T63507,COCc1nn(Cc2ccc(Cn3cc(F)ccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,139301832,C26H25F2N5O4,509.5,1.1,98.6,851,1,8,10
T79517,CN(CCC(=O)N1CCc2c([nH]c3ccccc23)C1)Cc1ccc(C(F)(F)F)cc1,168510579,C23H24F3N3O,415.5,3.8,39.3,591,1,5,5
T79518,O=C(CCNCc1ccc(C(F)(F)F)cc1)N1CCc2c([nH]c3ccccc23)C1,168510580,C22H22F3N3O,401.4,3.3,48.1,562,2,5,5
T86497,CNC(=O)c1ncn2cc(-c3c(F)ccc(NS(=O)(=O)c4cc(Cl)cnc4OC)c3F)ncc12,164593978,C20H15ClF2N6O4S,508.9,2.6,136,838,2,10,6
T5438,O=C1CCC(N2C(=O)c3cccc(OCCCCCOc4ccc(CC(=O)Nc5cc(C6CCC6)[nH]n5)cc4)c3C2=O)C(=O)N1,132472236,C33H35N5O7,613.7,3.4,160,1110,3,8,13
T75124,CN1CCN([C@@H]2CCCN(c3cnc(C(N)=O)c(Nc4ccc(C5CCN(CC6CCN(c7ccc(C(=O)N[C@H]8CCC(=O)NC8=O)nc7)CC6)CC5)cc4)n3)C2)C1=O,156464216,C42H54N12O5,807.0,2.6,202,1500,4,12,11
T73377,COc1cc(Cl)ccc1C1=CN(c2ccc(-c3ccccc3OC)cc2)C2=NCCCN12.O=CO,166176925,C27H26ClN3O4,492.0,,74.6,715,1,5,5
T74678,CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,25227360,C31H37I2NO11,853.4,,184,812,4,12,16
T37011L,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)ccc12.O=C(O)C(F)(F)F,168310562,C35H53F3N10O9,814.9,,318,1370,9,14,19
T66673,CCN1C(=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],13486,C21H21IN2S2,492.4,,60.7,474,0,4,4
T65918,CN[C@@H](CC(C)C)C(=O)O,2777993,C7H15NO2,145.20,-1.2,49.3,112,2,3,4
T66353,CN(C)CC(=O)O.Cl,75605,C4H10ClNO2,139.58,,40.5,70,2,3,2
T17588,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCOCCOCCOCCOCCC(=O)Oc1c(F)c(F)cc(F)c1F,77078219,C27H37F4N3O8S,639.7,1.3,159,855,3,13,22
T16255,[N-]=[N+]=NCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,77078451,C13H20N4O7,344.32,-0.4,106,463,0,9,14
T12732L,CC(=O)[O-].CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](OCC[N+](C)(C)C)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,78318118,C65H88N8O19,1285.4,,407,2330,13,19,18
T14937,Cc1c[nH]c(-c2ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3F)c3c2C(=O)NC3)n1,66981446,C26H19F4N5O2,509.5,4.1,98.9,844,4,7,4
T11975,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,139035048,C45H45BrN6O8S,909.8,6,216,1660,4,10,19
T24870,O=C(Nc1ccc(N2CCC(C(=O)N3CCOCC3)CC2)cc1)c1cnc(Oc2ccccc2)nc1,16040067,C27H29N5O4,487.5,2.6,96.9,703,1,7,6
T26735,C(=NNc1ncnc2sc3c(c12)CCCC3)c1c[nH]c2ccccc12,5236294,C19H17N5S,347.4,4.9,94.2,500,2,5,3
T33577,Cl.N[C@H](CNc1ccc([N+](=O)[O-])c2nonc12)C(=O)O,137919868,C9H10ClN5O5,303.66,,160,361,4,9,4
T34060,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,15965,C6H3Cl3N2O2,241.5,2.2,76.2,216,2,4,1
T22034,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,11292680,C20H26N2O5S,406.5,3.8,104,588,2,6,8
T63273,COc1cccc(-c2cc(C(=O)Nc3cc4ccc(OC(C)=O)c(OC)c4oc3=O)ccc2OC)c1,53261526,C27H23NO8,489.5,4.2,109,844,1,8,8
T78159,CC(=O)O.CCN(CC)C(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O,171326037,C23H37N7O7,523.6,,226,725,5,8,12
T78597,Cc1ccc(C(=O)Nc2cccc(-c3nccn3C)c2)cc1NC(=O)c1ccccc1,99506096,C25H22N4O2,410.5,3.7,76,621,2,3,5
TMID-0076,[2H]C([2H])(OS(C)(=O)=O)C([2H])([2H])C([2H])([2H])C([2H])([2H])OS(C)(=O)=O,45038480,C6H14O6S2,254.4,-0.5,104,293,0,6,7
T200418,C=CC(=O)Nc1cccc(Nc2nc3c(-c4cccc(O)c4)cccn3n2)c1,172652572,C21H17N5O2,371.4,3.7,91.6,559,3,5,5
TNU0025,Nc1nc(NCc2ccco2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,91827924,C15H18N6O5,362.34,-0.1,165,489,5,10,5
T200800,CCC(=O)[O-].[Na+],2723816,C3H5NaO2,96.06,,40.1,44,0,2,1
TN1380,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,216283,C20H24O9,408.4,0.3,135,650,4,9,4
T17663,CC(C)(C)OC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,134159727,C32H58N2O16,726.8,-1.6,194,873,1,16,37
T14009,NCCOCCN,75982,C4H12N2O,104.15,-1.8,61.3,28,2,3,4
T11594,CCCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC)c1=O,54679506,C25H37N3O4,443.6,7,98.7,662,3,4,13
T13449,CC(C)=CCC[C@@H](C)CC=O,75427,C10H18O,154.25,3,17.1,132,0,1,5
T17163,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5569,C13H16F3N3O4,335.28,5.3,94.9,392,0,8,5
T22460,CN1C(=O)c2ccccc2N(C)c2nc(Nc3cnn(C4CCNCC4)c3)ncc21,90431752,C21H24N8O,404.5,1.5,91.2,614,2,7,3
T24074,CC(C)c1cccc(C(C)C)c1F,145135,C12H17F,180.26,4.2,0,135,0,1,2
T24678,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ccc2c1,63718419,C15H10Cl2N2O,305.2,4.5,44.9,366,2,1,2
T25528,CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1ccc2c(c1)OCCO2,8001903,C18H15F3N2O4,380.3,2.3,67.9,553,1,7,4
T26624,Cc1ccc(B(OC(=O)c2ncccc2O)c2ccc(C)c(Cl)c2)cc1Cl,11704019,C20H16BCl2NO3,400.1,,59.4,486,1,4,5
T26626,Cl.NCc1ccc(Oc2ccc3c(c2)B(O)OC3)c(Cl)c1,71719513,C14H14BCl2NO3,326.0,,64.7,336,3,4,3
T27044,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,28554,C14H21ClN2O2,284.78,2.6,41.6,252,1,3,8
T28233,COc1ccc2c(c1OCc1ccccc1)C[C@@H](C(=O)[O-])N(C(=O)C(c1ccccc1)c1ccccc1)C2.[Na+],56640238,C32H28NNaO5,529.6,,78.9,759,0,5,8
T29458,COC(=O)Nc1nc2ccc(C(O)c3ccccc3)cc2[nH]1,43242,C16H15N3O3,297.31,2.3,87.2,387,3,4,4
T40400,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)C(=O)O,168008677,C45H70N12O15,1019.1,-5.3,449,1850,16,17,31
T77989,NCCCC[C@@H](C(=O)O)N(CC(=O)O)CC(=O)O,7019830,C10H18N2O6,262.26,-5.3,141,291,4,8,10
T87545,CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ncc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)[nH]1,164938183,C27H30FN7O,487.6,3.4,82.1,717,2,6,6
T88118,COc1cc(OC)c2c(=O)nc(-c3cc(C)c(OC4COC4)c(C)c3)[nH]c2c1,171037449,C21H22N2O5,382.4,2.7,78.4,596,1,6,5
TP2598L,CC(=O)O.CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,172913709,C210H349N69O57S,4785,,2170,11500,77,70,177
T8761,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,16170068,C98H126N20O31,2080.2,-0.5,805,4740,26,31,61
T88840,CN(C)Cc1nc(Nc2ccc(-c3cnc4cc(F)ccn34)c3c2C(=O)NC3)ccc1[C@@H]1CCOC1,156152735,C27H27FN6O2,486.5,3.1,83.8,787,2,7,6
T75963,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O.O=C(O)C(F)(F)F,134694976,C43H66F3N13O12,1014.1,,434,1760,12,18,27
T126366,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,16138839,C66H93N13O25,1468.5,-4.5,624,3050,19,26,47
